"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
3.16022920608523,18.7570507526398,12.2990537677873,2.80930084201416e-06,0.00929946779429177,4.34867076948243,"P03146;P0C573",5,13.2773821124181,2.90601669766212e-07,0.00125534442213691,-3.16022920608523,"Up in BD",2.90123710277911,"C","Capsid protein","P03146;P0C573"
-0.530508547984148,25.156807006107,-12.4321518099386,2.59816359136314e-06,0.00929946779429177,4.39572686230808,"P16403;P10412;P16402",13,-12.9893019489309,3.51587851039606e-07,0.00125534442213691,0.530508547984155,"Up in BDM",2.90123710277911,"H1-4","Histone H1.4","P16403;P10412;P16402"
-0.459678360059392,22.5496471733594,-9.21307724669622,2.2157305728932e-05,0.0395563300525759,2.9489354913042,"P16401",9,-9.06811024123346,7.44547321321291e-06,0.0176764377109813,0.459678360059385,"Non-significant",1.75260525280389,"H1-5","Histone H1.5","P16401"
-0.80221901647576,19.6476534024464,-8.13015789909077,5.28607358892952e-05,0.0629130858309096,2.27611701817623,"P16444",10,-8.70901186949012,1.0388185760049e-05,0.0176764377109813,0.802219016475764,"Up in BDM",1.75260525280389,"DPEP1","Dipeptidase 1","P16444"
0.292389735092222,19.6792264833358,7.87550104578241,6.5756322704078e-05,0.0670808429185459,2.10025076383912,"Q96SB4;H3BLV9",16,8.52483907596894,1.23767243460169e-05,0.0176764377109813,-0.292389735092222,"Non-significant",1.75260525280389,"SRPK1","SRSF protein kinase 1","Q96SB4;H3BLV9"
-0.536856624093133,18.2178249808619,-8.18643057023844,5.04093136809482e-05,0.0629130858309096,2.31401674194805,"P30039;V9GY00;A0A0C4DFS0",8,-8.24877129414577,1.618521782895e-05,0.0177498253635909,0.536856624093137,"Up in BDM",1.7508059155104,"PBLD","Phenazine biosynthesis-like domain-containing protein","P30039;V9GY00;A0A0C4DFS0"
-0.308926975016028,18.133059299569,-7.53648572411971,8.87265699568706e-05,0.0731516450790391,1.85462594515075,"Q8IY18",16,-8.17555988746615,1.7399352688018e-05,0.0177498253635909,0.308926975016032,"Non-significant",1.7508059155104,"SMC5","Structural maintenance of chromosomes protein 5","Q8IY18"
2.40442180633545,18.1797971725464,6.83777449069111,0.000170378283010137,0.0760419574359618,1.3037293613616,"P03138",3,7.35201653162564,4.07172743216916e-05,0.0242301713276,-2.40442180633545,"Up in BD",1.615643515026,"S","Large envelope protein","P03138"
0.463181479839818,18.0503221500683,7.4225436219194,9.8362494225215e-05,0.0731516450790391,1.76899922169014,"P11168",8,7.41952523219634,3.78760508539136e-05,0.0242301713276,-0.463181479839818,"Non-significant",1.615643515026,"SLC2A2","Solute carrier family 2, facilitated glucose transporter member 2","P11168"
-0.411445600005983,22.4083941441726,-6.84203004164288,0.000169676868915137,0.0760419574359618,1.30727758246169,"P19224;C9JMY5",19,-7.55114404815632,3.29401707711105e-05,0.0242301713276,0.411445600005983,"Non-significant",1.615643515026,"UGT1A6","UDP-glucuronosyltransferase 1-6","P19224;C9JMY5"
0.251017175324094,18.0747658355799,6.54475351851613,0.000227420715561857,0.0888802866798311,1.05340884769231,"Q14997",32,7.72479179252831,2.74744478881703e-05,0.0242301713276,-0.25101717532409,"Non-significant",1.615643515026,"PSME4","Proteasome activator complex subunit 4","Q14997"
-0.213260523680773,18.8130607632369,-6.45238587659345,0.000249587300819267,0.0891151457575193,0.971996705557835,"Q5T2W1;A0A0C4DG67",21,-7.38712454690829,3.92116563846484e-05,0.0242301713276,0.213260523680773,"Non-significant",1.615643515026,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","Q5T2W1;A0A0C4DG67"
0.209795204527236,19.3584958444493,6.1121943352972,0.000354557159458674,0.101878797334982,0.661405608691299,"O00541;B5MCF9",21,6.97440698847779,6.15897999361169e-05,0.029320850756254,-0.209795204527239,"Non-significant",1.53282343261937,"PES1","Pescadillo homolog","O00541;B5MCF9"
0.212962427539562,20.0263976005503,6.70177491638518,0.00019458792144998,0.0817383733573122,1.18903118918633,"Q13510;A0A1B0GTP7;E7EMM4;A0A1B0GTM3;A0A1B0GV06;A0A1B0GTZ5;A0A1B0GUW4;A0A1B0GUA4;A0A1B0GUG1;A0A1B0GW68;A0A1B0GUE3;A0A1B0GUH5",15,7.08704370403449,5.4346540612279e-05,0.029320850756254,-0.212962427539566,"Non-significant",1.53282343261937,"ASAH1","Acid ceramidase","Q13510;A0A1B0GTP7;E7EMM4;A0A1B0GTM3;A0A1B0GV06;A0A1B0GTZ5;A0A1B0GUW4;A0A1B0GUA4;A0A1B0GUG1;A0A1B0GW68;A0A1B0GUE3;A0A1B0GUH5"
0.184176358406816,18.7035654615887,6.21090072139551,0.000319770724003454,0.101878797334982,0.753293786477061,"Q14409;P32189;H7C2A0",19,7.01501771528667,5.88634234108775e-05,0.029320850756254,-0.184176358406816,"Non-significant",1.53282343261937,"GK","Glycerol kinase","Q14409;P32189;H7C2A0"
-0.136796913338433,19.9368170369082,-4.95163700817419,0.00131078429927015,0.15526034863423,-0.535031288741865,"O15031",57,-6.78471678984705,7.62871812108741e-05,0.0300407669967137,0.136796913338433,"Non-significant",1.52228898317959,"PLXNB2","Plexin-B2","O15031"
0.205779706294983,18.407246778322,6.10655299120273,0.000356668524488804,0.101878797334982,0.656109482277093,"P00439;A0A0U1RQY4;J3KND8",17,6.68899083568222,8.51239545176982e-05,0.0300407669967137,-0.205779706294976,"Non-significant",1.52228898317959,"PAH","Phenylalanine-4-hydroxylase","P00439;A0A0U1RQY4;J3KND8"
0.160776762911944,21.4632846342176,5.51181195664189,0.00068200086081508,0.140822296692253,0.0699176048776655,"P15848;A0A2U3U034",30,6.8557898269465,7.03743587910589e-05,0.0300407669967137,-0.160776762911947,"Non-significant",1.52228898317959,"ARSB","Arylsulfatase B","P15848;A0A2U3U034"
0.249421743920045,22.8440817349009,7.09796145584059,0.000132860205885933,0.0760419574359618,1.51621612255811,"P62244;H3BVC7;I3L3P7",10,6.65678866052981,8.83428241046055e-05,0.0300407669967137,-0.249421743920038,"Non-significant",1.52228898317959,"RPS15A","40S ribosomal protein S15a","P62244;H3BVC7;I3L3P7"
0.171935425038498,19.891627326324,5.52658609780715,0.000670736877762006,0.140822296692253,0.0851644426318208,"Q8NI36;A0A0A0MTB8",29,6.726316439353,8.15520961221667e-05,0.0300407669967137,-0.171935425038495,"Non-significant",1.52228898317959,"WDR36","WD repeat-containing protein 36","Q8NI36;A0A0A0MTB8"
0.137095780851187,18.9261334476364,5.31667256737104,0.000852130368667914,0.140822296692253,-0.134841291093794,"Q92888;M0QZR4",27,6.73257591663225,8.09692642893401e-05,0.0300407669967137,-0.137095780851183,"Non-significant",1.52228898317959,"ARHGEF1","Rho guanine nucleotide exchange factor 1","Q92888;M0QZR4"
0.116794197168968,21.3585845292155,4.67098832669921,0.00184886483440874,0.159600090251977,-0.858223268465429,"Q12931;I3L239;I3L0K7;I3L2D5",34,6.31233196402857,0.000132445594785634,0.0429906360165552,-0.116794197168975,"Non-significant",1.3666261297507,"TRAP1","Heat shock protein 75 kDa, mitochondrial","Q12931;I3L239;I3L0K7;I3L2D5"
0.114647040384018,19.5138344955524,4.33169978652348,0.00284556971588777,0.164778541206782,-1.26714286227955,"O60313;A0A2R8YE78;A0A2R8YD53;A0A2R8Y5E2;C9JMB8;A0A2R8YE54;A0A2R8YGE5;E5KLJ9;A0A2R8Y5G3;A0A2R8YDM2",51,6.02695361157965,0.000187351660056373,0.0556677228228998,-0.114647040384018,"Non-significant",1.25439654383903,"OPA1","Dynamin-like 120 kDa protein, mitochondrial","O60313;A0A2R8YE78;A0A2R8YD53;A0A2R8Y5E2;C9JMB8;A0A2R8YE54;A0A2R8YGE5;E5KLJ9;A0A2R8Y5G3;A0A2R8YDM2"
-0.300223070148164,18.5771780678982,-5.4435778582033,0.000736805290707847,0.140822296692253,-0.00096438547252653,"Q96SB8;A0A0A0MRY1;C9JMN1",21,-6.05667818350411,0.000180615765360034,0.0556677228228998,0.300223070148164,"Non-significant",1.25439654383903,"SMC6","Structural maintenance of chromosomes protein 6","Q96SB8;A0A0A0MRY1;C9JMN1"
0.153739677662507,19.6670533545004,5.13081660762515,0.00105857152957565,0.142582049169425,-0.335771233205421,"Q9H7Z7;X6RJ95",22,5.99504393712035,0.000194887700682327,0.0556677228228998,-0.153739677662504,"Non-significant",1.25439654383903,"PTGES2","Prostaglandin E synthase 2","Q9H7Z7;X6RJ95"
0.13000219650424,19.9572789691897,4.69320756971515,0.00179844998176518,0.159600090251977,-0.832139414692718,"Q9NQR4;F8WF70;H7C579",30,5.93155770004552,0.000210878754792115,0.0569128048357957,-0.130002196504236,"Non-significant",1.24479001051377,"NIT2","Omega-amidase NIT2","Q9NQR4;F8WF70;H7C579"
-0.289797548320781,18.1733842890786,-5.74718935733798,0.000524846556268306,0.129238939941792,0.308613372230587,"Q9NXX6",11,-5.91534759727969,0.000215186350730498,0.0569128048357957,0.289797548320777,"Non-significant",1.24479001051377,"NSMCE4A","Non-structural maintenance of chromosomes element 4 homolog A","Q9NXX6"
