"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_B","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
2.3995442390442,15.8934967517853,12.6686894595521,2.85957212367716e-06,0.0102958894312996,4.45757677482094,"D6RF46",1,11.5899471721579,1.38547889460116e-06,0.00466645156985056,-2.3995442390442,"Up in BM",2.33101323707998,"ERAP2","Endoplasmic reticulum aminopeptidase 2 (Fragment)","D6RF46"
0.398185729980483,22.2686972618103,10.0713756056504,1.42886576212596e-05,0.0257231558826725,3.36274888129256,"P19224;C9JMY5",19,11.1209555368595,1.94408480899204e-06,0.00466645156985056,-0.398185729980476,"Non-significant",2.33101323707998,"UGT1A6","UDP-glucuronosyltransferase 1-6","P19224;C9JMY5"
0.381518840789823,18.1759650707245,11.2649439347497,6.54464656297622e-06,0.0157093332999973,3.91721856948343,"Q8IY18",16,12.1987473591956,9.08539471655958e-07,0.00466645156985056,-0.381518840789823,"Non-significant",2.33101323707998,"SMC5","Structural maintenance of chromosomes protein 5","Q8IY18"
-2.83099293708797,17.8407009840012,-8.94013034432207,3.24126387440163e-05,0.0466806823191323,2.73730915766667,"P03138",3,-9.51946779610575,6.84857337635817e-06,0.0123291442207888,2.83099293708798,"Up in B",1.90906706720699,"S","Large envelope protein","P03138"
-3.53710532188416,18.6298743486404,-8.41585394331382,4.88433618413671e-05,0.0531236404472143,2.4085510026647,"P03146;P0C573",5,-9.10354363068347,9.78171507252312e-06,0.0140876260474478,3.53710532188415,"Up in B",1.85116218512748,"C","Capsid protein","P03146;P0C573"
0.221693992614782,25.606547832489,7.74456635236604,8.52716237094515e-05,0.061404096233176,1.9464180958938,"Q13268;H0YJG9;C9JZP6",21,8.84130553070688,1.23330718242944e-05,0.014801741701124,-0.221693992614775,"Non-significant",1.82968717874811,"DHRS2","Dehydrogenase/reductase SDR family member 2, mitochondrial","Q13268;H0YJG9;C9JZP6"
0.234460830688469,18.188645362854,7.37299805635575,0.000118072704567086,0.0772946859625081,1.6688401615621,"Q8IVT2",24,8.47079581633814,1.72795965729027e-05,0.0155537968651841,-0.234460830688473,"Non-significant",1.80816357729203,"MISP","Mitotic interactor and substrate of PLK1","Q8IVT2"
-0.177657604217494,23.6137607097626,-6.92707965620643,0.000177572662215004,0.0913357671864462,1.31341380968574,"Q9H3G5;C9JLV0",30,-8.5214565013376,1.64893883494825e-05,0.0155537968651841,0.177657604217497,"Non-significant",1.80816357729203,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5;C9JLV0"
-0.149723529815681,20.5117037296295,-6.44988887688298,0.000281158643190451,0.0951456308317096,0.904094994204538,"P06865;H3BP20;H3BU85;H3BS10;H3BTD4",24,-7.82962354013659,3.18848519247056e-05,0.0229602818709805,0.149723529815674,"Non-significant",1.63902278464253,"HEXA","Beta-hexosaminidase subunit alpha","P06865;H3BP20;H3BU85;H3BS10;H3BTD4"
-0.156280517578132,21.6007952690124,-6.23077519884795,0.000350159486930811,0.0969962168080357,0.705483949395584,"P80404;H3BRN4;H3BNQ7",37,-7.9299571939625,2.88964625398631e-05,0.0229602818709805,0.156280517578125,"Non-significant",1.63902278464253,"ABAT","4-aminobutyrate aminotransferase, mitochondrial","P80404;H3BRN4;H3BNQ7"
0.393133640289328,18.5710198879242,7.00312425668424,0.000165401768460183,0.0913357671864462,1.37582017902078,"Q96SB8;A0A0A0MRY1;C9JMN1",21,7.70181704874058,3.61948604648472e-05,0.0236944718370331,-0.393133640289328,"Non-significant",1.62535296752244,"SMC6","Structural maintenance of chromosomes protein 6","Q96SB8;A0A0A0MRY1;C9JMN1"
0.598799705505378,19.4493775367737,6.80801837768274,0.000198691135792065,0.0916835965046963,1.21417735045661,"P16444",10,7.26491361334714,5.65349203676014e-05,0.0339256634639248,-0.598799705505375,"Up in BM",1.46947165034755,"DPEP1","Dipeptidase 1","P16444"
-0.12954616546633,21.3548765182495,-5.49475171982193,0.000763515125206095,0.130113130755013,-0.0144060313869199,"Q12931;I3L239;I3L0K7;I3L2D5",34,-7.08462134433819,6.83582187682848e-05,0.0378651948731091,0.129546165466323,"Non-significant",1.4217598037384,"TRAP1","Heat shock protein 75 kDa, mitochondrial","Q12931;I3L239;I3L0K7;I3L2D5"
0.537616729736353,16.6510596275329,7.77308729304886,8.32110923182266e-05,0.061404096233176,1.96705923852134,"Q8WV22",4,6.92584036959635,8.10424294490852e-05,0.0416847524616331,-0.537616729736349,"Up in BM",1.38002277314898,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","Q8WV22"
0.179498195648147,18.7778627872467,8.34667876247528,5.16408114332037e-05,0.0531236404472143,2.36314068924239,"Q96MG7",9,6.74560319852534,9.86564951497576e-05,0.0427136969925806,-0.179498195648151,"Non-significant",1.36943283751742,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","Q96MG7"
-0.216330051422101,18.4402830600738,-6.56098151746417,0.000252074294080697,0.0951456308317096,1.00218014635947,"Q9NP92",13,-6.81199813350877,9.17218999634044e-05,0.0427136969925806,0.216330051422098,"Non-significant",1.36943283751742,"MRPS30","39S ribosomal protein S30, mitochondrial","Q9NP92"
-0.209820747375471,21.1697807312012,-6.15140555921568,0.000379654393152673,0.0969962168080357,0.631818680563652,"Q9UK22;A0A286YF37",17,-6.72577133752023,0.000100837779318688,0.0427136969925806,0.209820747375478,"Non-significant",1.36943283751742,"FBXO2","F-box only protein 2","Q9UK22;A0A286YF37"
