"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-7.2876169681549,17.5215018987655,-28.7515343923918,2.54697370054647e-09,2.35849764670603e-06,11.743717553251,"P03138",4,-28.8315145142637,2.26622171593683e-09,2.0985213089575e-06,7.2876169681549,"Up in HBV",5.67808661648553,"S","Large envelope protein","P03138"
-7.79493165016175,17.7577174901962,-21.5174601646803,2.48365922930082e-08,1.14993422316628e-05,9.89451630481554,"P03146",8,-21.6103234483282,2.21497198446631e-08,1.0255320288079e-05,7.79493165016175,"Up in HBV",4.9890507714562,"C","Capsid protein","P03146"
1.68890901825166,20.4409594931253,15.4562708026576,3.25810983013884e-07,0.000100566990090286,7.50607921600923,"P25705",5,15.4880141106553,3.00570915516775e-07,9.27762225895111e-05,-1.68890901825165,"Up in HBV.myr",4.03256331388158,"ATP5F1A","ATP synthase subunit alpha, mitochondrial","P25705"
2.17165323163962,18.295406888223,13.0349206967232,1.20513790998993e-06,0.000206620358622326,6.20602506140523,"O15498",1,12.4778523919644,1.59121390548868e-06,0.000342004116412334,-2.17165323163962,"Up in HBV.myr",3.46596866667953,"YKT6","Syptobrevin homolog YKT6","O15498"
1.87802574884942,17.1590718135317,12.9667460804081,1.25432312142973e-06,0.000206620358622326,6.16556806835295,"Q9UPZ9",1,12.237074809185,1.84667449466703e-06,0.000342004116412334,-1.87802574884942,"Up in HBV.myr",3.46596866667953,"CILK1","Serine/threonine-protein kise ICK","Q9UPZ9"
1.59419823788557,15.7762696916012,12.8563758889445,1.33879282044704e-06,0.000206620358622326,6.09957484588467,"A9UHW6",1,11.8865872860927,2.30468670504285e-06,0.000355689981478279,-1.59419823788557,"Up in HBV.myr",3.44892836717288,"MIF4GD","MIF4G domain-containing protein","A9UHW6"
2.4955307472606,16.9165318455392,10.9510265090249,4.50588898600905e-06,0.00059606474300634,4.85436395821965,"A0A6Q8PFV8",1,10.7081853577532,5.08145680255418e-06,0.000672204142737881,-2.4955307472606,"Up in HBV.myr",3.17249881533774,"GNB4","Guanine nucleotide-binding protein subunit beta-4","A0A6Q8PFV8"
-1.10828628466353,18.3869303189064,-8.861024864585,2.16158237085009e-05,0.00222402808378576,3.20948890713995,"P0DJI9",3,-8.84908634860194,2.09807548931277e-05,0.00242852237887954,1.10828628466352,"Up in HBV",2.61465789014066,"SAA2","Serum amyloid A-2 protein","P0DJI9"
0.999247653440698,18.2548657707006,9.2422787022456,1.58827503925287e-05,0.0018384283579352,3.53528509292982,"P48382",1,8.34919873864997,3.20661894658379e-05,0.00329925460504065,-0.999247653440701,"Up in HBV.myr",2.48158416845053,"RFX5","D-binding protein RFX5","P48382"
2.03696194028445,18.9361685844132,7.9597537014243,4.69090915078941e-05,0.00417488562382434,2.38634390627697,"P49411",4,7.98195164422282,4.43838709193034e-05,0.00410994644712749,-2.03696194028445,"Up in HBV.myr",2.38616383697272,"TUFM","Elongation factor Tu, mitochondrial","P49411"
1.95482707040848,19.6279314194699,7.89800031161509,4.95936737171358e-05,0.00417488562382434,2.32702572150799,"Q9C099",1,7.75235207965319,5.47216383684592e-05,0.00460656701174484,-1.95482707040848,"Up in HBV.myr",2.3366226067721,"LRRCC1","Leucine-rich repeat and coiled-coil domain-containing protein 1","Q9C099"
2.58895351464287,18.6560159613075,7.49339073913945,7.20447899081278e-05,0.00555945628791053,1.92844919102741,"Q86WN2",1,7.43264877508082,7.38558651736654e-05,0.00569921092923451,-2.58895351464287,"Up in HBV.myr",2.24418526938037,"IFNE","Interferon epsilon","Q86WN2"
-1.1375615969879,15.183762544972,-7.05670422561013,0.000109765907382428,0.00726023073115205,1.47804997850925,"P80188",2,-6.99873118826418,0.00011278129807472,0.00800219375336426,1.1375615969879,"Up in HBV",2.09679093746111,"LCN2","Neutrophil gelatise-associated lipocalin","P80188"
1.25616439560433,16.1102057242726,7.21027672717511,9.44483672181548e-05,0.00672762984953933,1.63892156181802,"Q15413",1,6.92866918774828,0.000120983490871598,0.00800219375336426,-1.25616439560433,"Up in HBV.myr",2.09679093746111,"RYR3","Ryanodine receptor 3","Q15413"
0.957458046881506,18.0550754474883,6.32780541899949,0.000232010005758681,0.0143227510221692,0.675728803505564,"B9A031",1,6.00068662641318,0.000323145873827993,0.0199488719443148,-0.957458046881502,"Up in HBV.myr",1.70008165748152,"SERF2","Small EDRK-rich factor 2","B9A031"
-0.919177210342554,16.4943462550513,-5.8808830668025,0.000378616977552942,0.0219124575758765,0.150123784099023,"P00995",2,-5.8283861799536,0.000392282914912565,0.0227033737005647,0.91917721034255,"Up in HBV",1.64390960224867,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
