"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-4.74927878379822,10.3119670152664,-24.4283300272815,9.36551181101452e-09,3.79958814172859e-05,5.92767392305055,"Q15194_HBV",5,-24.0603990952684,4.06535219086181e-09,3.25070135522107e-05,0.0275354385375977,"Non-significant",4.48802292768541,"PreC-C","Capsid protein","Q15194_HBV"
-3.86280393600462,10.5336985588074,-25.6740126249788,6.33857710536876e-09,3.79958814172859e-05,6.00356395605572,"Q6VBP1_HBV",1,-22.1889131287563,8.01257420562255e-09,3.25070135522107e-05,0.0630497932434011,"Non-significant",4.48802292768541,"S","Large envelope protein","Q6VBP1_HBV"
1.53293681144719,10.0672417879105,13.4449248103368,9.63974886186775e-07,0.00260723074217316,4.43440312497425,"NUA4L_HUMAN",5,12.1942190098292,1.12030801221107e-06,0.00303005973702687,0.0156364440917489,"Non-significant",2.5185488093837,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.741007089614873,10.760563492775,8.83607041127827,2.22655171415919e-05,0.0451656015217192,2.64341318085982,"RCN2_HUMAN",17,9.09614007303592,1.15027343147032e-05,0.0226654349117377,0.0797486305236745,"Non-significant",1.64463594314155,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.354708671569824,16.3519744873047,7.79106116437412,5.50886539453572e-05,0.0744982230187714,2.00485461925569,"ALDOC_HUMAN",31,8.87160746694727,1.3966868937477e-05,0.0226654349117377,-0.12089467048645,"Non-significant",1.64463594314155,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.24992299079895,11.8385974168777,-5.9045970228428,0.00037071817462896,0.189491341091288,0.507991513590632,"HS74L_HUMAN",49,-7.33086345884805,5.9594652694631e-05,0.0764714270671616,0.022375583648726,"Non-significant",1.11650080517382,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.570239305496226,11.5496379137039,-6.99362063320653,0.000117651707914341,0.106069550890773,1.43226041602721,"DDB2_HUMAN",18,-7.2312965773282,6.59723920963928e-05,0.0764714270671616,0.0271794795990274,"Non-significant",1.11650080517382,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.321125268936127,16.1244052648544,-6.51863339424657,0.000190823032009176,0.146588787030559,1.05081631766908,"STOM_HUMAN",17,-6.64591375050562,0.000122595291842734,0.110630724540585,0.335218310356139,"Non-significant",0.956124243326304,"STOM","Stomatin","STOM_HUMAN"
0.270659208297726,11.6966072320938,5.57297165282619,0.000541188775373479,0.231116090704232,0.189762264274381,"DPYD_HUMAN",55,6.64505015385767,0.000122710934294462,0.110630724540585,-0.122519493103024,"Non-significant",0.956124243326304,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.22995710372923,12.1974437236786,5.04518700271175,0.00101880759418197,0.285055338592846,-0.355304738355212,"TENS1_HUMAN",76,6.32400864573803,0.000175295414630418,0.120619458669407,-0.0548930168151882,"Non-significant",0.918582624939989,"TNS1","Tensin-1","TENS1_HUMAN"
-0.631554365158081,6.95176351070404,-7.21374770124786,9.48102606833066e-05,0.0961613068980437,1.59846377668297,"ZN384_HUMAN",6,-6.31467134784196,0.000177156185306319,0.120619458669407,-0.0998029708862234,"Non-significant",0.918582624939989,"ZNF384","Zinc finger protein 384","ZN384_HUMAN"
1.07016968727112,7.14971852302551,7.38497104860805,8.04334541662167e-05,0.0932338638720975,1.72334398598725,"TBA3C_HUMAN",1,6.30855318167612,0.000178387170819926,0.120619458669407,-0.117551565170301,"Non-significant",0.918582624939989,"TUBA3C;TUBA3D","Tubulin alpha-3C chain;Tubulin alpha-3D chain","TBA3C_HUMAN"
0.469339728355409,6.93711537122726,6.09751333486915,0.000299417855026893,0.189491341091288,0.68486486735248,"AFAM_HUMAN",13,6.06731331008815,0.000235263618865109,0.140283096851613,-0.137052059173584,"Non-significant",0.85299465531747,"AFM","Afamin","AFAM_HUMAN"
0.393074512481675,10.5964312553406,5.43125244536002,0.000638984920313825,0.253979739232609,0.0481398515883606,"AKA12_HUMAN",66,5.99216768196384,0.000256830650025118,0.140283096851613,0.00832986831665039,"Non-significant",0.85299465531747,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
1.3303644657135,8.43378365039825,5.88788765440589,0.00037772410462151,0.189491341091288,0.49239020432518,"HBB_HUMAN",8,5.98389107315533,0.000259335278872837,0.140283096851613,-0.0545709133148176,"Non-significant",0.85299465531747,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.908051133155822,7.50351721048355,-5.84359351492142,0.000397011683331513,0.189491341091288,0.450813635161113,"MIEAP_HUMAN",9,-5.87274329706906,0.000295689263242054,0.149951417621627,-0.0158603191375768,"Non-significant",0.824049424120262,"SPATA18","Mitochondria-eating protein","MIEAP_HUMAN"
-0.369664430618274,12.3957973718643,-5.26341017394073,0.000780667114023497,0.261766108400995,-0.124054918013261,"RIR2B_HUMAN",23,-5.5492647764937,0.000437203966739657,0.193468239536979,0.109437465667726,"Non-significant",0.713390320184906,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.434950590133633,10.0112687349319,5.27529769174048,0.000769573913992554,0.261766108400995,-0.111698117372447,"LX15B_HUMAN",22,5.52029806568281,0.000453098284140599,0.193468239536979,0.2820987701416,"Non-significant",0.713390320184906,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
-0.461704015731812,6.83080732822418,-5.90310859438175,0.000371336401705692,0.189491341091288,0.506603625571374,"LRWD1_HUMAN",9,-5.49120238065273,0.000469699395647069,0.193468239536979,-0.298688292503352,"Non-significant",0.713390320184906,"LRWD1","Leucine-rich repeat and WD repeat-containing protein 1","LRWD1_HUMAN"
0.602536797523499,8.45415085554123,5.58601952257458,0.000533047171542711,0.231116090704232,0.202629624066975,"NSE1_HUMAN",9,5.45008885616249,0.000494297715999227,0.193468239536979,0.115081310272215,"Non-significant",0.713390320184906,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN"
0.274003028869616,10.1685965061188,5.40733253036662,0.000657329864910623,0.253979739232609,0.0238973453504352,"EST3_HUMAN",16,5.43972284949756,0.000500718884677909,0.193468239536979,0.0894627571105726,"Non-significant",0.713390320184906,"CES3","Carboxylesterase 3","EST3_HUMAN"
-0.373315095901493,9.11465156078338,-5.25579224204336,0.000787868069258577,0.261766108400995,-0.131986559654326,"TREA_HUMAN",16,-5.35995459426185,0.000553279346294117,0.196436409952862,-0.1315212249756,"Non-significant",0.70677801157927,"TREH","Trehalase","TREA_HUMAN"
-0.391650915145878,13.4590216875076,-4.99577030382979,0.00108313258608301,0.292951260115917,-0.408841804603594,"ADRO_HUMAN",35,-5.35488081186537,0.000556819993704194,0.196436409952862,-0.0381979942321804,"Non-significant",0.70677801157927,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.316217184066822,10.5636333227158,5.08821986837086,0.000966185404755163,0.279986727649407,-0.309037364643695,"DEMA_HUMAN",19,5.29327186732483,0.00060183693499042,0.203471037104678,0.0646083354950271,"Non-significant",0.691497401283027,"DMTN","Dematin","DEMA_HUMAN"
0.297181606292723,14.0748903751373,4.76293026466607,0.00145216010012073,0.310074396115253,-0.666972906520076,"PLOD2_HUMAN",38,5.24359733963083,0.000641018630677433,0.208049006772668,-0.00217056274413707,"Non-significant",0.68183435319081,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
0.200172662734984,9.59561455249786,4.22001786178595,0.00296685185916206,0.429875642593588,-1.30673899281886,"SORL_HUMAN",64,5.13483424513798,0.000736841063247839,0.222374422401831,-0.0885238647460902,"Non-significant",0.652915166948596,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.454758048057552,7.87538760900497,-4.89020908285558,0.00123591560759217,0.296712692651526,-0.524664545825989,"GEMI4_HUMAN",25,-5.13154739116609,0.000739969115707349,0.222374422401831,0.0501449108123744,"Non-significant",0.652915166948596,"GEMIN4","Gem-associated protein 4","GEMI4_HUMAN"
0.519038677215578,6.99359977245331,5.19286455363397,0.000850212088512359,0.261766108400995,-0.197894288447158,"CSTN3_HUMAN",10,5.09232912232004,0.000778425579597348,0.225576612601889,-0.01123690605165,"Non-significant",0.646705929265197,"CLSTN3","Calsyntenin-3","CSTN3_HUMAN"
-0.293413639068596,10.2191169261932,-4.64939683160459,0.00168012639763684,0.315642680274239,-0.796373682930665,"TRIP4_HUMAN",25,-4.96202982952298,0.000922589807099573,0.25663810673493,-0.0415725708007741,"Non-significant",0.590678857251937,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN"
-0.771355628967284,8.15011191368103,-4.76710382111459,0.00144444868158408,0.310074396115253,-0.662260321308557,"ZMYM2_HUMAN",20,-4.94066832650586,0.000948871481642582,0.25663810673493,0.0139906406402517,"Non-significant",0.590678857251937,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN"
0.140675067901601,16.2004668712616,3.51970868385799,0.00794667022926194,0.47065169518417,-2.20760627915998,"AOXA_HUMAN",91,4.84732149674376,0.00107362003632445,0.264657612104424,5.43594360351562e-05,"Non-significant",0.57731561027878,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.357558012008651,11.2800804376602,-4.94707521945758,0.00115088245341626,0.296712692651526,-0.462022948504937,"TIGAR_HUMAN",12,-4.82443477590231,0.00110684452011624,0.264657612104424,0.0609939098358243,"Non-significant",0.57731561027878,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
0.153551101684567,9.94145131111145,3.75125114067799,0.00569315564568248,0.448411213107342,-1.90088084097266,"NOTC2_HUMAN",53,4.7818461576735,0.00117166879206982,0.264657612104424,0.0873253345489751,"Non-significant",0.57731561027878,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN"
0.844231009483337,7.62908929586411,4.6350310570945,0.00171164381711444,0.315642680274239,-0.812912864313315,"NSE3_HUMAN",15,4.77895723324829,0.00117621235293251,0.264657612104424,-0.00303649902342684,"Non-significant",0.57731561027878,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN"
0.290858030319221,14.2039343118668,4.7165865332026,0.00154086863105792,0.315642680274239,-0.719512949270606,"NDRG1_HUMAN",15,4.73366525412829,0.0012499920270413,0.264657612104424,0.0741651058197004,"Non-significant",0.57731561027878,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.388504624366759,7.85937565565109,4.68316627609429,0.0016084970544538,0.315642680274239,-0.7576418335292,"CDK14_HUMAN",14,4.72816350790174,0.00125928953673153,0.264657612104424,0.0416834354400626,"Non-significant",0.57731561027878,"CDK14","Cyclin-dependent kinase 14","CDK14_HUMAN"
0.325815916061414,10.137509226799,5.17295361997421,0.000871048179298356,0.261766108400995,-0.218892914439826,"TPPP_HUMAN",10,4.72077511876471,0.00127189305273731,0.264657612104424,-0.058634281158449,"Non-significant",0.57731561027878,"TPPP","Tubulin polymerization-promoting protein","TPPP_HUMAN"
0.166493415832523,10.4437212944031,3.82186931793403,0.00515024249295272,0.434461174641871,-1.80900967450574,"A2MG_HUMAN",52,4.72040663285602,0.00127252519372055,0.264657612104424,0.152772188186624,"Non-significant",0.57731561027878,"A2M","Alpha-2-macroglobulin","A2MG_HUMAN"
