"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-4.54214382171632,10.523327589035,-26.5312391413335,8.1387355824931e-09,3.30188502581745e-05,7.54821649087293,"Q15194_HBV",5,-26.399119619601,2.66111916101778e-09,2.10791459121813e-05,0.0280070304870748,"Non-significant",4.67614698990832,"PreC-C","Capsid protein","Q15194_HBV"
-4.03133916854857,10.6847796440124,-26.6910366498557,7.77630548931184e-09,3.30188502581745e-05,7.56146720399819,"Q6VBP1_HBV",1,-24.3316120076915,5.19574708212503e-09,2.10791459121813e-05,0.0371723175049006,"Non-significant",4.67614698990832,"S","Large envelope protein","Q6VBP1_HBV"
0.448467254638674,10.7275273799896,13.5294642727428,1.27579096303421e-06,0.00258794196851489,5.2339212120653,"AKA12_HUMAN",66,17.0685501154353,9.34477600503892e-08,0.000252745041682953,0.0643267631530762,"Non-significant",3.59731735558209,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.705027103424072,11.5805118083954,-15.2584249287349,5.2311469440283e-07,0.00141485087679485,5.77303204363584,"DDB2_HUMAN",18,-15.600830625389,1.93114048884504e-07,0.000391731848162216,0.0614013671875,"Non-significant",3.40701111847297,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.334046363830549,11.3432977199554,-10.9338868895129,6.06495807088781e-06,0.00749045399818512,4.15717341624054,"MX1_HUMAN",43,-13.6071965645992,5.77908664528898e-07,0.000937830180797495,-0.137705326080326,"Non-significant",3.02787579511721,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.639686346054074,10.7789970636368,12.8882693618176,1.824688060527e-06,0.00296110378462322,5.00153274446251,"RCN2_HUMAN",17,13.0987041113957,7.82750396139584e-07,0.00105853945237943,-0.00603771209717507,"Non-significant",2.97529295093566,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-0.552804946899448,12.391717672348,-10.8385549269667,6.46206285276014e-06,0.00749045399818512,4.109940425907,"RIR2B_HUMAN",23,-11.4287350678821,2.30056501145949e-06,0.00266668350042604,0.00924682617189632,"Non-significant",2.57402852618307,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.410280227661151,12.2018647193909,9.57406323402722,1.57584461737058e-05,0.0106553360211207,3.41978331638688,"ATTY_HUMAN",28,10.4168370750391,4.74572120307612e-06,0.00481334773021996,0.0854818820953405,"Non-significant",2.31755276249455,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
-0.431094884872435,9.34905087947845,-9.9908051843904,1.16202603073896e-05,0.0104763102371288,3.66101284197435,"TRI22_HUMAN",15,-9.81096872847609,7.54443536975798e-06,0.0067407783838045,0.0784785747528005,"Non-significant",2.17128995090199,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
-0.38778924942018,16.2014291286469,-9.64972053926614,1.48980511610381e-05,0.0106553360211207,3.46465090934633,"STOM_HUMAN",17,-9.68891599689339,8.3075898247529e-06,0.0067407783838045,-0.32160246372223,"Non-significant",2.17128995090199,"STOM","Stomatin","STOM_HUMAN"
-0.209680080413802,11.8845095634461,-7.26460369427777,0.000107943552079382,0.0460975779774792,1.78228182405756,"HS74L_HUMAN",49,-9.50664715154333,9.61203269303399e-06,0.00709018484284343,0.1293270587921,"Non-significant",2.14934244250657,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.341265439987202,13.4352432489395,-8.32707024732446,4.21778126116e-05,0.024445055109323,2.60488965934651,"ADRO_HUMAN",35,-9.33159167587626,1.10822243573661e-05,0.00749343070297237,0.0282120704651003,"Non-significant",2.12531930456345,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.511562585830687,8.55100023746491,9.83163075833369,1.30368017474167e-05,0.0105780609378539,3.57056386409297,"NSE1_HUMAN",9,8.7224474266015,1.85176867082303e-05,0.0115164180044833,0.0532047748565709,"Non-significant",1.93868258018281,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN"
-0.347134113311768,9.1552107334137,-8.73985569653492,3.00545305391315e-05,0.0187586508303472,2.89119154778675,"TREA_HUMAN",16,-8.64142011077442,1.98705758026579e-05,0.0115164180044833,0.0458178520202495,"Non-significant",1.93868258018281,"TREH","Trehalase","TREA_HUMAN"
0.66996431350708,8.58565211296082,10.6067489151213,7.55535602949121e-06,0.00766301985291146,3.99244159271752,"FETUA_HUMAN",5,8.48283103960229,2.28473396471879e-05,0.0123588875931522,-0.0218439102172852,"Non-significant",1.90802061775021,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
0.141856670379678,17.13640666008,5.18918824845374,0.000956227622378985,0.158343488326185,-0.255514716061091,"AL1L1_HUMAN",79,7.60703613047141,5.14141251203765e-05,0.0239388357530338,-0.0820174217224263,"Non-significant",1.62089697499595,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.752817273139955,8.35632055997849,-8.1493299727869,4.90136809944279e-05,0.0265131338392525,2.47615315686464,"CDN1A_HUMAN",6,-7.58643448354777,5.2450024543791e-05,0.0239388357530338,-0.227864980697634,"Non-significant",1.62089697499595,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN"
-0.139586687088023,14.7592734098434,-5.50327856374942,0.000664217415179501,0.134736502669162,0.0946316509810172,"THRB_HUMAN",42,-7.57362714940659,5.31056252840287e-05,0.0239388357530338,0.113970041274976,"Non-significant",1.62089697499595,"F2","Prothrombin","THRB_HUMAN"
0.248017787933353,10.6170353889465,7.50179313925532,8.67278239492231e-05,0.0413946802072939,1.97737400577724,"TAGL_HUMAN",15,7.09710019126966,8.53141709898304e-05,0.0362757188580674,0.0441015958785975,"Non-significant",1.44038397260494,"TAGLN","Transgelin","TAGL_HUMAN"
-0.317673444747925,11.3165086507797,-7.66465005020979,7.48621999517335e-05,0.0379644931505228,2.10737781687914,"TIGAR_HUMAN",12,-7.02308428508816,9.20298015107948e-05,0.0362757188580674,0.0478808879852313,"Non-significant",1.44038397260494,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
0.925093173980709,7.12454557418823,6.88867098665541,0.000154474530694459,0.0569730155479473,1.45850774988413,"NSE2_HUMAN",9,6.97633980254074,9.65703905502061e-05,0.0362757188580674,0.0531306266784259,"Non-significant",1.44038397260494,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
-0.241850614547772,12.1948276758194,-7.14510478954627,0.000120779788038895,0.0490003600073798,1.6813355925888,"TNR6_HUMAN",16,-6.93786394883672,0.000100493433574537,0.0362757188580674,0.0360827445983496,"Non-significant",1.44038397260494,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
0.182460069656377,11.6584924459457,5.53264551251805,0.000642406163514871,0.133653425916915,0.126556159394243,"MYO1D_HUMAN",58,6.91575086621767,0.000102827401249144,0.0362757188580674,-0.10845720767975,"Non-significant",1.44038397260494,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
0.263490200042726,10.1052670478821,6.42914020313667,0.00024437100009734,0.0793130517915928,1.03708044739716,"LX15B_HUMAN",22,6.78039166597588,0.000118484022551278,0.0400574732908778,-0.00849223136899901,"Non-significant",1.39731644821361,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
0.134473085403449,10.7325886487961,4.90454046782609,0.00134620167999133,0.179951848144298,-0.586815666867219,"WNK1_HUMAN",48,6.60189860944351,0.000143285864496676,0.0463443186689789,0.309239029884339,"Non-significant",1.33400349823886,"WNK1","Serine/threonine-protein kinase WNK1","WNK1_HUMAN"
-0.824800133705138,7.05864828824997,-6.89359123348638,0.000153736971767711,0.0569730155479473,1.46286442123091,"PHLA3_HUMAN",5,-6.56869424262733,0.000148502869779819,0.0463443186689789,0.133180499076842,"Non-significant",1.33400349823886,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
-0.381260991096495,6.89199072122574,-6.43891605315672,0.000241938546514148,0.0793130517915928,1.04635192607387,"GO45_HUMAN",14,-6.43235529178904,0.000172225871439636,0.0517570637356003,-0.113598346710202,"Non-significant",1.28603036988954,"BLZF1","Golgin-45","GO45_HUMAN"
-0.128555059432976,11.4463847875595,-4.83630276452564,0.00146374438963811,0.179951848144298,-0.668238760127535,"S12A4_HUMAN",38,-6.27583565267833,0.000204729204974689,0.0584648603451977,0.0491609573364435,"Non-significant",1.23310508337889,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
-0.337630748748799,11.4677219390869,-5.89611907767286,0.000428928201208248,0.114093482320258,0.510434341528372,"K1C19_HUMAN",26,-6.25750416613718,0.000208957474736349,0.0584648603451977,-0.0137450695037735,"Non-significant",1.23310508337889,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.1520881652832,17.1886305809021,5.02300050469127,0.00116596440003449,0.179951848144298,-0.447308730462584,"SBP1_HUMAN",39,6.16937444825374,0.000230669938619624,0.0606027620455831,0.0341043472290004,"Non-significant",1.21750758187629,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.156112909317025,12.2988003492355,4.78521113477647,0.00155910851686852,0.180722950083873,-0.729711974236317,"TENS1_HUMAN",76,6.15226725994124,0.000235165371865209,0.0606027620455831,0.111894607543951,"Non-significant",1.21750758187629,"TNS1","Tensin-1","TENS1_HUMAN"
0.167870044708275,16.0066087245941,5.12051926509018,0.00103739454832897,0.165047438532182,-0.33421145969151,"TKFC_HUMAN",40,6.13793676075994,0.000239005223743981,0.0606027620455831,-0.0365447998046999,"Non-significant",1.21750758187629,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.885529398918155,7.44408112764359,5.8392749461999,0.000456387432855343,0.115722738443383,0.451755401867156,"NSE3_HUMAN",15,6.04830419084715,0.00026464079382235,0.0650695576083197,-0.0698480606079244,"Non-significant",1.18662214591589,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN"
0.15056586265565,11.2686198949814,4.7004845848544,0.00173258842727087,0.189975979714539,-0.832617078830337,"ACD10_HUMAN",51,5.86943035577968,0.000325303889564812,0.0776328164684967,-0.00538492202757546,"Non-significant",1.10995465762715,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
0.2096974849701,13.2711261510849,6.55288588250451,0.000215478728025045,0.0760171477910963,1.1534431429437,"S22A1_HUMAN",13,5.80814125559398,0.000349473212020753,0.0810178754953253,0.0381712913513503,"Non-significant",1.09141914936218,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
0.140058279037451,10.6101695299149,4.35783058833386,0.002683274185589,0.211843839544519,-1.26102637153865,"PAR14_HUMAN",91,5.71898224151521,0.000388216527531035,0.0874996917885228,0.359638571739198,"Non-significant",1.0579934767466,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
-0.183931827545166,8.33898591995239,-5.36127769139894,0.000781869000728571,0.14753686213748,-0.06168889456257,"MLH1_HUMAN",22,-5.68636235495224,0.000403546378439714,0.0884409468916612,-0.120028734207153,"Non-significant",1.05334661630113,"MLH1","DNA mismatch repair protein Mlh1","MLH1_HUMAN"
-0.616446256637571,9.11581003665924,-5.55059155273533,0.000629466954102841,0.133653425916915,0.1459973927879,"GDF15_HUMAN",12,-5.66449722500068,0.000414192258058063,0.0884409468916612,0.0717904567718488,"Non-significant",1.05334661630113,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
