"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-4.43435072898865,10.4694310426712,-25.0773801010876,7.97612147529619e-09,4.86981101004111e-05,7.68233199247352,"Q15194_HBV",5,-24.5011040473594,3.49104990991025e-09,2.83263789690118e-05,-0.0219082832336248,"Non-significant",4.54780893886774,"PreC-C","Capsid protein","Q15194_HBV"
-3.79599046707152,10.5671052932739,-23.8001982488934,1.20034779641141e-08,4.86981101004111e-05,7.5489844797663,"Q6VBP1_HBV",1,-21.0178067522301,1.26093117577188e-08,5.11559778010653e-05,0.0640215873718262,"Non-significant",4.29110360976558,"S","Large envelope protein","Q6VBP1_HBV"
1.71449565887454,10.1580212116242,14.0253406875855,7.19569101102301e-07,0.00194619456211469,5.61506377251498,"NUA4L_HUMAN",5,12.9384160582575,6.93081823471982e-07,0.00187455530521722,-0.00966048240662509,"Non-significant",2.72710174201419,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.455547809600823,16.4023940563202,9.95153980492953,9.51389757785363e-06,0.0117075703853997,3.8096233645124,"ALDOC_HUMAN",31,11.2571094846411,2.13263578883416e-06,0.0043260516976501,0.146373748779299,"Non-significant",2.36390829491311,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.708780288696275,10.7444500923157,9.87124427034307,1.01001962900909e-05,0.0117075703853997,3.76288636009603,"RCN2_HUMAN",17,10.109029995555,5.02316493505499e-06,0.00815159205660724,-0.193064689636227,"Non-significant",2.08875756256364,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
1.42800045013428,7.32863390445709,11.9284998409259,2.45952601330734e-06,0.00498914851799394,4.80942641498896,"TBA3C_HUMAN",1,9.56693842460579,7.754265230536e-06,0.0103121124491107,0.00696682929992498,"Non-significant",1.98665235983599,"TUBA3C;TUBA3D","Tubulin alpha-3C chain;Tubulin alpha-3D chain","TBA3C_HUMAN"
0.294391632080078,12.229660987854,7.02530807158843,0.00011581524805439,0.053819667878746,1.70022307471237,"TENS1_HUMAN",76,9.26520544746938,9.96466268157234e-06,0.0103121124491107,-0.00115752220152388,"Non-significant",1.98665235983599,"TNS1","Tensin-1","TENS1_HUMAN"
-0.507547140121451,11.5526801347733,-8.61782418434894,2.72351393034602e-05,0.0276232400385345,2.95902355452727,"K1C19_HUMAN",26,-9.24134493176189,1.0167229429737e-05,0.0103121124491107,0.249476790428163,"Non-significant",1.98665235983599,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.5518670082092,10.6758275032043,8.00541499720597,4.62327517187646e-05,0.0341029588587324,2.50966932143551,"AKA12_HUMAN",66,8.91522319957954,1.34458086256048e-05,0.0121221434653508,0.000160694122326888,"Non-significant",1.91642058042818,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.3507866859436,11.7366709709167,7.28358433734252,9.00899161970918e-05,0.053819667878746,1.9251034843828,"DPYD_HUMAN",55,8.72345500126758,1.59107553075342e-05,0.0129099868565332,-0.0599551200866726,"Non-significant",1.88907419988215,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.315111875534098,15.9329878091812,7.2083042555389,9.68643332393354e-05,0.053819667878746,1.86044895208882,"TKFC_HUMAN",40,8.58225930513151,1.80452543481488e-05,0.0133108357982618,0.209943056106576,"Non-significant",1.87579467396358,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.606759309768675,11.5313779115677,-7.63783565232111,6.45349670835504e-05,0.0436363935763273,2.21981474765132,"DDB2_HUMAN",18,-7.87797709140973,3.47078091938779e-05,0.0234682636499271,-0.0292456150055003,"Non-significant",1.62951904142616,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-1.00992977619171,7.15121310949326,-8.46931352771331,3.08747046850632e-05,0.0276828529679473,2.85373419194815,"PHLA3_HUMAN",5,-7.77197553130701,3.84510600241133e-05,0.0239993770027427,-0.00209093093871893,"Non-significant",1.61980003194601,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
0.306002855300902,9.63363993167877,6.70431962850127,0.000159820526561532,0.0589447160236485,1.40838913958459,"MAGD2_HUMAN",27,7.41426264853705,5.47733579690425e-05,0.0317450733257722,0.0182995796203258,"Non-significant",1.49832366544137,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
-0.884894967079162,7.51509529352188,-7.08674182707278,0.000109029675010914,0.053819667878746,1.75450088306841,"MIEAP_HUMAN",9,-7.02690005395701,8.1554797937745e-05,0.041524153987436,0.028737545013426,"Non-significant",1.38169920709646,"SPATA18","Mitochondria-eating protein","MIEAP_HUMAN"
0.307931900024425,12.5897524356842,6.33464451052647,0.00023492401988198,0.0635391165774128,1.05451162281741,"PURA1_HUMAN",29,7.02308788891602,8.1881496647643e-05,0.041524153987436,-0.0794043540954767,"Non-significant",1.38169920709646,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.314054965972925,18.8575661182404,6.1891229712278,0.000274595289950406,0.0696270682080498,0.90977707560764,"ALDOB_HUMAN",33,6.9322891514395,9.01044908617489e-05,0.0430063434618959,-0.184319019317625,"Non-significant",1.36646748099459,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.399101257324247,17.3053984642029,6.99532031283769,0.000119296567129835,0.053819667878746,1.67354714281714,"DOPD_HUMAN",14,6.84560378493578,9.88091830069407e-05,0.0445409839399065,0.329010963439925,"Non-significant",1.35124019334257,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN"
0.398020982742301,11.5942863225937,6.46408791797421,0.000204912191046129,0.0635391165774128,1.18064778524205,"VTDB_HUMAN",21,6.76476371417218,0.000107765657116927,0.0445933746467279,-0.0688055753707904,"Non-significant",1.35072966075208,"GC","Vitamin D-binding protein","VTDB_HUMAN"
