"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.9134819507599,13.3554788827896,32.9383593111821,1.02857710147385e-09,6.2457101216936e-06,10.6232322649351,"FGL1_HUMAN",17,33.6218906299251,2.97198044628895e-10,1.35694078602803e-06,-0.0199470520019496,"Non-significant",5.86743910360214,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
3.41751122474668,11.3014544248581,31.2816278071933,1.53948980076253e-09,6.2457101216936e-06,10.4542482231021,"TSP1_HUMAN",50,33.1491363708012,3.34469013070749e-10,1.35694078602803e-06,-0.144582271575949,"Non-significant",5.86743910360214,"THBS1","Thrombospondin-1","TSP1_HUMAN"
0.858797788619999,11.377054810524,20.2680632779013,4.50266807329698e-08,0.000101153524120791,8.59521744182435,"K1C19_HUMAN",26,22.7359670970091,7.68965265836709e-09,2.07979472233302e-05,0.0418918132782249,"Non-significant",4.68197952818989,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.896790266036975,12.5154436826706,18.6648195796485,8.50920601199513e-08,0.000116261089524015,8.15549463088256,"LG3BP_HUMAN",20,19.6263379545353,2.59093243791659e-08,5.2557064503138e-05,-0.142536401748675,"Non-significant",4.27936889964483,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.796609878540025,10.5643532276154,14.7746944089226,5.11025803135662e-07,0.000539716639020748,6.77831908320613,"LAMC1_HUMAN",52,17.1422476665589,7.87467038449937e-08,9.95168382834975e-05,0.172366857528701,"Non-significant",4.0021034302602,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.663769721984849,16.5065050125122,-14.6964302337473,5.32133733320925e-07,0.000539716639020748,6.74503950310141,"ALDOC_HUMAN",31,-16.8203421020451,9.19641931551849e-08,9.95168382834975e-05,0.0824799537658496,"Non-significant",4.0021034302602,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
1.74846577644345,11.8123735189438,20.0022621142576,4.98661691500078e-08,0.000101153524120791,8.52652952746967,"Q15194_HBV",5,16.699902810255,9.75317121703962e-08,9.95168382834975e-05,0.0582931041717458,"Non-significant",4.0021034302602,"PreC-C","Capsid protein","Q15194_HBV"
-2.06169366836548,10.3316202163696,-18.6399711012898,8.59707341809331e-08,0.000116261089524015,8.14817548216945,"NUA4L_HUMAN",5,-16.6876549023098,9.8118647555827e-08,9.95168382834975e-05,-0.120054125785829,"Non-significant",4.0021034302602,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
1.14971947669983,8.69011342525482,14.0100835172066,7.65660642505683e-07,0.000621257045329111,6.4418965301975,"LAMA5_HUMAN",58,15.2120701275642,2.08782943190697e-07,0.000188229422338812,0.0491726398468,"Non-significant",3.72531249057576,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.613058567047103,11.3688097000122,-14.4151205827204,6.16501966689382e-07,0.000555810773079738,6.6232806177902,"APOL3_HUMAN",18,-14.8212424148803,2.57965429552602e-07,0.000209313149538981,0.0878806114196777,"Non-significant",3.67920348741462,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.534878015518178,13.4187813997269,11.6821154467091,3.01461374086768e-06,0.00163070505956002,5.24082283516698,"ITIH2_HUMAN",47,14.1281324155978,3.80350363216881e-07,0.000262567369005621,0.0405690670013001,"Non-significant",3.58075924755862,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.527849912643449,11.0697737932205,11.7160184261269,2.94994315294323e-06,0.00163070505956002,5.26049552321996,"MX1_HUMAN",43,14.0919864568683,3.88317528724113e-07,0.000262567369005621,0.175106287002524,"Non-significant",3.58075924755862,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.432112932205198,13.3671509027481,9.95734658548824,9.85989306033296e-06,0.00347839879528442,4.13768525547214,"APOB_HUMAN",239,13.8886579479991,4.36750866973751e-07,0.000272599733432694,0.187745809555054,"Non-significant",3.56447457318501,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.726061820983873,11.7583067417145,-12.0083676947545,2.45249435560839e-06,0.00163070505956002,5.427216596532,"VTDB_HUMAN",21,-12.6117732094774,9.4946327318625e-07,0.00054742387525829,0.0305354595184752,"Non-significant",3.26167626526201,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.387310981750495,13.2905125617981,9.02825223572623,2.01512958923039e-05,0.00547140562390083,3.44869770080316,"FAT1_HUMAN",153,12.5118150142743,1.0119987834452e-06,0.00054742387525829,-0.0527808666229301,"Non-significant",3.26167626526201,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
1.97118878364564,8.6328684091568,11.1661902966133,4.22350479710194e-06,0.00214184487023032,4.93242440080031,"PGBM_HUMAN",106,11.6828023003955,1.74973602461809e-06,0.000887334881484451,0.0683028697967512,"Non-significant",3.05191244585798,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.773892641067492,10.0268393754959,10.3930009166026,7.19207376626886e-06,0.00307139402839503,4.43648538889373,"AGRIN_HUMAN",63,11.4406776333588,2.06673852062424e-06,0.000986442138608536,0.0290474891662562,"Non-significant",3.00592838392421,"AGRN","Agrin","AGRIN_HUMAN"
0.348705291748031,11.6017081737518,8.51220150469249,3.08035638838372e-05,0.00671931880348648,3.03258097293944,"MDR1_HUMAN",52,10.980751059947,2.86075824030543e-06,0.00128956624232435,-0.297699928283674,"Non-significant",2.88955634415262,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.535629272460948,15.7657427787781,-10.6289976590322,6.09145420983861e-06,0.00274589219214614,4.59236966809127,"BAAT_HUMAN",15,-10.4718487758208,4.15840859234521e-06,0.00177585933254153,0.0862971544265729,"Non-significant",2.75059143806219,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.407598733902004,15.9792312383652,-8.73926963139661,2.54912511206884e-05,0.00646362536228956,3.21880141848347,"TKFC_HUMAN",40,-10.2948899550107,4.75372433460228e-06,0.00191537716365376,-0.0357882976531982,"Non-significant",2.71774569482052,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.464773416519172,16.0525811910629,10.076005066652,9.03737359856902e-06,0.00342605286600933,4.22052593003925,"STOM_HUMAN",17,10.2133372604254,5.05947540381446e-06,0.00191537716365376,-0.214438438415526,"Non-significant",2.71774569482052,"STOM","Stomatin","STOM_HUMAN"
1.06029868125915,9.54710948467254,9.57291032727082,1.31576425415589e-05,0.00444837964925871,3.86149458856153,"PTPRF_HUMAN",57,10.1557859613694,5.28837945840656e-06,0.00191537716365376,-0.00294256210327504,"Non-significant",2.71774569482052,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-1.02730584144592,8.38577520847321,-10.804417901201,5.39527977726304e-06,0.00257513530074778,4.70562860983321,"PP13G_HUMAN",8,-10.1217049564962,5.42934123293524e-06,0.00191537716365376,-0.0159486532211277,"Non-significant",2.71774569482052,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
-0.311718463897719,16.4486248493195,-7.24730529000005,9.59705312646469e-05,0.0112855781258166,1.89678165419179,"FAS_HUMAN",149,-10.0097093278721,5.92277518106868e-06,0.00200239157579964,0.0324828624725235,"Non-significant",2.69845099050302,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.337330341339154,11.4432635307312,-7.60920479183171,6.82908016190612e-05,0.00930599633737935,2.23978688001835,"CGNL1_HUMAN",84,-9.90898483354854,6.40934329185021e-06,0.00204662081833546,-0.0804358720779419,"Non-significant",2.68896261252,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.5171718597412,11.5485415458679,8.61789646407527,2.81910227374658e-05,0.00671931880348648,3.11988585380044,"CO5_HUMAN",67,9.87988383103716,6.55806523006186e-06,0.00204662081833546,0.123365640640258,"Non-significant",2.68896261252,"C5","Complement C5","CO5_HUMAN"
-0.430731058120697,11.7766431570053,-8.28035068871398,3.75345205384635e-05,0.00671931880348648,2.83717660680791,"DPYD_HUMAN",55,-9.74386554062204,7.30592309332057e-06,0.00219556518441493,0.186243534088151,"Non-significant",2.65845366454389,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.744721412658675,10.7624206542969,-9.39471816698296,1.50915510779921e-05,0.00489811381787313,3.72929480490024,"RCN2_HUMAN",17,-9.64353212455829,7.91826423403192e-06,0.00229459985696196,0.106449127197294,"Non-significant",2.6392930378238,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-0.355588436126702,13.7201464176178,-8.70029490562454,2.63253930195941e-05,0.00647285572609049,3.18719278294919,"BUP1_HUMAN",23,-9.52917176204618,8.6866259385534e-06,0.00241447434518963,0.125370025634775,"Non-significant",2.61717740480154,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.417483568191551,10.7598046064377,-8.3678534604222,3.48184062838258e-05,0.00671931880348648,2.9115605630526,"IFIT1_HUMAN",34,-9.49567728339176,8.92706807440089e-06,0.00241447434518963,0.00816464424132413,"Non-significant",2.61717740480154,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
1.50518178939819,7.92042136192322,10.0518481827094,9.19839887485897e-06,0.00342605286600933,4.20375085471227,"LCAT_HUMAN",4,9.35102471802693,1.00537629025667e-05,0.00263149136101376,-0.0944635868072492,"Non-significant",2.57979805140016,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
-0.404618978500398,12.6380959749222,-8.23835323588772,3.89213684697886e-05,0.00671931880348648,2.80119773615985,"PURA1_HUMAN",29,-9.1841356271588,1.15538298218722e-05,0.0028543125784234,0.00988125801087492,"Non-significant",2.54449846862464,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
3.15908765792845,8.28127622604369,9.02342626466887,2.02295007045877e-05,0.00547140562390083,3.44492208942813,"COMP_HUMAN",5,9.17276445718252,1.16647280455622e-05,0.0028543125784234,0.3720302581787,"Non-significant",2.54449846862464,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
-0.403303623199449,11.6101953983307,-8.25113072988547,3.84934761941152e-05,0.00671931880348648,2.8121632980293,"ACO12_HUMAN",27,-9.10992817492781,1.22992220332507e-05,0.0028543125784234,-0.0633060932159246,"Non-significant",2.54449846862464,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.583061695098879,9.90200138092041,11.7849691047121,2.82315864681283e-06,0.00163070505956002,5.30028589411088,"PRIO_HUMAN",8,9.07708290208233,1.26460350716459e-05,0.0028543125784234,-0.0983035564422767,"Non-significant",2.54449846862464,"PRNP","Major prion protein","PRIO_HUMAN"
2.19844031333923,7.94447505474091,8.96450261392028,2.12121873078088e-05,0.00555211896179229,3.39865070545614,"MIME_HUMAN",7,9.07541388411939,1.26639453812229e-05,0.0028543125784234,0.582196593284605,"Up in B1",2.54449846862464,"OGN","Mimecan","MIME_HUMAN"
-0.867958545684772,12.3351979255676,-8.5729041727728,2.92716586987994e-05,0.00671931880348648,3.08285573907062,"ATTY_HUMAN",28,-8.99924466696257,1.35120258913678e-05,0.00296315075898806,0.148216009140018,"Non-significant",2.52824625195194,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
0.709227323532101,11.480143904686,8.53033752455088,3.03367136316438e-05,0.00671931880348648,3.04763947854334,"DDB2_HUMAN",18,8.8026254870838,1.60071460866363e-05,0.00341794693018334,0.0530109405517507,"Non-significant",2.46623468477136,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.344112396240252,17.6905002593994,-7.42449292560549,8.11122565717595e-05,0.0102192063816346,2.06662541596459,"SCP2_HUMAN",39,-8.73331417791404,1.70051523097712e-05,0.00353794373952521,-0.0982553958892503,"Non-significant",2.45124907753371,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.596437215805054,9.47109591960907,8.16555123559772,4.1462805257204e-05,0.00700894170535319,2.73839746038921,"PERM_HUMAN",27,8.68196201402136,1.77890186334212e-05,0.00360673151282323,0.000691652297975409,"Non-significant",2.44288618561044,"MPO","Myeloperoxidase","PERM_HUMAN"
0.531842231750526,14.0655419826507,7.85017221803829,5.48274981650554e-05,0.00880442711220963,2.4598869319726,"VIME_HUMAN",46,8.65448619689123,1.82247956649929e-05,0.00360673151282323,-0.232143402099599,"Non-significant",2.44288618561044,"VIM","Vimentin","VIME_HUMAN"
-0.492800235748295,11.9627368450165,-8.24190305002418,3.88019631528491e-05,0.00671931880348648,2.8042458502384,"KNG1_HUMAN",19,-8.55864694481311,1.98399372863762e-05,0.0038328869319442,-0.334636211395248,"Non-significant",2.41647399200497,"KNG1","Kininogen-1","KNG1_HUMAN"
0.345438003540051,10.4720675945282,7.1116385538178,0.000109396838160687,0.0118674723377008,1.76420345043905,"M4K4_HUMAN",44,8.37026484196054,2.34973063301762e-05,0.00443388705960582,0.00478959083557484,"Non-significant",2.35321537347112,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN"
