"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.793078899383543,9.72499489784241,26.7680440208495,9.85180643880123e-09,3.9081209886365e-05,10.1365496757335,"FIL1L_HUMAN",39,33.289029658843,5.90894379517101e-10,3.18799014924389e-06,-0.132906436920148,"Non-significant",5.49648302922562,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
0.701472520828249,12.0261205434799,23.4314672285582,2.6524417118057e-08,4.30438240991829e-05,9.44842089600413,"TENS1_HUMAN",76,32.1301447016723,7.85799888894229e-10,3.18799014924389e-06,-0.0791583061218475,"Non-significant",5.49648302922562,"TNS1","Tensin-1","TENS1_HUMAN"
0.851147413253798,13.8114975690842,25.4259364942881,1.4449547653327e-08,3.9081209886365e-05,9.87871111191981,"PLOD2_HUMAN",38,30.1077396671266,1.32525425373295e-09,3.58437100492971e-06,-0.0946025848388494,"Non-significant",5.44558704447456,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
0.675700187683073,10.6139109134674,20.6408737754697,6.79301992783511e-08,7.87408052777915e-05,8.73285390959604,"AKA12_HUMAN",66,26.3838140293076,3.82402901783578e-09,7.30347645503543e-06,0.00365591049194869,"Non-significant",5.13647036647574,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-4.30962419509887,10.8239221572876,-28.6262482158913,5.97376626583493e-09,3.9081209886365e-05,10.4572004554281,"Q6VBP1_HBV",1,-25.8529708753606,4.50054008814113e-09,7.30347645503543e-06,-0.083088636398351,"Non-significant",5.13647036647574,"S","Large envelope protein","Q6VBP1_HBV"
0.785503387451197,10.1987326145172,21.2914189891907,5.39825111434331e-08,7.30023492363027e-05,8.91305325331712,"VLDLR_HUMAN",32,24.0217708610335,8.10396541976754e-09,9.64923719493469e-06,-0.0778467655181991,"Non-significant",5.01550701775722,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
-4.74329018592832,10.623900771141,-23.8717782783451,2.30978126539474e-08,4.30438240991829e-05,9.54867875269493,"Q15194_HBV",5,-23.9412853606993,8.32445900475016e-09,9.64923719493469e-06,-0.103877544403076,"Non-significant",5.01550701775722,"PreC-C","Capsid protein","Q15194_HBV"
0.560927867889424,10.7516434192657,17.8290591301259,2.00306678334535e-07,0.000181397309133721,7.84197334411935,"KANK1_HUMAN",51,22.5683242856847,1.33456332770958e-08,1.35358085512944e-05,0.00521445274353027,"Non-significant",4.86851579686596,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
0.999406099319474,9.82332456111909,17.8182307011541,2.01204804313962e-07,0.000181397309133721,7.83814822888286,"PLIN2_HUMAN",25,18.8276222820062,5.64984639070107e-08,5.09365040157206e-05,0.0292713642120503,"Non-significant",4.29297086578747,"PLIN2","Perilipin-2","PLIN2_HUMAN"
0.340115547180174,14.0502631664276,12.757091593198,2.30668995805606e-06,0.000717429264168615,5.60880170577475,"VILI_HUMAN",46,17.5076229041156,1.00509596854492e-07,8.15534868877344e-05,0.110380887985225,"Non-significant",4.0885574656019,"VIL1","Villin-1","VILI_HUMAN"
-0.724922657012975,11.7813754081726,-16.9942131176297,2.85042077037026e-07,0.000231283141307843,7.53703220937449,"ASM3A_HUMAN",18,-17.2530909578697,1.12852959423253e-07,8.32444466145702e-05,0.312573194503775,"Non-significant",4.07964472941436,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
0.436646223068255,16.2207285165787,14.5248112997489,8.99580981310267e-07,0.000417043315181823,6.50062832341168,"ALDOA_HUMAN",29,16.7786159116153,1.40670527796426e-07,9.47627279156071e-05,0.0898377895355242,"Non-significant",4.02336244582134,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.452603340148945,11.6857626438141,13.4241998999805,1.59516742103698e-06,0.000647159422714702,5.96223110528042,"DPYD_HUMAN",55,16.6171899029,1.51825913594145e-07,9.47627279156071e-05,0.0963590145111102,"Non-significant",4.02336244582134,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.78362560272215,11.6198110580444,-15.8544715880667,4.74350877092357e-07,0.000320740251393948,7.08549172676781,"DDB2_HUMAN",18,-16.1853826265485,1.86863753564068e-07,0.000103671772615774,0.0214486122131259,"Non-significant",3.984339475684,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.47480130195615,12.4805918931961,13.2171997821699,1.78528165521457e-06,0.000658444334109592,5.854872122192,"LIMC1_HUMAN",62,16.1233986583096,1.92600070134926e-07,0.000103671772615774,0.221372127532955,"Non-significant",3.984339475684,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.619923591613777,9.92705035209656,15.2073594707227,6.43428016027466e-07,0.000401598070926681,6.80920196450854,"LX15B_HUMAN",22,16.001851484103,2.04430411862508e-07,0.000103671772615774,-0.0765974521636998,"Non-significant",3.984339475684,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
0.374377489089971,10.4006074666977,12.6277789737615,2.48274170052174e-06,0.000717429264168615,5.53773332452758,"TRFM_HUMAN",39,15.6995887721333,2.37541973474266e-07,0.000113377386633541,-0.396392822265623,"Non-significant",3.94547355778528,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.64069652557375,12.4356634616852,-14.4690231680434,9.25163873955239e-07,0.000417043315181823,6.47458579379271,"RIR2B_HUMAN",23,-15.2880368762255,2.92708990989147e-07,0.000130394410639596,0.520681858062725,"Up in BM2",3.88474102425138,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.638709545135479,13.0586130619049,13.9054083726495,1.2353301242293e-06,0.000527550980420871,6.20415619966202,"BGH3_HUMAN",32,15.2060513934598,3.05335691662845e-07,0.000130394410639596,0.0282728672027552,"Non-significant",3.88474102425138,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.424793958663919,11.3701642751694,13.2353002390411,1.76767562211175e-06,0.000658444334109592,5.86434098260201,"ACO12_HUMAN",27,14.8222605913902,3.73156628629524e-07,0.000150113704989349,0.0576517581939715,"Non-significant",3.82357965599431,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
1.5762507915497,10.2271436452866,16.1124358558837,4.2144623470457e-07,0.000310874068035716,7.19147849195307,"NUA4L_HUMAN",5,14.7080686118225,3.96477686003962e-07,0.000150113704989349,-0.0979192256927988,"Non-significant",3.82357965599431,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.365089416503901,12.8674492835998,12.2891183313221,3.02017853516054e-06,0.000765804019821645,5.3474755210605,"P4HA2_HUMAN",32,14.6028982347937,4.19407316097063e-07,0.000150113704989349,0.114796638488748,"Non-significant",3.82357965599431,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.796933174133304,10.3425776958465,14.5930974515272,8.69347074581772e-07,0.000417043315181823,6.53233205672817,"TAGL_HUMAN",15,14.5665062625053,4.27684344271077e-07,0.000150113704989349,0.276912331581117,"Non-significant",3.82357965599431,"TAGLN","Transgelin","TAGL_HUMAN"
0.611673116683995,14.0584858655929,14.8869730039654,7.51681053436371e-07,0.000417043315181823,6.66663396325811,"NDRG1_HUMAN",15,14.4500011346859,4.5543720037776e-07,0.000150113704989349,0.00501418113710095,"Non-significant",3.82357965599431,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.536576747894305,16.2758228778839,-14.473086529129,9.23273049787119e-07,0.000417043315181823,6.47648692892639,"STOM_HUMAN",17,-14.3719610956171,4.75153297857963e-07,0.000150113704989349,-0.1661639213562,"Non-significant",3.82357965599431,"STOM","Stomatin","STOM_HUMAN"
0.381930351257301,13.4691109657288,12.6714077608435,2.42170370471817e-06,0.000717429264168615,5.5618070057277,"MUC18_HUMAN",27,14.3494562264476,4.81015076377013e-07,0.000150113704989349,0.23785591125488,"Non-significant",3.82357965599431,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.532512664794925,15.0081346035004,12.7656775400498,2.29550860813582e-06,0.000717429264168615,5.61349016402958,"CP2C8_HUMAN",33,14.1721059711835,5.30147052344325e-07,0.000153827954491054,-0.013209819793726,"Non-significant",3.81296473489854,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
0.454158306121794,16.4030888080597,12.5714412164771,2.56414205828073e-06,0.000717429264168615,5.50650136382305,"ALDOC_HUMAN",31,14.1697602663065,5.30833463858704e-07,0.000153827954491054,0.102096319198616,"Non-significant",3.81296473489854,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.433587074279774,11.7027711868286,12.3315270800423,2.94617734854392e-06,0.000765804019821645,5.37163442916267,"BCAP_HUMAN",31,13.9692620696525,5.93352276541531e-07,0.000166015874891655,-0.170926570892325,"Non-significant",3.77985038154906,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.206768989562974,11.8883454799652,-7.86054115358135,6.95598646206639e-05,0.0044716665745328,2.16093973309014,"GOGB1_HUMAN",194,-13.8146757592521,6.47196722297474e-07,0.00017504514015739,0.115742921829225,"Non-significant",3.75684994220901,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
0.330075025558475,9.77820122241974,11.2175993751175,5.80949240526786e-06,0.00109214479148476,4.7032777752619,"NGEF_HUMAN",33,13.4725215578613,7.86941059970816e-07,0.00020597547614849,0.303460359573362,"Non-significant",3.68618448452114,"NGEF","Ephexin-1","NGEF_HUMAN"
-0.242658615112248,15.284547328949,-9.27325959916925,2.22852642408028e-05,0.00240702197825219,3.34248148575595,"AMPN_HUMAN",49,-13.1310159501592,9.60939209872027e-07,0.000243658148403176,0.00541591644284978,"Non-significant",3.61321906038627,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
0.352532148361201,12.1029068231583,12.0528817546073,3.47277720726595e-06,0.000853882250295635,5.21110501474231,"ABI1_HUMAN",22,12.8524303639668,1.13505379014325e-06,0.000268558969527853,-0.22537565231325,"Non-significant",3.57096033816318,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.302094697952281,9.81754124164582,9.78126385812674,1.53392036330921e-05,0.00200745642385338,3.72487200893758,"LAMB2_HUMAN",62,12.8263220341052,1.15310173343285e-06,0.000268558969527853,0.00865459442139915,"Non-significant",3.57096033816318,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.287988901138277,10.6894317865372,9.1746102125821,2.40105351107866e-05,0.00244514771576981,3.26579259387592,"SYNE2_HUMAN",160,12.8186903211226,1.15843775369422e-06,0.000268558969527853,0.111633300781275,"Non-significant",3.57096033816318,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.334674835205071,14.5717830657959,-12.5839643909034,2.54579091921656e-06,0.000717429264168615,5.51345808147421,"VNN1_HUMAN",18,-12.3628649139057,1.53340010552428e-06,0.000345611346006223,0.147322297096252,"Non-significant",3.46141200859184,"VNN1","Pantetheinase","VNN1_HUMAN"
0.537788629531859,8.66183364391327,11.4600160929111,4.98625640790602e-06,0.00106469696036183,4.85493520640053,"BICC1_HUMAN",25,12.2050169150352,1.69349002886016e-06,0.000371377786328954,-0.173914909362795,"Non-significant",3.43018407680322,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
