Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0A024R1R8;Q9Y2S6,TMA7B_HUMAN;TMA7_HUMAN,TMA7B;TMA7,2,0.8570609092712491,2.196298360165798e-8,1.851259887783751e-4,10.828444719314575,22.783364908177873,3.8925285985559886e-8,3.281012355722843e-4,9.09275307006738,7983,13,21.633557787100163,2.196298360165798e-8,Translation machinery-associated protein 7B;Translation machinery-associated protein 7,3.7325326088496933
A0A075B767,PAL4H_HUMAN,PPIAL4H,3,0.8724119663238241,6.397808998536428e-8,2.6963566024331776e-4,11.942056298255913,19.096297854083996,1.4133673373526563e-7,5.95663664327277e-4,8.095626057604711,8372,14,18.88256806715961,6.397808998536428e-8,Peptidyl-prolyl cis-trans isomerase A-like 4H,3.5692226713995385
A0A096LP01,SIM26_HUMAN,SMIM26,4,0.689772367477417,1.0197972648829112e-7,2.8652903818993526e-4,9.246844172477722,16.67291235109855,3.788115798603459e-7,6.549605908096743e-4,7.264086780357928,4500,29,17.79135614427444,1.0197972648829112e-7,Small integral membrane protein 26,3.542831358036568
A0A0B4J2F0,PIOS1_HUMAN,PIGBOS1,1,0.49404263496399814,2.46029304568114e-7,3.064323570892824e-4,10.118549704551702,14.55247310397532,1.0112904954388906e-6,6.549605908096743e-4,6.3844209342457585,7387,32,15.89215879807342,2.46029304568114e-7,Protein PIGBOS1,3.513665378192903
A0A0U1RRE5,NBDY_HUMAN,NBDY,2,0.2813975811004532,2.959071705411626e-7,3.064323570892824e-4,14.2032321691513,12.352524520600221,3.2657411075742507e-6,7.439711296146854e-4,5.277783319253052,3465,47,15.519224954548458,2.959071705411626e-7,Negative regulator of P-body association,3.513665378192903
A0A6Q8PH20,A0A6Q8PH20_HUMAN,CAST,52,0.504010438919078,2.970687187641221e-7,3.064323570892824e-4,14.935702443122862,13.637311653141133,1.6118559795102046e-6,6.549605908096743e-4,5.9510745969298515,1192,250,15.511400289729647,2.970687187641221e-7,Calpastatin,3.513665378192903
A0AAG2TUN3;A0AAG2TVJ1;A8MZA4;H0YM25;P0DX00;P0DX01;P0DX02;Q8N7Z2;Q8N9W4,A0AAG2TUN3_HUMAN;A0AAG2TVJ1_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN,GOLGA6L26;GOLGA6L2;GOLGA6L6;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L1;GOLGA6L2,1,0.47402501106262207,3.2513151851954836e-7,3.064323570892824e-4,14.653441071510313,13.522743915700906,1.7122174037054224e-6,6.549605908096743e-4,5.894246895544052,3133,71,15.33214058671977,3.2513151851954836e-7,Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 2;Golgin subfamily A member 6-like protein 6;Golgin subfamily A member 6-like protein 22;Golgin subfamily A member 6-like protein 24;Golgin subfamily A member 6-like protein 25;Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 1;Golgin subfamily A member 6-like protein 2,3.513665378192903
A0AAG2UWQ9,A0AAG2UWQ9_HUMAN,NKRF,33,0.3017196655273242,3.2581838749831855e-7,3.064323570892824e-4,10.747685909271262,12.152080267743523,3.668214838347979e-6,8.136679703272399e-4,5.165176862571068,4644,72,15.327973048430792,3.2581838749831855e-7,NF-kappa-B-repressing factor,3.513665378192903
A0AAG2UXZ5,A0AAG2UXZ5_HUMAN,COL18A1,37,0.6508295536041011,3.701751607089957e-7,3.064323570892824e-4,10.281289935111998,15.639011132046154,6.018740277306151e-7,6.549605908096743e-4,6.85523024531761,5673,13,15.077888073996144,3.701751607089957e-7,Collagen type XVIII alpha 1 chain,3.513665378192903
A0AAQ5BIG5;Q9HDB9,A0AAQ5BIG5_HUMAN;GAK5_HUMAN,LOC124906262;ERVK-5,1,0.31664037704469905,4.00924381909278e-7,3.064323570892824e-4,12.067684888839725,13.390104262096123,1.8373380396762016e-6,6.549605908096743e-4,5.827703935979523,7767,27,14.923490360390415,4.00924381909278e-7,CCHC-type domain-containing protein;Endogenous retrovirus group K member 5 Gag polyprotein,3.513665378192903
A0ABB0MV19,A0ABB0MV19_HUMAN,NA,11,0.5025472640991495,4.5253226211748367e-7,3.064323570892824e-4,11.43259501457215,13.286208117158584,1.9425809432010745e-6,6.549605908096743e-4,5.775009718813607,4048,49,14.692030090974056,4.5253226211748367e-7,Small ribosomal subunit protein bS6m,3.513665378192903
A0AV96,RBM47_HUMAN,RBM47,29,0.878706455230752,4.575384915705115e-7,3.064323570892824e-4,10.825695276260376,14.536352428458368,1.0193835658081676e-6,6.549605908096743e-4,6.3770913715963236,1050,14,14.671166939314476,4.575384915705115e-7,RNA-binding protein 47,3.513665378192903
A0AVI4,TM129_HUMAN,TMEM129,4,0.2585771083831734,5.263501758142724e-7,3.064323570892824e-4,11.080402970314037,11.19257574515132,6.562916208689639e-6,9.70505626720087e-4,4.59465714688233,4573,60,14.407893647067622,5.263501758142724e-7,E3 ubiquitin-protein ligase TM129,3.513665378192903
A0AVT1,UBA6_HUMAN,UBA6,62,0.9157834053039533,5.335501482238748e-7,3.064323570892824e-4,15.805434465408325,13.763563963846524,1.5088806294864432e-6,6.549605908096743e-4,6.013012176168761,1063,25,14.3825995966223,5.335501482238748e-7,Ubiquitin-like modifier-activating enzyme 6,3.513665378192903
A0FGR8,ESYT2_HUMAN,ESYT2,38,0.5275807380676003,5.45317992210136e-7,3.064323570892824e-4,12.1662518978119,13.370323198721145,1.8568687564139047e-6,6.549605908096743e-4,5.817710275842295,4328,30,14.342070778646951,5.45317992210136e-7,Extended synaptotagmin-2,3.513665378192903
A0JLT2,MED19_HUMAN,MED19,4,1.3720514774322492,6.086562227696606e-7,3.1674358099076084e-4,13.28840363025665,14.280145478173116,1.1583612686121902e-6,6.549605908096743e-4,6.259177034876712,7252,8,14.139546166559692,6.086562227696606e-7,Mediator of RNA polymerase II transcription subunit 19,3.4992921776080235
A0JNW5,BLT3B_HUMAN,BLTP3B,53,2.315896070928731,6.96634492251585e-7,3.1674358099076084e-4,8.123159390225334,13.649174449096929,1.6018496006074607e-6,6.549605908096743e-4,5.9569247669986805,7778,7,13.894363147370973,6.96634492251585e-7,Bridge-like lipid transfer protein family member 3B,3.4992921776080235
A0MZ66,SHOT1_HUMAN,SHTN1,50,0.6848161220550484,7.127539621041675e-7,3.1674358099076084e-4,10.745783925056475,14.340814988365281,1.123611653871903e-6,6.549605908096743e-4,6.287343378491814,808,12,13.853213243973823,7.127539621041675e-7,Shootin-1,3.4992921776080235
A0PJW6,TM223_HUMAN,TMEM223,5,0.21420097351075107,7.139788870357641e-7,3.1674358099076084e-4,10.982362270355225,11.480650985475682,5.485865656162993e-6,9.637970322364916e-4,4.771636893503231,7900,29,13.850128963685622,7.139788870357641e-7,Transmembrane protein 223,3.4992921776080235
A0PJX8,TMM82_HUMAN,TMEM82,5,0.7519263029098502,8.533182352279848e-7,3.3159951980964923e-4,8.088395655155182,13.473536803365139,1.7574762164860424e-6,6.549605908096743e-4,5.869655265846037,4416,14,13.533344127192851,8.533182352279848e-7,Transmembrane protein 82,3.4793861070245704
A0PK00,T120B_HUMAN,TMEM120B,5,0.7754149436950755,8.655011447782316e-7,3.3159951980964923e-4,11.264971733093262,13.419463999764362,1.8087762997059836e-6,6.549605908096743e-4,5.842503301714215,4359,14,13.508444662112517,8.655011447782316e-7,Transmembrane protein 120B,3.4793861070245704
A1A4S6,RHG10_HUMAN,ARHGAP10,20,0.3811504840850759,8.983447941522337e-7,3.3159951980964923e-4,10.851600289344788,11.84323932979849,4.4028380390564726e-6,8.630586472373722e-4,4.98735597271215,6485,49,13.443227474331254,8.983447941522337e-7,Rho GTPase-activating protein 10,3.4793861070245704
A1IGU5,ARH37_HUMAN,ARHGEF37,20,0.42489480972290217,9.140081822451027e-7,3.3159951980964923e-4,10.63231778144835,13.313612258646973,1.9141749580130937e-6,6.549605908096743e-4,5.788957760493371,3886,18,13.413059049316983,9.140081822451027e-7,Rho guanine nucleotide exchange factor 37,3.4793861070245704
A1L0T0,HACL2_HUMAN,ILVBL,36,0.2897653579711772,9.441675733101889e-7,3.3159951980964923e-4,11.889670610427864,10.837529003692358,8.233180799345797e-6,9.830014770479435e-4,4.3693969625261175,6929,85,13.356568452711185,9.441675733101889e-7,2-hydroxyacyl-CoA lyase 2,3.4793861070245704
A1L170,CA226_HUMAN,C1orf226,8,0.6999108791351496,1.0076589964865912e-6,3.3438453794112574e-4,10.42291152477265,12.639373996414193,2.77359870971156e-6,7.227883907456564e-4,5.43522566652706,7997,25,13.243981408132731,1.0076589964865912e-6,Uncharacterized protein C1orf226,3.47575381269863
A1L188,NDUF8_HUMAN,NDUFAF8,3,1.2089700698852734,1.0538246388133551e-6,3.3438453794112574e-4,10.985403776168813,12.932879948595643,2.35492868394897e-6,7.227883907456564e-4,5.591957511939922,4324,12,13.166995587378882,1.0538246388133551e-6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,3.47575381269863
A1L390,PKHG3_HUMAN,PLEKHG3,35,0.8731693029403669,1.071109565121651e-6,3.3438453794112574e-4,8.448952972888947,12.736368374545442,2.62658656997741e-6,7.227883907456564e-4,5.4875007803536775,7128,18,13.139138181147827,1.071109565121651e-6,Pleckstrin homology domain-containing family G member 3,3.47575381269863
A1X283,SPD2B_HUMAN,SH3PXD2B,31,0.9984858036040727,1.1686701361138681e-6,3.518114491894212e-4,14.935591578483587,12.599552523785567,2.8366285255046107e-6,7.227883907456564e-4,5.413624631232166,1693,17,12.990796353858485,1.1686701361138681e-6,SH3 and PX domain-containing protein 2B,3.4536900311694088
A1Z1Q3,MACD2_HUMAN,MACROD2,7,0.6227514743805251,1.3710526059990785e-6,3.8568383691295577e-4,10.630293965339662,14.451761234410194,1.0630698232997253e-6,6.549605908096743e-4,6.338457605896551,5993,9,12.722993122139824,1.3710526059990785e-6,ADP-ribose glycohydrolase MACROD2,3.413768560995503
A2RRP1,NBAS_HUMAN,NBAS,101,0.5191404819488739,1.4129860729726214e-6,3.8568383691295577e-4,11.463119626045238,14.744112736616449,9.204447750019034e-7,6.549605908096743e-4,6.470755076208908,6610,10,12.673048301080783,1.4129860729726214e-6,NBAS subunit of NRZ tethering complex,3.413768560995503
A2RTX5,SYTC2_HUMAN,TARS3,29,0.30405521392819956,1.4184599530551227e-6,3.8568383691295577e-4,12.506596088409426,12.876073556627999,2.430049752368648e-6,7.227883907456564e-4,5.561959701716113,6526,18,12.666651284254323,1.4184599530551227e-6,Threonine--tRNA ligase 2. cytoplasmic,3.413768560995503
A2RU37,CI170_HUMAN,LINC02872,1,0.41712117195127085,1.4974635884515034e-6,3.9160204672089875e-4,11.777092576026938,12.449819946361211,3.088534044259227e-6,7.231459294183617e-4,5.331668106144184,7094,18,12.577287411964154,1.4974635884515034e-6,Uncharacterized protein encoded by LINC02872,3.4071550470086613
A2RU49,HYKK_HUMAN,HYKK,7,0.8185343742370765,1.5482165394138622e-6,3.9160204672089875e-4,13.077355861663838,12.551103242101238,2.9155066182646003e-6,7.227883907456564e-4,5.387233274478898,6262,12,12.522619540129694,1.5482165394138622e-6,Hydroxylysine kinase,3.4071550470086613
A2RU67,F234B_HUMAN,FAM234B,9,0.9195849895477295,1.6035105336320708e-6,3.9160204672089875e-4,9.159152865409851,12.631133181982312,2.7865114657425073e-6,7.227883907456564e-4,5.430762144441383,7494,10,12.465298256836228,1.6035105336320708e-6,Protein FAM234B,3.4071550470086613
A2RUC4,TYW5_HUMAN,TYW5,15,0.46246623992919567,1.6576320981685636e-6,3.9160204672089875e-4,10.2992000579834,11.434196405840337,5.645198398288119e-6,9.637970322364916e-4,4.7434385565933805,3128,38,12.411295785844494,1.6576320981685636e-6,tRNA wybutosine-synthesizing protein 5,3.4071550470086613
A2VDF0,FUCM_HUMAN,FUOM,11,0.343439579010008,1.6725203086905155e-6,3.9160204672089875e-4,9.978521108627321,12.071485077804166,3.8456005416959505e-6,8.171701790926088e-4,5.119284133869197,4391,20,12.396785927503087,1.6725203086905155e-6,Fucose mutarotase,3.4071550470086613
A2VDJ0,T131L_HUMAN,TMEM131L,23,0.5879683494567516,1.8465102083038568e-6,4.0852717360866266e-4,11.1128044128418,11.633458359142772,4.996475055888769e-6,9.295159504718823e-4,4.8634854849116635,443,26,12.237217411876875,1.8465102083038568e-6,Transmembrane protein 131-like,3.388779050622882
