"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
4.43435072898865,10.4694310426712,25.0773801010876,7.97612147529616e-09,4.86981101004093e-05,7.68233199247352,"Q15194_HBV",5,24.5011040473594,3.49104990991024e-09,2.83263789690117e-05,0.0219082832336248,"Non-significant",4.54780893886774,"PreC-C","Capsid protein","Q15194_HBV"
3.79599046707152,10.5671052932739,23.8001982488935,1.20034779641137e-08,4.86981101004093e-05,7.5489844797663,"Q6VBP1_HBV",1,21.0178067522302,1.26093117577185e-08,5.11559778010639e-05,-0.0640215873718262,"Non-significant",4.29110360976559,"S","Large envelope protein","Q6VBP1_HBV"
-1.71449565887453,10.1580212116242,-14.0253406875854,7.19569101102327e-07,0.00194619456211476,5.61506377251495,"NUA4L_HUMAN",5,-12.9384160582574,6.93081823472008e-07,0.00187455530521729,0.00966048240662509,"Non-significant",2.72710174201417,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.455547809600823,16.4023940563202,-9.95153980492969,9.51389757785251e-06,0.0117075703853997,3.80962336451249,"ALDOC_HUMAN",31,-11.2571094846413,2.13263578883382e-06,0.00432605169764941,-0.146373748779299,"Non-significant",2.36390829491318,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.708780288696277,10.7444500923157,-9.87124427034307,1.0100196290091e-05,0.0117075703853997,3.76288636009603,"RCN2_HUMAN",17,-10.109029995555,5.02316493505499e-06,0.00815159205660724,0.193064689636227,"Non-significant",2.08875756256364,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-1.42800045013428,7.32863390445709,-11.9284998409259,2.4595260133073e-06,0.00498914851799386,4.80942641498897,"TBA3C_HUMAN",1,-9.56693842460581,7.75426523053592e-06,0.0103121124491112,-0.00696682929992498,"Non-significant",1.98665235983597,"TUBA3C;TUBA3D","Tubulin alpha-3C chain;Tubulin alpha-3D chain","TBA3C_HUMAN"
-0.294391632080078,12.229660987854,-7.02530807158845,0.000115815248054388,0.0538196678787463,1.70022307471239,"TENS1_HUMAN",76,-9.26520544746943,9.96466268157188e-06,0.0103121124491112,0.00115752220152388,"Non-significant",1.98665235983597,"TNS1","Tensin-1","TENS1_HUMAN"
0.507547140121451,11.5526801347733,8.61782418434889,2.72351393034612e-05,0.0276232400385356,2.95902355452725,"K1C19_HUMAN",26,9.24134493176184,1.01672294297374e-05,0.0103121124491112,-0.249476790428163,"Non-significant",1.98665235983597,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.5518670082092,10.6758275032043,-8.00541499720592,4.62327517187666e-05,0.0341029588587338,2.50966932143547,"AKA12_HUMAN",66,-8.91522319957948,1.34458086256055e-05,0.0121221434653514,-0.000160694122326888,"Non-significant",1.91642058042816,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.350786685943604,11.7366709709167,-7.28358433734261,9.00899161970842e-05,0.0538196678787463,1.92510348438288,"DPYD_HUMAN",55,-8.7234550012677,1.59107553075325e-05,0.0129099868565319,0.0599551200866726,"Non-significant",1.88907419988219,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.315111875534107,15.9329878091812,-7.20830425553919,9.6864333239308e-05,0.0538196678787463,1.86044895208907,"TKFC_HUMAN",40,-8.5822593051319,1.80452543481426e-05,0.0133108357982572,-0.209943056106576,"Non-significant",1.87579467396373,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.606759309768671,11.5313779115677,7.63783565232102,6.45349670835558e-05,0.043636393576331,2.21981474765125,"DDB2_HUMAN",18,7.87797709140964,3.47078091938809e-05,0.0234682636499292,0.0292456150055003,"Non-significant",1.62951904142612,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
1.00992977619171,7.15121310949326,8.46931352771333,3.08747046850626e-05,0.0276828529679474,2.85373419194817,"PHLA3_HUMAN",5,7.77197553130703,3.84510600241126e-05,0.0239993770027423,0.00209093093871893,"Non-significant",1.61980003194602,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
-0.306002855300907,9.63363993167877,-6.70431962850141,0.000159820526561509,0.0589447160236401,1.40838913958472,"MAGD2_HUMAN",27,-7.4142626485372,5.4773357969034e-05,0.0317450733257673,-0.0182995796203258,"Non-significant",1.49832366544144,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
