"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-1.96282085120485,18.0816708704683,-44.0009890168751,1.23995277555076e-10,6.44155466898618e-07,12.350057506117,"TSP1_HUMAN",18,-50.4594545800546,7.25919510076408e-13,3.77115185484694e-09,1.96282085120485,"Up in HBV.myr",8.42352597929042,"THBS1","Thrombospondin-1"
-1.22371962962458,18.6618884613354,-26.4752782433517,6.3695900221758e-09,1.65450100826017e-05,10.3894861803939,"FGL1_HUMAN",11,-28.4426198306336,1.62612920933762e-10,4.22387062125448e-07,1.22371962962458,"Up in HBV.myr",6.37428939287381,"FGL1","Fibrinogen-like protein 1"
-1.62379084388763,19.0556553467123,-20.7166429109238,4.21390288659672e-08,7.29707516528999e-05,9.06266807644173,"FIBA_HUMAN",22,-23.2597470228988,1.07230828765858e-09,1.85688051812878e-06,1.62379084388762,"Up in HBV.myr",5.73121604024879,"FGA","Fibrinogen alpha chain"
-1.0003543332742,19.1514598635934,-17.8706557648341,1.30656766650816e-07,0.000129302662446169,8.15927725962202,"ITIH2_HUMAN",10,-19.1233282371198,6.64801696402119e-09,8.63411203202253e-06,1.0003543332742,"Up in HBV.myr",5.06378232045002,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2"
-1.00417905181862,20.8928784838614,-15.3110977847574,4.23505427746037e-07,0.000218954684385696,7.14598610157888,"FINC_HUMAN",86,-17.6519386028729,1.39556679712693e-08,1.20832825184574e-05,1.00417905181862,"Up in HBV.myr",4.91781507018506,"FN1","Fibronectin"
-1.87851507505123,17.7153007527321,-16.473852547092,2.42948766547179e-07,0.00015986070792847,7.63356255002194,"PEDF_HUMAN",7,-17.7415712185842,1.33172856070521e-08,1.20832825184574e-05,1.87851507505123,"Up in HBV.myr",4.91781507018506,"SERPINF1","Pigment epithelium-derived factor"
-4.08376668787503,15.9430233185316,-15.1292476244613,4.63619158468268e-07,0.000218954684385696,7.0651921451895,"CAPSD_HBVD3",6,-16.5859427895129,2.47950462421363e-08,1.84014664611283e-05,4.08376668787503,"Up in HBV.myr",4.73514756554491,"C","Capsid protein"
-1.0771155164087,18.7235256588095,-13.6136414224281,1.02826781096839e-06,0.000445154273165067,6.3384541883254,"APOA5_HUMAN",10,-14.7892779566938,7.09998333951269e-08,3.68844134487684e-05,1.0771155164087,"Up in HBV.myr",4.43315711848156,"APOA5","Apolipoprotein A-V"
-1.19727020070973,19.1913974362555,-13.1870845611762,1.30599991869187e-06,0.000521897659815711,6.11520251936736,"FIBG_HUMAN",28,-14.7917419281577,7.08918222973889e-08,3.68844134487684e-05,1.19727020070972,"Up in HBV.myr",4.43315711848156,"FGG","Fibrinogen gamma chain"
-1.3148922127233,18.1122785910893,-17.5970344203632,1.46987397068639e-07,0.000129302662446169,8.06103603803246,"PZP_HUMAN",3,-14.9482486799796,6.438814887817e-08,3.68844134487684e-05,1.3148922127233,"Up in HBV.myr",4.43315711848156,"PZP","Pregncy zone protein"
0.497567356117301,22.4464407058611,11.8711150624363,2.86394754349162e-06,0.000929887968027437,5.36713547593332,"TPM1_HUMAN",25,14.1057342617214,1.09325943701845e-07,5.1631661593735e-05,-0.497567356117301,"Up in CTRL.myr",4.2870838984008,"TPM1","Tropomyosin alpha-1 chain"
-0.615715998082674,21.5900574864518,-11.9672097053939,2.69726435742162e-06,0.000929887968027437,5.42501456880299,"CP2C9_HUMAN",16,-13.466440273784,1.6662916192211e-07,6.89344655904154e-05,0.615715998082674,"Up in HBV.myr",4.16156358689885,"CYP2C9","Cytochrome P450 2C9"
-0.93071143503515,19.7555893052059,-11.9728962102265,2.68774726222515e-06,0.000929887968027437,5.42842269465431,"FIBB_HUMAN",20,-13.4150895817236,1.7250203131384e-07,6.89344655904154e-05,0.93071143503515,"Up in HBV.myr",4.16156358689885,"FGB","Fibrinogen beta chain"
-0.482929821807147,20.7205697134338,-10.8051749948049,5.74545812265524e-06,0.0014923827473597,4.68688128527716,"CP4F2_HUMAN",26,-12.7495172817367,2.73303250972148e-07,0.000101415027771451,0.482929821807147,"Up in HBV.myr",3.99389768608116,"CYP4F2","Cytochrome P450 4F2"
-0.362410457825224,19.9425003997189,-9.6477760903342,1.31574126292362e-05,0.00227842528696273,3.85970328847352,"APOB_HUMAN",131,-12.2303059886751,3.97354046427349e-07,0.000121426721834711,0.362410457825227,"Non-significant",3.91568572950194,"APOB","Apolipoprotein B-100"
-1.49605945377557,17.9952366892214,-17.5604672091193,1.49338974913766e-07,0.000129302662446169,8.04773864644485,"CO7_HUMAN",1,-12.3319383139327,3.68878349630711e-07,0.000121426721834711,1.49605945377558,"Up in HBV.myr",3.91568572950194,"C7","Complement component C7"
-0.929627327087445,18.5429838897173,-16.4452949478176,2.46176258600147e-07,0.00015986070792847,7.62215966909842,"F13A_HUMAN",3,-12.2317526101697,3.96932160473051e-07,0.000121426721834711,0.929627327087449,"Up in HBV.myr",3.91568572950194,"F13A1","Coagulation factor XIII A chain"
-2.23868564928387,15.6460715723121,-11.2859899735147,4.1664985576785e-06,0.00120249777817443,5.00267794928685,"CO6A1_HUMAN",4,-12.1102199977693,4.3415581594048e-07,0.000125302192433933,2.23868564928387,"Up in HBV.myr",3.9020413300144,"COL6A1","Collagen alpha-1(VI) chain"
-1.17997050134829,16.8885431824251,-15.9205103792795,3.14982115122976e-07,0.00018181467645154,7.40760415657471,"TBB1_HUMAN",2,-11.9283646420203,4.97222977791577e-07,0.000135951229980381,1.1799705013483,"Up in HBV.myr",3.86661685890196,"TUBB1","Tubulin beta-1 chain"
-1.09312870955421,20.93282777954,-10.4805898406576,7.18933442713194e-06,0.00177850439756907,4.4648239139384,"APOE_HUMAN",20,-11.6626539514146,6.08225968997713e-07,0.000155007434825526,1.0931287095542,"Up in HBV.myr",3.80964747069253,"APOE","Apolipoprotein E"
0.743754137644931,18.4263501636332,10.2711313219622,8.33567472097611e-06,0.00186139323342872,4.31754607879538,"HKDC1_HUMAN",27,11.623868035082,6.26594058005013e-07,0.000155007434825526,-0.743754137644927,"Up in CTRL.myr",3.80964747069253,"HKDC1","Hexokise HKDC1"
-0.485791693125044,20.1179499853117,-9.69622727016006,1.26873383785434e-05,0.00227842528696273,3.89637877250111,"ACSL5_HUMAN",26,-11.2769825489818,8.20851496946656e-07,0.000193832887574449,0.485791693125051,"Up in HBV.myr",3.71257253440419,"ACSL5","Long-chain-fatty-acid--CoA ligase 5"
-0.799067856527547,18.0241349594003,-9.78490021621186,1.18748988111682e-05,0.00227842528696273,3.96301370778356,"CO5_HUMAN",27,-11.0126637698245,1.01336078077711e-06,0.000210576370245483,0.79906785652755,"Up in HBV.myr",3.67659036462139,"C5","Complement C5"
