"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-4.14128775966015,18.3601014443002,-30.8277408014563,2.2205704084797e-09,1.1535863272052e-05,9.39588896264184,"HBSAG_HBVD3",4,-31.9096632638524,1.18156962157824e-10,6.13825418409897e-07,4.14128775966015,"Up in HBV",6.21195513146856,"S","Large envelope protein"
-4.00644888874685,19.9881311068425,-26.7632995798753,6.5725261677791e-09,1.70721367208062e-05,8.97934621373178,"CAPSD_HBVD3",6,-28.5738704400658,3.19816608679912e-10,8.30723641046072e-07,4.00644888874685,"Up in HBV",6.08054343004306,"C","Capsid protein"
-0.439607673419474,18.2303576363491,-15.0258893981682,5.2902793059029e-07,0.000916100033138853,6.45550788088872,"RIR2B_HUMAN",10,-15.3608715704735,8.12285443328817e-08,0.000140660762603107,0.439607673419477,"Up in HBV",3.85182703235541,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B"
-0.86335214765807,18.1736724167618,-11.7435325397723,3.31455967727279e-06,0.00430478438085804,5.01434534556817,"GDF15_HUMAN",7,-12.2156937661036,5.98022030499991e-07,0.000776681112111863,0.863352147658073,"Up in HBV",3.10975725620163,"GDF15","Growth/differentiation factor 15"
0.344901417661404,20.1883951230436,9.66235434986825,1.37501135710379e-05,0.00892898000019276,3.77147646531303,"ACSL5_HUMAN",26,11.8615293607553,7.70431433744403e-07,0.000800478259660434,-0.344901417661401,"Non-significant",3.09665045867,"ACSL5","Long-chain-fatty-acid--CoA ligase 5"
-0.262775081600715,22.9297010427346,-8.80382295720666,2.67681447767471e-05,0.0136968690582292,3.15877418027191,"CLUS_HUMAN",25,-11.4583723994617,1.03653500384534e-06,0.000897466557496088,0.262775081600726,"Non-significant",3.04698172566386,"CLU","Clusterin"
0.223481269344994,22.5454692845336,7.79469975964084,6.3020906194352e-05,0.0153844020924222,2.34746956214683,"PCKGM_HUMAN",43,11.074145484782,1.38727655375169e-06,0.00102955738524858,-0.223481269345001,"Non-significant",2.98734944175869,"PCK2","Phosphoenolpyruvate carboxykise [GTP], mitochondrial"
0.353807779801571,22.3739352767688,8.61547217550203,3.12077252664489e-05,0.0136968690582292,3.0152278976183,"TKFC_HUMAN",34,10.3812836465358,2.40122202918513e-06,0.00155929355520209,-0.353807779801574,"Non-significant",2.80707211611137,"TKFC","Triokise/FMN cyclase"
-0.937586360036413,18.5164758802716,-11.3521451635156,4.25350282974421e-06,0.00441938944010424,4.80362850774438,"IL18_HUMAN",3,-10.2291773578381,2.72001968422082e-06,0.00157005580661413,0.937586360036402,"Up in HBV",2.80408491060107,"IL18","Interleukin-18"
0.297676729135599,19.4428591517957,7.83817355605686,6.06288579457244e-05,0.0153844020924222,2.38464970793056,"ACACB_HUMAN",61,9.80058961678622,3.89852522745364e-06,0.00168773654638514,-0.297676729135599,"Non-significant",2.77269534525826,"ACACB","Acetyl-CoA carboxylase 2"
-1.0577004841088,15.684793222845,-10.3280702937351,8.48859840896394e-06,0.00734971145576128,4.20353392486285,"CAH12_HUMAN",3,-9.85464953160096,3.72276912435601e-06,0.00168773654638514,1.0577004841088,"Up in HBV",2.77269534525826,"CA12","Carbonic anhydrase 12"
0.588657718396728,17.5002589331916,9.93963206540163,1.12092758615991e-05,0.00831888401442961,3.95574023393413,"RCN2_HUMAN",6,9.83473182286412,3.78648860089778e-06,0.00168773654638514,-0.588657718396728,"Up in HBV.myr",2.77269534525826,"RCN2","Reticulocalbin-2"
