L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_B1.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_B2.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_B3.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_B4.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_BM1.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_BM2.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_BM3.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_BM4.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_C1.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_C2.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_C3.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_C4.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_CM1.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_CM2.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_CM3.raw	L:\data\2024_11\20241115_Zabransky_02\20241115_Zabransky_CM4.raw	Student's T-test Significant B_BM	Student's T-test Significant C_CM	Student's T-test Significant B_C	Student's T-test significant	-Log Student's T-test p-value B_BM	Student's T-test q-value B_BM	Student's T-test Difference B_BM	Student's T-test Test statistic B_BM	-Log Student's T-test p-value C_CM	Student's T-test q-value C_CM	Student's T-test Difference C_CM	Student's T-test Test statistic C_CM	-Log Student's T-test p-value B_C	Student's T-test q-value B_C	Student's T-test Difference B_C	Student's T-test Test statistic B_C	Protein.Group	Protein.Names	Genes	First.Protein.Description	Q.value	Score
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	C	N	N	N	N	N	N	N	N	N	N	N	N	T	T	T	T		
#!{C:Group1}B	B	B	B	BM	BM	BM	BM	C	C	C	C	CM	CM	CM	CM																						
21.70345879	21.60886574	21.57958794	21.80243874	21.47581673	22.03424644	21.75169945	21.89217949	22.04625893	21.94016266	22.27558136	22.06650925	21.80011749	22.19640732	22.26755524	22.1636982					0.388701545	0.52095441	-0.114897728	-0.500965111	0.070442596	0.911526049	-0.024816513	-0.109846152	2.490268983	0.075152941	-0.408540249	-2.191460985	"A0A024R1R8;Q9Y2S6"	"TMA7B_HUMAN;TMA7_HUMAN"	"TMA7;TMA7B"	Translation machinery-associated protein 7B		
17.81939316	17.44838333	17.54875374	17.44227219	17.47063446	17.52717972	17.39035416	17.49740791	17.45544815	17.45071983	17.17230034	17.42751694	17.36075211	17.44226265	17.34789848	17.42257309					0.449894298	0.530910277	0.093306541	0.483218329	0.084719094	0.921729558	-0.016875267	-0.09804329	0.844838727	0.243520976	0.188204288	0.889076833	A0A096LP01	SIM26_HUMAN	SMIM26	Small integral membrane protein 26		
22.80860329	22.78268623	22.77162552	22.86251068	22.77648163	22.7948761	22.7468853	22.873209	22.73270988	22.74865341	22.75396347	22.87704659	22.72100639	22.86795998	22.77237892	22.81755257					0.091681165	0.925629925	0.008493423	0.063503437	0.137457483	0.907547693	-0.016631126	-0.114105893	0.304857679	0.720940562	0.028263092	0.203373466	"A0A0B4J2D5;P0DPI2"	"GAL3A_HUMAN;GAL3B_HUMAN"	"GATD3;GATD3B"	Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial		
20.17739296	20.35470581	20.26550674	20.197258	20.21109962	19.95121384	20.37071228	20.23853111	20.014925	20.2912693	19.89334679	20.19215965	20.14416313	19.84936905	19.83428192	19.88844872					0.233679906	0.671951095	0.055826664	0.284138564	0.717029004	0.516711462	0.168859482	0.785981978	0.761415385	0.285014646	0.150790691	0.76320151	A0A0B4J2F0	PIOS1_HUMAN	PIGBOS1	Protein PIGBOS1		
18.87974548	18.90766525	18.74077225	18.82827568	18.67470169	18.75621033	18.83686447	18.69870758	18.52904892	18.52625847	18.61766434	18.3335743	18.79380989	18.54489708	18.64154434	18.56214142					0.971345299	0.465691641	0.097493649	0.643812518	0.807663804	0.529348085	-0.133961678	-0.73387632	2.524834037	0.086866667	0.337478161	1.982367598	A0A0U1RRK4	LBHD2_HUMAN	LBHD2	LBH domain-containing protein 2		
19.78948212	19.01126862	19.69545937	19.94449425	19.46249199	19.82382965	19.38080215	19.91678047	19.69048691	19.87196922	20.19585228	19.59575653	19.27637672	19.81759644	19.3335228	19.76557541					0.051343609	0.875224613	-0.03579998	-0.103843181	0.734370181	0.450468376	0.290248394	0.988814792	0.412214329	0.328229008	-0.228340149	-0.662104998	A0AAG2SUK6	A0AAG2SUK6_HUMAN		Large ribosomal subunit protein uL23m		
18.24662399	18.1913147	18.23222923	18.21842194	18.24887276	18.21447563	18.17482376	18.11471367	18.24750519	18.11602402	18.2940731	18.28544807	18.23792839	18.16916656	18.17252541	18.24754715					0.49843348	0.696739026	0.03392601	0.258754475	0.25700711	0.836395928	0.028970718	0.198218039	0.118430605	0.88130031	-0.013615131	-0.095326399	A0AAG2UWQ9	A0AAG2UWQ9_HUMAN	NKRF	NF-kappa-B-repressing factor		
20.2141037	20.20878029	20.18347549	20.14797974	20.27636337	20.22047043	20.27756691	20.25694275	20.25396919	20.25172997	20.28362656	20.23151588	20.1476326	20.12013435	20.19952393	20.32149887					1.860023571	0.488365524	-0.06925106	-0.57645871	0.597307358	0.684359613	0.058012962	0.39773902	1.942923725	0.37720169	-0.066625595	-0.562139759	A0AV96	RBM47_HUMAN	RBM47	RNA-binding protein 47		
