"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-2.2781152725,11.34966778875,-51.0422168052001,1.92384453319989e-10,1.62160855703419e-06,10.3502967195793,"CAPSD_HBVD3",7,-43.3231265370521,2.23529234702197e-10,1.88412791930482e-06,-2.2781152725,"Up in D3B",5.72488961493896,"C","CAPSD_HBVD3"
-0.508583782500001,12.23238456125,-24.2511150485076,3.85694735944097e-08,8.12755232318198e-05,8.400273265464,"RIR2B_HUMAN",23,-25.9606353342367,1.06906204449887e-08,3.70993528769176e-05,-0.508583782500001,"Up in D3B",4.43063366570665,"RRM2B","RIR2B_HUMAN"
-1.332113745,9.4951701175,-29.5453816589809,9.49329933746864e-09,4.00095100577616e-05,9.10799070565238,"CDN1A_HUMAN",7,-25.1584805515678,1.35372345811552e-08,3.70993528769176e-05,-1.332113745,"Up in D3B",4.43063366570665,"CDKN1A","CDN1A_HUMAN"
0.658081056250001,9.895795584375,26.0231421972592,2.33912132128588e-08,6.57215120570623e-05,8.67038158550952,"CP7A1_HUMAN",14,24.2941359815638,1.76055773529091e-08,3.70993528769176e-05,0.658081056250001,"Up in D3BM",4.43063366570665,"CYP7A1","CP7A1_HUMAN"
-0.279707429999998,11.728310585,-14.6980759593541,1.30478846942322e-06,0.00109980620087683,5.95596270507754,"FAT1_HUMAN",154,-20.0802738665971,7.3403906106704e-08,0.000123744304914682,-0.279707429999998,"Non-significant",3.90747477947352,"FAT1","FAT1_HUMAN"
-0.517624144999997,11.85791242,-18.4428752340655,2.66582998579501e-07,0.000449405619005322,7.17165281881644,"PEG10_HUMAN",23,-19.402925126399,9.48495540540312e-08,0.000133247815186905,-0.517624144999997,"Up in D3B",3.87533990320233,"PEG10","PEG10_HUMAN"
0.596268892499998,11.86659014125,16.2241515233862,6.54996975411125e-07,0.000788709929391482,6.50473870736561,"PIGR_HUMAN",36,17.3469834253356,2.18471003179798e-07,0.000263070297971789,0.596268892499998,"Up in D3BM",3.57992818329071,"PIGR","PIGR_HUMAN"
0.212872742499998,15.19427502125,12.6391586591191,3.71042540747583e-06,0.00240578275073952,5.06785765581823,"ACSA_HUMAN",34,15.805664561662,4.35596818384728e-07,0.000458955697770609,0.212872742499998,"Non-significant",3.33822923416283,"ACSS2","ACSA_HUMAN"
-1.1776847825,12.89723706125,-16.2300220613046,6.53341799039174e-07,0.000788709929391482,6.50669539526974,"HBSAG_HBVD3",7,-15.3973813707966,5.28591974864606e-07,0.000463610377691397,-1.1776847825,"Up in D3B",3.33384685113022,"S","HBSAG_HBVD3"
-0.774200678250002,10.267976403375,-15.0048803421531,1.12999395785058e-06,0.00109980620087683,6.07303967730735,"DDB2_HUMAN",17,-15.3147846290913,5.50018243790957e-07,0.000463610377691397,-0.774200678250002,"Up in D3B",3.33384685113022,"DDB2","DDB2_HUMAN"
-0.785586596250003,9.944654584375,-14.8389637597388,1.22096901634338e-06,0.00109980620087683,6.01017208587051,"TRI22_HUMAN",15,-15.0144030221794,6.36624598889459e-07,0.000487828067639932,-0.785586596250003,"Up in D3B",3.31173321576795,"TRIM22","TRI22_HUMAN"
