Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0A024R1R8;Q9Y2S6,TMA7B_HUMAN;TMA7_HUMAN,TMA7B;TMA7,2,3.1928853988647745,1.437316837868703e-15,1.2115143626395297e-11,12.623781442642212,122.27904224913614,1.439416452832636e-13,1.213284128092629e-9,19.122592230238357,1324,52,172.3477271606008,1.437316837868703e-15,Translation machinery-associated protein 7B;Translation machinery-associated protein 7,10.916671432885849
A0A075B767,PAL4H_HUMAN,PPIAL4H,3,2.9008526802063095,1.1146236437553264e-13,4.697581346606823e-10,10.87158012390137,80.5321874138792,3.216330983075513e-12,7.286125229419354e-9,17.70617696515676,3020,175,100.0241829253944,1.1146236437553264e-13,Peptidyl-prolyl cis-trans isomerase A-like 4H,9.328125690615073
A0A096LP01,SIM26_HUMAN,SMIM26,4,3.6250193119049037,2.4181510423859243e-13,5.706970801589755e-10,17.14179933071135,81.51542503421226,2.9388079583247337e-12,7.286125229419354e-9,17.757409239785154,1140,40,90.78774528919013,2.4181510423859243e-13,Small integral membrane protein 26,9.2435943494137
A0A0B4J2F0,PIOS1_HUMAN,PIGBOS1,1,3.772899627685552,2.708255214896075e-13,5.706970801589755e-10,16.348181247711175,79.75244130266995,3.45764633025002e-12,7.286125229419354e-9,17.664654081896273,1138,58,89.50988738677938,2.708255214896075e-13,Protein PIGBOS1,9.2435943494137
A0A0U1RRE5,NBDY_HUMAN,NBDY,2,3.7750062942505025,1.131004309172382e-12,1.9066470644028015e-9,16.129207134246826,68.77020699956759,1.0402486467494503e-11,1.4613759739085194e-8,16.983509606939858,1139,43,74.84974939993621,1.131004309172382e-12,Negative regulator of P-body association,8.71972969089104
A0A6Q8PH20,A0A6Q8PH20_HUMAN,CAST,52,3.000422555754989,2.15288895357111e-12,3.024450164941814e-9,8.47920127781708,63.3401642583101,1.9169901869404206e-11,2.308330040817258e-8,16.566506721367638,8385,33,69.05529039412167,2.15288895357111e-12,Calpastatin,8.519353567139134
A0AAG2TUN3;A0AAG2TVJ1;A8MZA4;H0YM25;P0DX00;P0DX01;P0DX02;Q8N7Z2;Q8N9W4,A0AAG2TUN3_HUMAN;A0AAG2TVJ1_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN,GOLGA6L26;GOLGA6L2;GOLGA6L6;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L1;GOLGA6L2,1,3.4480254650115985,4.387783552704705e-12,5.28351822367828e-9,16.77841818332675,57.50394689156245,3.9313056447046593e-11,3.3870614800978835e-8,16.04246914111594,1149,161,63.16552834066469,4.387783552704705e-12,Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 2;Golgin subfamily A member 6-like protein 6;Golgin subfamily A member 6-like protein 22;Golgin subfamily A member 6-like protein 24;Golgin subfamily A member 6-like protein 25;Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 1;Golgin subfamily A member 6-like protein 2,8.277076790288616
A0AAG2UWQ9,A0AAG2UWQ9_HUMAN,NKRF,33,4.622735107880406,6.179590297135513e-12,6.510970826819405e-9,9.460782247314073,71.25373836964167,7.991144850785594e-12,1.3471471989454354e-8,17.15490293977087,1166,7,60.51399181974232,6.179590297135513e-12,NF-kappa-B-repressing factor,8.186354250556917
A0AAG2UXZ5,A0AAG2UXZ5_HUMAN,COL18A1,37,2.930522918701179,7.660614046796121e-12,7.174590644493833e-9,14.761471271514887,57.33468281329041,4.0183431962247995e-11,3.3870614800978835e-8,16.025931322701073,3217,19,58.907319264643,7.660614046796121e-12,Collagen type XVIII alpha 1 chain,8.14420287311789
A0AAQ5BIG5;Q9HDB9,A0AAQ5BIG5_HUMAN;GAK5_HUMAN,LOC124906262;ERVK-5,1,1.282437562942489,1.998326677619133e-11,1.569892545597615e-8,10.632155299186705,40.54134033111832,5.262221929122806e-10,2.957017909371742e-7,13.877119763840888,1458,72,52.23923968315783,1.998326677619133e-11,CCHC-type domain-containing protein;Endogenous retrovirus group K member 5 Gag polyprotein,7.804130072718841
A0ABB0MV19,A0ABB0MV19_HUMAN,NA,11,6.2545500748304175,2.0487386405948232e-11,1.569892545597615e-8,10.251715851180391,51.263334005280036,9.226959710929092e-11,7.07036758212921e-8,15.374770027863882,2522,12,52.07637666797238,2.0487386405948232e-11,Small ribosomal subunit protein bS6m,7.804130072718841
A0AV96,RBM47_HUMAN,RBM47,29,0.8051781654357768,6.365532277747245e-11,4.1563116803818865e-8,14.870208024978638,30.217819444025107,4.634586601960351e-9,1.347066567859441e-6,11.802863110871733,1415,87,45.17605586735191,6.365532277747245e-11,RNA-binding protein 47,7.3812918923000135
A0AVI4,TM129_HUMAN,TMEM129,4,-1.7178201675415234,6.865904264795473e-11,4.1563116803818865e-8,12.406497716903688,-42.212876853972475,3.9000114421958097e-10,2.7394330371890396e-7,14.146484958434435,4713,23,-44.749254919957906,6.865904264795473e-11,E3 ubiquitin-protein ligase TM129,7.3812918923000135
A0AVT1,UBA6_HUMAN,UBA6,62,1.1808578968048007,6.90335312911928e-11,4.1563116803818865e-8,13.1864618062973,35.468322605726364,1.4168417313036132e-9,5.685897231287548e-7,12.956589340703314,1102,77,44.718729186537345,6.90335312911928e-11,Ubiquitin-like modifier-activating enzyme 6,7.3812918923000135
A0FGR8,ESYT2_HUMAN,ESYT2,38,-2.095787048339835,1.3375994501906998e-10,7.374493374364017e-8,10.446259260177607,-40.76382801849545,5.052985584160342e-10,2.957017909371742e-7,13.913862891120047,3079,17,-41.156707190006344,1.3375994501906998e-10,Extended synaptotagmin-2,7.132267810234646
A0JLT2,MED19_HUMAN,MED19,4,1.949493169784569,1.507010260425446e-10,7.374493374364017e-8,10.504187941551217,37.020763452372464,1.0316589854077097e-9,4.924809279460228e-7,13.256185976670825,1160,45,40.54515198167084,1.507010260425446e-10,Mediator of RNA polymerase II transcription subunit 19,7.132267810234646
A0JNW5,BLT3B_HUMAN,BLTP3B,53,4.017141032634747,1.5302947446404412e-10,7.374493374364017e-8,9.072163975030902,41.63557257301242,4.319295529140759e-10,2.80056477039442e-7,14.055173040119097,8076,9,40.46717820342046,1.5302947446404412e-10,Bridge-like lipid transfer protein family member 3B,7.132267810234646
A0MZ66,SHOT1_HUMAN,SHTN1,50,2.287969589233377,1.5748117301999325e-10,7.374493374364017e-8,11.443940401077263,61.201382805597426,2.474404332970207e-11,2.6070942653257343e-8,16.38440826308501,1072,7,40.32174895728165,1.5748117301999325e-10,Shootin-1,7.132267810234646
A0PJW6,TM223_HUMAN,TMEM223,5,-1.2028820514679204,2.0502869511854862e-10,9.095720374496034e-8,16.40729081630706,-31.98836332213804,3.0422930400051663e-9,9.86288001315521e-7,12.218476853601462,1783,152,-39.00771937700737,2.0502869511854862e-10,Transmembrane protein 223,7.041162899428505
A0PJX8,TMM82_HUMAN,TMEM82,5,3.4763257503509672,2.2037761656805534e-10,9.287814650260692e-8,9.502163529396064,39.63880655475967,6.217957057955054e-10,3.275697502593947e-7,13.725152144843673,7751,10,38.65562947824541,2.2037761656805534e-10,Transmembrane protein 82,7.032086460062355
A0PK00,T120B_HUMAN,TMEM120B,5,0.9376015663147239,2.536265174673021e-10,1.0180085313008998e-7,11.965427637100213,29.59452922416036,5.406166752576153e-9,1.5189526519154796e-6,11.649351053494769,169,69,37.97930002209004,2.536265174673021e-10,Transmembrane protein 120B,6.9922485824301255
A1A4S6,RHG10_HUMAN,ARHGAP10,20,2.3424549102783274,2.974261665640292e-10,1.1395477990764554e-7,10.915737152099611,35.520282233976744,1.4015673077930891e-9,5.685897231287548e-7,12.966894403315944,1514,24,37.22672828509706,2.974261665640292e-10,Rho GTPase-activating protein 10,6.943267453335939
A1IGU5,ARH37_HUMAN,ARHGEF37,20,3.949820774576567,3.3253122908647485e-10,1.218654665204303e-7,8.86425148557549,36.9248007929345,1.0516854553361503e-9,4.924809279460228e-7,13.238152502523231,1764,10,36.708472625018956,3.3253122908647485e-10,Rho guanine nucleotide exchange factor 37,6.914119344622757
A1L0T0,HACL2_HUMAN,ILVBL,36,-1.1934471130371271,3.9532077169562865e-10,1.3519938692188947e-7,11.709220409393312,-34.34446141026392,1.7982280923355782e-9,6.590115039259386e-7,12.728762659878491,1524,21,-35.91909730845319,3.9532077169562865e-10,2-hydroxyacyl-CoA lyase 2,6.869025277751217
A1L170,CA226_HUMAN,C1orf226,8,1.0760993957519744,4.009947411374109e-10,1.3519938692188947e-7,13.658473253250138,32.242713142457916,2.8692136015542366e-9,9.794515988583617e-7,12.27582453977707,4429,27,35.85481290252309,4.009947411374109e-10,Uncharacterized protein C1orf226,6.869025277751217
A1L188,NDUF8_HUMAN,NDUFAF8,3,-1.1746685504913366,5.118462421220371e-10,1.6593661441717886e-7,10.238043904304506,-30.763399280643043,4.060479633391728e-9,1.2223493867806742e-6,11.934081472993814,1355,35,-34.77129478335163,5.118462421220371e-10,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,6.780057775007228
A1L390,PKHG3_HUMAN,PLEKHG3,35,3.0284133786517993,1.0863664079038515e-9,3.3914749823042827e-7,8.617646414311801,32.188713308211,2.9050053353255474e-9,9.794515988583617e-7,12.263696956052115,1515,10,31.629954916801616,1.0863664079038515e-9,Pleckstrin homology domain-containing family G member 3,6.46961138222192
A1X283,SPD2B_HUMAN,SH3PXD2B,31,2.8154217610422787,1.4158317388090354e-9,4.2621591880076285e-7,8.689787297960912,28.99783021812481,6.283872861886319e-9,1.6552113860262433e-6,11.498653934499316,1319,56,30.59230621328707,1.4158317388090354e-9,SH3 and PX domain-containing protein 2B,6.3703703337906985
A1Z1Q3,MACD2_HUMAN,MACROD2,7,3.3369247913360542,1.5605699053067546e-9,4.5358771489071146e-7,10.279252648353573,29.16096238171728,6.028843848430602e-9,1.6392620902716626e-6,11.540224071416223,1444,20,30.21949108284624,1.5605699053067546e-9,ADP-ribose glycohydrolase MACROD2,6.3433387165212896
A2RRP1,NBAS_HUMAN,NBAS,101,1.8018052577972252,1.684838550324053e-9,4.733834713560481e-7,13.115759730339038,35.247039237035104,1.484040088840029e-9,5.685897231287548e-7,12.912480493449927,4467,9,29.929170174444305,1.684838550324053e-9,NBAS subunit of NRZ tethering complex,6.32478690995611
A2RTX5,SYTC2_HUMAN,TARS3,29,2.1521427631378174,1.7782344756581824e-9,4.835076901717038e-7,9.495086789131165,27.999414165607455,8.138996086601803e-9,2.0177528827637234e-6,11.237940584807191,1578,42,29.72638847010978,1.7782344756581824e-9,Threonine--tRNA ligase 2. cytoplasmic,6.315596614088578
A2RU37,CI170_HUMAN,LINC02872,1,2.7017680774577615,1.8535049564487424e-9,4.882247899345765e-7,8.41335884876807,36.224737108148815,1.2118712621218125e-9,5.376243614960399e-7,13.104683689808294,8429,5,29.571485283395898,1.8535049564487424e-9,Uncharacterized protein encoded by LINC02872,6.311380172771226
A2RU49,HYKK_HUMAN,HYKK,7,0.8373973369598229,1.9735994179983253e-9,5.04105136191148e-7,13.627766728401188,25.00669796352644,1.8730301998950675e-8,3.8506759890037865e-6,10.385308435725026,9,37,29.338419800013497,1.9735994179983253e-9,Hydroxylysine kinase,6.29747887763007
A2RU67,F234B_HUMAN,FAM234B,9,0.8975262641906774,2.236237326723149e-9,5.543895419691007e-7,14.927681922912612,23.749288874648183,2.738254976576082e-8,5.3785712694658015e-6,9.991096797240743,1192,250,28.879971933387615,2.236237326723149e-9,Protein FAM234B,6.2561849708709065
A2RUC4,TYW5_HUMAN,TYW5,15,0.8272986412048251,2.586331503453754e-9,6.228625212174769e-7,14.183444261550887,26.65694503313192,1.1695005403966898e-8,2.816491444286771e-6,10.869371766137927,1198,22,28.355127851962305,2.586331503453754e-9,tRNA wybutosine-synthesizing protein 5,6.205607800636747
A2VDF0,FUCM_HUMAN,FUOM,11,-1.252511978149407,2.7605143664201284e-9,6.463437665154239e-7,10.187267780303948,-25.044063808573537,1.8525449327192912e-8,3.8506759890037865e-6,10.396673998055366,3545,88,-28.1229880147911,2.7605143664201284e-9,Fucose mutarotase,6.189536435269363
A2VDJ0,T131L_HUMAN,TMEM131L,23,3.3873356178708773,3.2954816891577475e-9,7.507463556192068e-7,8.860243400171036,28.383873876880486,7.359547986453953e-9,1.8798069690248597e-6,11.339635549810215,4555,7,27.501469555069846,3.2954816891577475e-9,Transmembrane protein 131-like,6.124506767338518
A3KMH1,VWA8_HUMAN,VWA8,121,3.238842783947388,3.978654097044353e-9,8.825282995786014e-7,8.617992014398407,25.644280080931203,1.55593715977308e-8,3.4513142946650766e-6,10.576606962286952,5453,54,26.855245078103486,3.978654097044353e-9,von Willebrand factor A domain-containing protein 8,6.054271359420286
A3KN83,SBNO1_HUMAN,SBNO1,38,3.0808779756783,4.214740195674332e-9,9.109242335727934e-7,8.6371818999172,25.725751208104125,1.519989544659007e-8,3.4513142946650766e-6,10.600654604374895,346,20,26.660503775979297,4.214740195674332e-9,Protein strawberry notch homolog 1,6.040517744113337
A4D161,F221A_HUMAN,FAM221A,6,-1.1023411750793457,4.337480403312638e-9,9.140155579880556e-7,13.493731498718276,-31.387448116575257,3.500273544627193e-9,1.0927335447282447e-6,12.080691239232394,6261,12,-26.56404357875961,4.337480403312638e-9,Protein FAM221A,6.039046411825407
A4D1E9,GTPBA_HUMAN,GTPBP10,16,4.3984703858736545,4.760605786749964e-9,9.787108823540353e-7,9.426012762385447,25.754799059239282,1.5074010145471658e-8,3.4513142946650766e-6,10.60920723632174,2123,10,26.253606862520424,4.760605786749964e-9,GTP-binding protein 10,6.009345582703898
A4D1P6,WDR91_HUMAN,WDR91,33,0.716634273529074,6.041490423774258e-9,1.2124695900474576e-6,10.535350084304813,20.891352417903878,7.022022585001491e-8,1.0569397923031709e-5,9.00046204743651,1473,57,25.475024423278338,6.041490423774258e-9,WD repeat-containing protein 91,5.91632914512999
A4D1U4,DEN11_HUMAN,DENND11,22,1.3651597499847483,6.2800430332841194e-9,1.2310344820360894e-6,11.644365668296825,25.299988563680795,1.7188710320018937e-8,3.7149651099343493e-6,10.473997507295802,2729,16,25.350637124206482,6.2800430332841194e-9,DENN domain-containing protein 11,5.909729782041663
A4D2B0,MBLC1_HUMAN,MBLAC1,4,1.5560235977172834,6.739238079612459e-9,1.2910235857512142e-6,9.568877458572384,23.742708015923768,2.7438434522129492e-8,5.3785712694658015e-6,9.988971625872765,1271,29,25.12549319256443,6.739238079612459e-9,Metallo-beta-lactamase domain-containing protein 1,5.889065823521313
A5A3E0,POTEF_HUMAN,POTEF,1,0.5956091880798517,7.700765757614407e-9,1.4424389904651519e-6,16.493684053421024,18.743646430101197,1.553388068841344e-7,1.7693929773329307e-5,8.15305481331908,1101,118,24.70531010155707,7.700765757614407e-9,POTE ankyrin domain family member F,5.840902546743919
A5D8V6,VP37C_HUMAN,VPS37C,6,2.2687914779073033,8.642176301177788e-9,1.5800257595545574e-6,8.274245360976158,23.036844708865736,3.425712833174136e-8,6.1436879725159135e-6,9.757084543803654,2955,85,24.34749547615745,8.642176301177788e-9,Vacuolar protein sorting-associated protein 37C,5.80133583257646
A5PLL7,PEDS1_HUMAN,PEDS1,5,-0.7673687934875506,8.810204140356413e-9,1.5800257595545574e-6,14.608977556228625,-20.739229752739817,7.408501399206404e-8,1.094534115305323e-5,8.943601715284846,1361,47,-24.288249990911464,8.810204140356413e-9,Plasmanylethanolamine desaturase 1,5.80133583257646
A5PLN9,TPC13_HUMAN,TRAPPC13,14,0.5544908046722483,9.936687137045033e-9,1.7424960122286461e-6,13.462579369544976,18.800739733581565,1.5192531921645104e-7,1.754217144760912e-5,8.176900699327803,1981,46,23.921224789147296,9.936687137045033e-9,Trafficking protein particle complex subunit 13,5.7588282071289925
A5YKK6,CNOT1_HUMAN,CNOT1,106,-1.2636492252349463,1.0129588871657808e-8,1.7424960122286461e-6,10.9730738401413,-23.057885963432042,3.402797913278205e-8,6.1436879725159135e-6,9.764111900744464,5459,20,-23.863079430620775,1.0129588871657808e-8,CCR4-NOT transcription complex subunit 1,5.7588282071289925
A5YM69,ARG35_HUMAN,ARHGEF35,2,-0.7135314941405984,1.102249832213037e-8,1.8579031326860312e-6,12.3045699596405,-20.891400044721053,7.021905215581066e-8,1.0569397923031709e-5,9.000479778624374,5520,30,-23.609235192193744,1.102249832213037e-8,Rho guanine nucleotide exchange factor 35,5.73097693298856
A6NCE7;Q9GZQ8,MP3B2_HUMAN;MLP3B_HUMAN,MAP1LC3B2;MAP1LC3B,3,3.1541397391199464,1.1241316854548296e-8,1.8579031326860312e-6,8.630231270271576,22.661693558197133,3.8650950016946685e-8,6.787267868600908e-6,9.630571426831409,4469,24,23.550545587541585,1.1241316854548296e-8,Microtubule-associated protein 1 light chain 3 beta 2;Microtubule-associated protein 1 light chain 3 beta,5.73097693298856
