"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D3BM_vs_D2B"
-0.655483722500001,16.70837712375,-40.2016882808612,1.02647170968493e-09,1.44202167348905e-06,12.8519043959921,"FAS_HUMAN",166,73.0891380023868,4.23638962679895e-12,3.57085281642884e-08,0.655483722500001,"Up in D3BM",7.4472280502077,"FASN","FAS_HUMAN",-0.655483722500001
-1.64705967675,9.565325616625,-49.9190038892807,2.18163126732769e-10,1.44202167348905e-06,13.9349443910859,"HXK4_HUMAN",17,50.2866490326069,7.22606885796189e-11,3.04542672018804e-07,1.64705967675,"Up in D3BM",6.51635184613821,"GCK","HXK4_HUMAN",-1.64705967675
-0.597070454999999,15.57048595,-34.7972459655578,2.87899951601981e-09,2.69634299117011e-06,12.0355765409933,"PH4H_HUMAN",41,47.1801098531063,1.17158038546356e-10,3.29175035635745e-07,0.597070454999999,"Up in D3BM",6.48257310874759,"PAH","PH4H_HUMAN",-0.597070454999999
1.2841022,12.6732157475,41.198231653945,8.61640096801695e-10,1.44202167348905e-06,12.9832098957271,"APOA4_HUMAN",29,-44.3840004112763,1.86108169989946e-10,3.92176441211314e-07,-1.2841022,"Up in D2B",6.40651849878458,"APOA4","APOA4_HUMAN",1.2841022
0.64372468,15.3183025125,35.6499106951977,2.42203317950827e-09,2.5519147087594e-06,12.1772920503812,"AACT_HUMAN",24,-39.9905096226648,4.09729416141659e-10,6.90721849731609e-07,-0.64372468,"Up in D2B",6.16069680565915,"SERPINA3","AACT_HUMAN",0.64372468
-1.45250654750001,14.52342677125,-42.7019932786602,6.66805250351689e-10,1.44202167348905e-06,13.171519529457,"SCD_HUMAN",11,38.4989909844165,5.46264012414416e-10,7.67409893440186e-07,1.45250654750001,"Up in D3BM",6.11497260618177,"SCD","SCD_HUMAN",-1.45250654750001
-0.868815422499999,11.87057876625,-36.9346917550301,1.88092131055856e-09,2.26489796095687e-06,12.3811319253356,"GBA3_HUMAN",18,37.1581194798762,7.14258172542349e-10,8.6006887662278e-07,0.868815422499999,"Up in D3BM",6.06546676789663,"GBA3","GBA3_HUMAN",-0.868815422499999
-0.569255832500001,17.76466608125,-28.4696709232953,1.20422466386735e-08,8.33136309898432e-06,10.7938432181607,"GATM_HUMAN",48,36.1560205788114,8.78286042869543e-10,8.78055723992009e-07,0.569255832500001,"Up in D3BM",6.05647792161747,"GATM","GATM_HUMAN",-0.569255832500001
-2.4206006545,10.31736481275,-44.3611234845908,5.07691461238747e-10,1.44202167348905e-06,13.3665063544782,"THRSP_HUMAN",5,35.8451529361377,9.37537254232777e-10,8.78055723992009e-07,2.4206006545,"Up in D3BM",6.05647792161747,"THRSP","THRSP_HUMAN",-2.4206006545
-0.582898620000002,18.13189292,-27.47808883315,1.54987838962345e-08,8.70928329742403e-06,10.563322344831,"CP3A4_HUMAN",47,33.8393893353088,1.44873144833216e-09,1.15526022658196e-06,0.582898620000002,"Up in D3BM",5.93732017833537,"CYP3A4","CP3A4_HUMAN",-0.582898620000002
-1.7150926575,11.34112548875,-41.1260174500441,8.72515385623622e-10,1.44202167348905e-06,12.9738741089853,"SPP24_HUMAN",7,33.5855303350629,1.53353713776008e-09,1.15526022658196e-06,1.7150926575,"Up in D3BM",5.93732017833537,"SPP2","SPP24_HUMAN",-1.7150926575
