"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.554199220000003,14.32757473,26.4932426074018,2.04136513634219e-08,3.48218667139904e-05,10.0618211996419,"EPIPL_HUMAN",173,37.6047490856661,6.5254458721164e-10,2.99740561406133e-06,0.554199220000003,"Up in D8B",5.5232544836045,"EPPK1","EPIPL_HUMAN"
0.466459277499998,12.31356906875,26.8532782281213,1.85470611022939e-08,3.48218667139904e-05,10.139800724556,"ITB5_HUMAN",36,36.6291850966324,7.9605113114937e-10,2.99740561406133e-06,0.466459277499998,"Non-significant",5.5232544836045,"ITGB5","ITB5_HUMAN"
0.380178209999999,15.5901032675,20.9515110208259,1.07668539967002e-07,6.98106248755275e-05,8.62218056664435,"FLNA_HUMAN",152,35.2378011702839,1.06681893963507e-09,2.99740561406133e-06,0.380178209999999,"Non-significant",5.5232544836045,"FLNA","FLNA_HUMAN"
0.882576227250004,9.460399031625,28.5570353248329,1.197739856889e-08,3.48218667139904e-05,10.4877415817481,"FLNC_HUMAN",88,32.9201796430071,1.78375177052731e-09,3.75881091844367e-06,0.882576227250004,"Up in D8B",5.42494952029361,"FLNC","FLNC_HUMAN"
0.368529559999999,13.52822125,20.1657882380963,1.41028231471446e-07,7.42954351920509e-05,8.37441752988268,"FA5_HUMAN",71,31.0055689875882,2.80410960168479e-09,4.06227789314559e-06,0.368529559999999,"Non-significant",5.39123037060832,"F5","FA5_HUMAN"
0.6118736275,14.62390923375,25.5065653510515,2.67278081955573e-08,3.67665822731262e-05,9.83953081380784,"VILI_HUMAN",48,30.8795288290243,2.89164400983196e-09,4.06227789314559e-06,0.6118736275,"Up in D8B",5.39123037060832,"VIL1","VILI_HUMAN"
0.415152310000003,11.774648785,21.9762230046343,7.68203549513487e-08,5.88653428986289e-05,8.92692817071976,"PALLD_HUMAN",30,26.8543808994127,8.28636181617558e-09,9.62434944730696e-06,0.415152310000003,"Non-significant",5.01662861672786,"PALLD","PALLD_HUMAN"
0.411776542499998,12.51184272625,19.1606563076493,2.02246670015464e-07,8.52368590780172e-05,8.03807391348784,"FAT1_HUMAN",154,26.5089988532629,9.13451127992119e-09,9.62434944730696e-06,0.411776542499998,"Non-significant",5.01662861672786,"FAT1","FAT1_HUMAN"
0.3354184625,13.48010122875,18.1595861782078,2.95064290776325e-07,9.66938290377978e-05,7.67949422852768,"PCSK6_HUMAN",46,25.3497437705709,1.27878069434769e-08,1.16527372452725e-05,0.3354184625,"Non-significant",4.93357204623585,"PCSK6","PCSK6_HUMAN"
0.86905527,11.926017045,24.9248756503364,3.14821178216407e-08,3.67665822731262e-05,9.70228863925247,"PRS23_HUMAN",17,25.0882991233102,1.38245785327708e-08,1.16527372452725e-05,0.86905527,"Up in D8B",4.93357204623585,"PRSS23","PRS23_HUMAN"
0.636974095000001,12.7496188875,27.4515574531413,1.58587937759883e-08,3.48218667139904e-05,10.2658519130186,"1433S_HUMAN",13,23.5300856303906,2.23811547737083e-08,1.61533108999999e-05,0.636974095000001,"Up in D8B",4.79173844805559,"SFN","1433S_HUMAN"
0.853301762500003,11.46344268375,23.2416215044681,5.16836485694437e-08,4.35641473791841e-05,9.27697744765091,"FSTL1_HUMAN",17,23.4451942075247,2.29967648356861e-08,1.61533108999999e-05,0.853301762500003,"Up in D8B",4.79173844805559,"FSTL1","FSTL1_HUMAN"
-0.6219768525,7.17504465575,-20.6723431667897,1.18369565520132e-07,7.12669334120854e-05,8.53560514297233,"KDM3A_HUMAN",35,-22.9459264624281,2.70287802587549e-08,1.71616407208197e-05,-0.6219768525,"Up in D5B",4.76544119422999,"KDM3A","KDM3A_HUMAN"
0.819904089500003,10.10781538525,21.3373015291016,9.4643092207504e-08,6.64788853514209e-05,8.73927243165327,"ITA7_HUMAN",30,22.7839320910178,2.85043267400019e-08,1.71616407208197e-05,0.819904089500003,"Up in D8B",4.76544119422999,"ITGA7","ITA7_HUMAN"
0.60342288,13.530674815,26.4492621323612,2.06559892715568e-08,3.48218667139904e-05,10.0521834174715,"CAVN1_HUMAN",13,22.5521301257343,3.07767233236069e-08,1.72944667263122e-05,0.60342288,"Up in D8B",4.76209282488354,"CAVIN1","CAVN1_HUMAN"
-1.34479403325,9.616649745875,-24.1611845500406,3.92572357881286e-08,3.67665822731262e-05,9.51469964351617,"CP2A7_HUMAN",9,-22.3397405147211,3.30398642744606e-08,1.73710450155253e-05,-1.34479403325,"Up in D5B",4.76017405427457,"CYP2A7","CP2A7_HUMAN"
0.497745752500004,14.65735423625,19.2612996700247,1.94917148322509e-07,8.52368590780172e-05,8.07278433970837,"CAN2_HUMAN",37,22.165730566505,3.50347330957326e-08,1.73710450155253e-05,0.497745752500004,"Non-significant",4.76017405427457,"CAPN2","CAN2_HUMAN"
-0.292600869749998,9.146149277625,-15.6521745251028,8.3615779383775e-07,0.000158642227871456,6.66131159272792,"CHD2_HUMAN",46,-21.6353254006617,4.20070972248401e-08,1.80250349791179e-05,-0.292600869749998,"Non-significant",4.74412388382223,"CHD2","CHD2_HUMAN"
0.303802252500001,13.18751084875,15.8180745367889,7.76766541563081e-07,0.000158642227871456,6.73461658811197,"OGDHL_HUMAN",48,21.6021427287461,4.24928825846234e-08,1.80250349791179e-05,0.303802252500001,"Non-significant",4.74412388382223,"OGDHL","OGDHL_HUMAN"
0.340546130000002,13.18791461,16.590264636149,5.56463507262223e-07,0.000130289747297591,7.06413226160735,"DSG2_HUMAN",47,21.5834659725838,4.27690947422421e-08,1.80250349791179e-05,0.340546130000002,"Non-significant",4.74412388382223,"DSG2","DSG2_HUMAN"
-0.424467559999997,16.35876155,-18.1427463359671,2.96995514434281e-07,9.66938290377978e-05,7.6732475850559,"CP2C8_HUMAN",33,-21.0975516712203,5.07202905802948e-08,2.03581585381574e-05,-0.424467559999997,"Non-significant",4.69126150791117,"CYP2C8","CP2C8_HUMAN"
0.376169207499998,16.25259542375,17.1859337567918,4.34538187188588e-07,0.000114460074369144,7.30587507385114,"DPYL2_HUMAN",35,20.6194287381642,6.02114003728884e-08,2.17299722991168e-05,0.376169207499998,"Non-significant",4.66294082730802,"DPYSL2","DPYL2_HUMAN"
0.552642344999999,17.6918504225,18.7681397531542,2.33986902273873e-07,8.57511130115859e-05,7.90040742358782,"CLUS_HUMAN",30,20.5934154002987,6.07826690176387e-08,2.17299722991168e-05,0.552642344999999,"Up in D8B",4.66294082730802,"CLU","CLUS_HUMAN"
0.642602685,13.72840941,18.809792823141,2.3036309273661e-07,8.57511130115859e-05,7.91519194598651,"PFKAP_HUMAN",36,20.5445669844622,6.18720293248077e-08,2.17299722991168e-05,0.642602685,"Up in D8B",4.66294082730802,"PFKP","PFKAP_HUMAN"
0.457324269999997,12.6275898225,18.8621056677428,2.25901939096341e-07,8.57511130115859e-05,7.93370045989249,"MFGM_HUMAN",22,20.0726222864221,7.36132945897022e-08,2.39241821001666e-05,0.457324269999997,"Non-significant",4.62116290059213,"MFGE8","MFGM_HUMAN"
0.4471979125,14.07150316375,18.0937450244578,3.0269732360686e-07,9.66938290377978e-05,7.6550290080954,"TES_HUMAN",27,20.0659561125573,7.37962670072762e-08,2.39241821001666e-05,0.4471979125,"Non-significant",4.62116290059213,"TES","TES_HUMAN"
0.885230067499998,13.49227571375,20.3074520162492,1.34229614485191e-07,7.42954351920509e-05,8.42003759825423,"IL18_HUMAN",13,19.7098727632987,8.43594459465969e-08,2.6335769254958e-05,0.885230067499998,"Up in D8B",4.57945399159151,"IL18","IL18_HUMAN"
0.338906764999997,18.50604701,15.4691015716447,9.07766310597791e-07,0.000158642227871456,6.57934504784287,"GATM_HUMAN",48,19.4831769778664,9.19713136322607e-08,2.7686650093083e-05,0.338906764999997,"Non-significant",4.55772958791997,"GATM","GATM_HUMAN"
0.417364117499993,12.12118482625,19.6355243068776,1.70193247998767e-07,7.96977159656447e-05,8.19980028114778,"ACY3_HUMAN",17,19.0608234002729,1.0831532934102e-07,3.1482410724671e-05,0.417364117499993,"Non-significant",4.50193201950433,"ACY3","ACY3_HUMAN"
0.507985117500001,11.84699487625,18.0347129933794,3.09732279513648e-07,9.66938290377978e-05,7.63299802668944,"ANGL3_HUMAN",21,18.8630357823208,1.1707920245773e-07,3.20430571455378e-05,0.507985117500001,"Up in D8B",4.49426605569332,"ANGPTL3","ANGL3_HUMAN"
-1.528146981,9.4492632145,-19.7441262230148,1.63700584972603e-07,7.96977159656447e-05,8.23606733971643,"CDO1_HUMAN",8,-18.8465032578388,1.17847285741093e-07,3.20430571455378e-05,-1.528146981,"Up in D5B",4.49426605569332,"CDO1","CDO1_HUMAN"
0.534464359999998,18.069084405,16.8735722505774,4.94196505426094e-07,0.000119016638406758,7.18041015245276,"VTNC_HUMAN",29,18.2875643346254,1.47491617416113e-07,3.79074884956856e-05,0.534464359999998,"Up in D8B",4.42127498815591,"VTN","VTNC_HUMAN"
0.363224267499998,11.01414239375,15.5100149263003,8.91177712033846e-07,0.000158642227871456,6.59776187030965,"BMP1_HUMAN",34,18.1191028540843,1.58015347733384e-07,3.79074884956856e-05,0.363224267499998,"Non-significant",4.42127498815591,"BMP1","BMP1_HUMAN"
0.683136227500002,10.47377240625,24.5640232406155,3.49134772694722e-08,3.67665822731262e-05,9.61472455067087,"SDCB2_HUMAN",9,18.0563365265412,1.62151068495819e-07,3.79074884956856e-05,0.683136227500002,"Up in D8B",4.42127498815591,"SDCBP2","SDCB2_HUMAN"
0.9012765875,9.4392497535,17.5596627688603,3.73631813647402e-07,0.000106940020136392,7.45234060111972,"LX15B_HUMAN",19,18.0492207869915,1.6262759306528e-07,3.79074884956856e-05,0.9012765875,"Up in D8B",4.42127498815591,"ALOX15B","LX15B_HUMAN"
-0.230796812499998,15.32380318625,-12.928411226812,3.15628986631288e-06,0.000308900951458722,5.31159757809153,"FKBP5_HUMAN",41,-18.0093384582129,1.65327857987659e-07,3.79074884956856e-05,-0.230796812499998,"Non-significant",4.42127498815591,"FKBP5","FKBP5_HUMAN"
-0.504650595000001,16.6760747425,-16.2011373451494,6.57067873925113e-07,0.000149687165116616,6.90043771591928,"CP2E1_HUMAN",38,-17.9937213354489,1.66398988532491e-07,3.79074884956856e-05,-0.504650595000001,"Up in D5B",4.42127498815591,"CYP2E1","CP2E1_HUMAN"
0.331664562500002,16.95817685125,13.8577468619808,1.9521030764602e-06,0.000223706450300851,5.80552625652419,"FLNB_HUMAN",187,17.8785410536644,1.74545244019159e-07,3.87168911009867e-05,0.331664562500002,"Non-significant",4.4120995230551,"FLNB","FLNB_HUMAN"
0.3129141325,11.27519643375,14.1108071483384,1.72165162528808e-06,0.000213408846316959,5.93365943933002,"MILK2_HUMAN",50,17.7558500948272,1.83721658401352e-07,3.97074322734614e-05,0.3129141325,"Non-significant",4.40112819617767,"MICALL2","MILK2_HUMAN"
-0.545133827499997,11.99363863375,-17.5134221209407,3.80614616691395e-07,0.000106940020136392,7.43442956521733,"EKI2_HUMAN",17,-17.5292542981191,2.02137894690403e-07,4.16359819437427e-05,-0.545133827499997,"Up in D5B",4.38053118847608,"ETNK2","EKI2_HUMAN"
0.2028713275,15.20223212125,11.2649799746461,8.12706391470596e-06,0.000503698689243063,4.32377542818746,"ODO1_HUMAN",67,17.4660449540677,2.0764061008536e-07,4.16359819437427e-05,0.2028713275,"Non-significant",4.38053118847608,"OGDH","ODO1_HUMAN"
-0.295968055000005,10.8539743425,-13.4098781286302,2.45123298843275e-06,0.000259830872032021,5.57221058652075,"DHX29_HUMAN",68,-17.4481759282864,2.09226717390283e-07,4.16359819437427e-05,-0.295968055000005,"Non-significant",4.38053118847608,"DHX29","DHX29_HUMAN"
0.487750530000001,14.31700921,17.8765173676463,3.2951950131965e-07,9.91971384508333e-05,7.5735075882078,"CRYM_HUMAN",16,17.4128442447591,2.12403277207372e-07,4.16359819437427e-05,0.487750530000001,"Non-significant",4.38053118847608,"CRYM","CRYM_HUMAN"
0.368035080000002,12.965932965,14.4488068946222,1.4604629871685e-06,0.000204057800090501,6.10080688999635,"MDR1_HUMAN",54,17.285896728921,2.2427425739652e-07,4.2928648804997e-05,0.368035080000002,"Non-significant",4.36725278088392,"ABCB1","MDR1_HUMAN"
0.506779194999998,11.126758815,15.825595907378,7.74189726867929e-07,0.000158642227871456,6.73791836948549,"ITA2_HUMAN",31,17.2355956665012,2.29183674958461e-07,4.2928648804997e-05,0.506779194999998,"Up in D8B",4.36725278088392,"ITGA2","ITA2_HUMAN"
0.486292359999998,15.9421160225,16.9776381510046,4.73343444250282e-07,0.000117347408576048,7.22252450726459,"TBB6_HUMAN",17,16.9088176895703,2.64194457202846e-07,4.77530464088725e-05,0.486292359999998,"Non-significant",4.32099891735017,"TUBB6","TBB6_HUMAN"
-0.461611274999999,15.0173373225,-17.3925060323305,3.99586109269017e-07,0.000108648752097695,7.38731404536672,"GNMT_HUMAN",16,-16.8909992596043,2.66270397581802e-07,4.77530464088725e-05,-0.461611274999999,"Non-significant",4.32099891735017,"GNMT","GNMT_HUMAN"
0.367273330000002,11.4101936825,14.3590187300374,1.5251680395897e-06,0.000204057800090501,6.05684156184016,"ERBB2_HUMAN",39,16.6642979157065,2.94354850384423e-07,5.16899382060479e-05,0.367273330000002,"Non-significant",4.28659398701955,"ERBB2","ERBB2_HUMAN"
0.460988042500006,18.58043193625,14.6948112954238,1.29857223309681e-06,0.000199012097323145,6.21968272316048,"ANXA2_HUMAN",42,16.4061976128303,3.30478530860861e-07,5.68490517678816e-05,0.460988042500006,"Non-significant",4.2452767748709,"ANXA2","ANXA2_HUMAN"
0.622081042500001,10.60319101875,15.4167477139626,9.29507507487918e-07,0.000158642227871456,6.55569466199496,"EPHA2_HUMAN",28,16.3392619345781,3.40646271163926e-07,5.74261483928146e-05,0.622081042500001,"Up in D8B",4.24089031114076,"EPHA2","EPHA2_HUMAN"
0.371252537499998,15.80588603125,14.1160375879112,1.71722556989628e-06,0.000213408846316959,5.93628042695747,"AGM1_HUMAN",38,16.2206715333535,3.59539246487668e-07,5.87519179073383e-05,0.371252537499998,"Non-significant",4.23097795164383,"PGM3","AGM1_HUMAN"
0.536289692500002,10.88670921375,15.5727180711947,8.66418115802243e-07,0.000158642227871456,6.62587645370523,"ANXA3_HUMAN",21,16.2030209645742,3.62451029918329e-07,5.87519179073383e-05,0.536289692500002,"Up in D8B",4.23097795164383,"ANXA3","ANXA3_HUMAN"
0.563996792500001,11.77951502875,15.8794361002102,7.5602510969071e-07,0.000158642227871456,6.76149916524993,"SFXN3_HUMAN",17,15.9964622030332,3.98580128386302e-07,6.25821768292737e-05,0.563996792500001,"Up in D8B",4.20354933463023,"SFXN3","SFXN3_HUMAN"
-0.418604372500003,12.28114628625,-13.845649339654,1.96396693822079e-06,0.000223706450300851,5.79933517514111,"COBL1_HUMAN",67,-15.9230442096321,4.123869843874e-07,6.25821768292737e-05,-0.418604372500003,"Non-significant",4.20354933463023,"COBLL1","COBL1_HUMAN"
-0.487677095,11.1328918925,-15.0970791244777,1.07582457454461e-06,0.000177806379192873,6.409216593925,"PACN3_HUMAN",23,-15.9221532960817,4.12557809001035e-07,6.25821768292737e-05,-0.487677095,"Non-significant",4.20354933463023,"PACSIN3","PACN3_HUMAN"
0.320565937500003,13.88042390375,13.9462914724738,1.8677035244377e-06,0.000220200250996964,5.85065654265077,"ACOT9_HUMAN",29,15.9054306407431,4.15779084403764e-07,6.25821768292737e-05,0.320565937500003,"Non-significant",4.20354933463023,"ACOT9","ACOT9_HUMAN"
-0.372560737500001,11.24705135875,-14.226050684817,1.62705896167289e-06,0.000213408846316959,5.99115525153381,"DCA11_HUMAN",28,-15.7327878317551,4.50747155596545e-07,6.66552241144435e-05,-0.372560737500001,"Non-significant",4.17616580701285,"DCAF11","DCA11_HUMAN"
-0.682912111499999,8.60925900925,-14.8073684518128,1.23136910862707e-06,0.00019456054842215,6.2733139322146,"ERCC5_HUMAN",31,-15.6527899859626,4.68066265925643e-07,6.8022940611849e-05,-0.682912111499999,"Up in D5B",4.16734459757391,"ERCC5","ERCC5_HUMAN"
-0.317340849999997,17.8569917675,-14.1411285545951,1.69617210491196e-06,0.000213408846316959,5.94883834342224,"NNMT_HUMAN",24,-15.4943107885175,5.04638915891413e-07,7.17334052109587e-05,-0.317340849999997,"Non-significant",4.14427855255746,"NNMT","NNMT_HUMAN"
-0.239609479999999,13.1318932775,-11.367063981749,7.64150263227936e-06,0.000491681112118189,4.38867190652131,"TENS1_HUMAN",81,-15.469634363272,5.10618615809411e-07,7.17334052109587e-05,-0.239609479999999,"Non-significant",4.14427855255746,"TNS1","TENS1_HUMAN"
0.588386058999998,9.29611587525,14.3744155626038,1.51384487439829e-06,0.000204057800090501,6.06440292434564,"TRFM_HUMAN",35,15.3924814509734,5.29836459117634e-07,7.32129756377465e-05,0.588386058999998,"Up in D8B",4.13541194150347,"MELTF","TRFM_HUMAN"
-0.421446802499998,14.53968286625,-13.9450735543544,1.86883597211656e-06,0.000220200250996964,5.85003796578001,"AK1D1_HUMAN",30,-15.2489941453335,5.67786873658734e-07,7.54014423410735e-05,-0.421446802499998,"Non-significant",4.12262034650717,"AKR1D1","AK1D1_HUMAN"
0.620056629999999,12.582443475,14.5172193004741,1.4132510521122e-06,0.000204057800090501,6.13409677034559,"MUC18_HUMAN",25,15.2349784389777,5.71655330591721e-07,7.54014423410735e-05,0.620056629999999,"Up in D8B",4.12262034650717,"MCAM","MUC18_HUMAN"
0.320518254999998,11.8410438275,12.756694263525,3.4614217590115e-06,0.00032418137785231,5.21607792014697,"ITA6_HUMAN",49,15.2164221154829,5.76822847254144e-07,7.54014423410735e-05,0.320518254999998,"Non-significant",4.12262034650717,"ITGA6","ITA6_HUMAN"
-0.364961862500003,10.47374117375,-12.9347143592876,3.14568457006549e-06,0.000308900951458722,5.31507753007411,"CLAP1_HUMAN",72,-15.1999428965596,5.81456133843846e-07,7.54014423410735e-05,-0.364961862500003,"Non-significant",4.12262034650717,"CLASP1","CLAP1_HUMAN"
-0.355947732000002,10.046903729,-12.6731936192925,3.62179414820459e-06,0.000328259170701253,5.16912562819978,"BIRC6_HUMAN",119,-15.1244601586341,6.0322228820264e-07,7.64383163715111e-05,-0.355947732000002,"Non-significant",4.11668888727133,"BIRC6","BIRC6_HUMAN"
0.656447172500002,10.48751318375,14.5383217648016,1.39903955135603e-06,0.000204057800090501,6.14432918808468,"SCMC1_HUMAN",22,15.1096870368571,6.07588942566288e-07,7.64383163715111e-05,0.656447172500002,"Up in D8B",4.11668888727133,"SLC25A24","SCMC1_HUMAN"
-0.283637522500001,11.62947058625,-12.0298515773809,5.18327946520088e-06,0.000404535764927576,4.79587201134866,"ABCBB_HUMAN",63,-15.0223944027259,6.34130208682631e-07,7.86041695439103e-05,-0.283637522500001,"Non-significant",4.10455441627758,"ABCB11","ABCBB_HUMAN"
-0.637959481499996,9.63486170825,-14.4249147352978,1.47737106385517e-06,0.000204057800090501,6.08913841305936,"UBP39_HUMAN",20,-14.8875776146402,6.77730117961727e-07,8.27911183231797e-05,-0.637959481499996,"Up in D5B",4.08201625101857,"USP39","UBP39_HUMAN"
0.221767427500001,15.94045019125,11.0475863191954,9.28214536349245e-06,0.000539580712199158,4.18354667979514,"ITIH2_HUMAN",51,14.7717118616082,7.17914949099429e-07,8.64472157994155e-05,0.221767427500001,"Non-significant",4.06324898946261,"ITIH2","ITIH2_HUMAN"
0.441426512500001,10.77030766125,15.6946826668466,8.20462918559243e-07,0.000158642227871456,6.68018174632018,"PCOC2_HUMAN",14,14.6300733278763,7.70735624753891e-07,9.15004307190218e-05,0.441426512500001,"Non-significant",4.03857686157886,"PCOLCE2","PCOC2_HUMAN"
0.262321707499996,15.65418112375,12.2383577336706,4.60603120270771e-06,0.000374051011421877,4.91912458119532,"HMCS1_HUMAN",32,14.526552595446,8.12115881579058e-07,9.50739550809705e-05,0.262321707499996,"Non-significant",4.02193843904351,"HMGCS1","HMCS1_HUMAN"
0.432076455000004,14.14559102,13.6511786720662,2.16637097249819e-06,0.000243471212362497,5.69897393028556,"SPB8_HUMAN",24,14.4885539024995,8.2792895572537e-07,9.55974406549198e-05,0.432076455000004,"Non-significant",4.01955373454738,"SERPINB8","SPB8_HUMAN"
0.606156109999997,12.81250155,15.3895147382453,9.41050111943624e-07,0.000158642227871456,6.54335508475877,"CAV1_HUMAN",12,14.4225262181782,8.56238879040293e-07,9.75302366409544e-05,0.606156109999997,"Up in D8B",4.01086072203935,"CAV1","CAV1_HUMAN"
0.62257623675,9.367470025875,14.3773732173335,1.51168069471177e-06,0.000204057800090501,6.06585436881663,"TRI15_HUMAN",15,14.3331050180579,8.96335111404064e-07,0.000100736115386998,0.62257623675,"Up in D8B",3.99681480053528,"TRIM15","TRI15_HUMAN"
0.510899307499999,11.99283397125,13.5560721940889,2.27390713605243e-06,0.000252194253286657,5.64931025601184,"FHL2_HUMAN",21,14.0803454934754,1.02160923122044e-06,0.000113304529078383,0.510899307499999,"Up in D8B",3.94575272990327,"FHL2","FHL2_HUMAN"
0.235260965000005,16.9891576775,11.0286815175913,9.39108195482744e-06,0.000541252543310165,4.17121968586238,"ACADV_HUMAN",47,14.041402284486,1.04261257273247e-06,0.000113682526161512,0.235260965000005,"Non-significant",3.94430628443126,"ACADVL","ACADV_HUMAN"
0.483302115000001,13.9692795275,13.1723974998639,2.77378464930455e-06,0.000283313414412892,5.44496968217125,"HTRA1_HUMAN",27,14.0090508255288,1.06043128622807e-06,0.000113682526161512,0.483302115000001,"Non-significant",3.94430628443126,"HTRA1","HTRA1_HUMAN"
0.514054534999998,10.5941437475,12.8290506050983,3.32894393507404e-06,0.000315621146842976,5.25649592110757,"TENA_HUMAN",61,13.9999981360593,1.06547865307385e-06,0.000113682526161512,0.514054534999998,"Up in D8B",3.94430628443126,"TNC","TENA_HUMAN"
-0.575532194999999,13.58104074,-13.2787775811025,2.6236901010146e-06,0.000273025726684593,5.50227705177003,"CP1A2_HUMAN",25,-13.9275250823413,1.10687673044143e-06,0.000116623299511135,-0.575532194999999,"Up in D5B",3.93321467566401,"CYP1A2","CP1A2_HUMAN"
0.295479295,12.651810885,12.4284535337218,4.14258597861103e-06,0.000363727679309504,5.02956699850538,"CAP2_HUMAN",27,13.8730201860996,1.13920646792453e-06,0.000118379573910152,0.295479295,"Non-significant",3.9267232275404,"CAP2","CAP2_HUMAN"
0.414896249999996,11.1433750375,12.3379883090552,4.35619693813169e-06,0.000370123311329704,4.9772343835671,"AKA12_HUMAN",65,13.852530332816,1.15163424613032e-06,0.000118379573910152,0.414896249999996,"Non-significant",3.9267232275404,"AKAP12","AKA12_HUMAN"
0.351048227500005,15.24994051375,14.3648429547086,1.52087350980502e-06,0.000204057800090501,6.05970291486943,"FBX2_HUMAN",16,13.8143440737158,1.17520537011423e-06,0.000119347061020396,0.351048227500005,"Non-significant",3.92318827123905,"FBXO2","FBX2_HUMAN"
0.411329742500003,12.47741627625,15.4299327266794,9.23976917073002e-07,0.000158642227871456,6.56165975352273,"CAPG_HUMAN",13,13.7472216599955,1.21796759068055e-06,0.000122149596446396,0.411329742500003,"Non-significant",3.91310796349524,"CAPG","CAPG_HUMAN"
0.274399044999997,10.85480869,11.6934791935502,6.2960693975027e-06,0.000453586059414959,4.59221655835004,"IASPP_HUMAN",35,13.7145925517356,1.23938624573566e-06,0.000122149596446396,0.274399044999997,"Non-significant",3.91310796349524,"PPP1R13L","IASPP_HUMAN"
-0.336173057749996,9.433840990125,-12.6508340360069,3.66615711995539e-06,0.000328745088979829,5.15649620979642,"FXL18_HUMAN",25,-13.7028008649401,1.24723079247271e-06,0.000122149596446396,-0.336173057749996,"Non-significant",3.91310796349524,"FBXL18","FXL18_HUMAN"
0.189817905000005,17.532075645,9.5069123578272,2.56130460218251e-05,0.000942761418855738,3.10308810501175,"ACTN4_HUMAN",92,13.682647120676,1.26076816832797e-06,0.000122149596446396,0.189817905000005,"Non-significant",3.91310796349524,"ACTN4","ACTN4_HUMAN"
0.305505994999999,14.15048802,11.887422240939,5.62474056248483e-06,0.000423311948224863,4.71037641486522,"CHDH_HUMAN",33,13.508615775438,1.38480871357414e-06,0.000132642643712687,0.305505994999999,"Non-significant",3.87731683074442,"CHDH","CHDH_HUMAN"
-0.346668722500002,18.64065289625,-11.8060211520818,5.89610590457123e-06,0.000435949795347639,4.66102993555341,"CP3A4_HUMAN",47,-13.4457339824467,1.43296453969582e-06,0.00013571301241681,-0.346668722500002,"Non-significant",3.8673785093787,"CYP3A4","CP3A4_HUMAN"
0.409679175000001,11.6939347975,12.2178112950141,4.65955109731843e-06,0.000374051011421877,4.90707828336857,"ARVC_HUMAN",38,13.4202452474806,1.45301933998889e-06,0.000136083333519626,0.409679175000001,"Non-significant",3.86619506071643,"ARVCF","ARVC_HUMAN"
-0.491337300000001,10.7041556825,-12.6988083515316,3.57171912883305e-06,0.000327239353662324,5.1835641726257,"AT2L1_HUMAN",25,-13.3833913189875,1.48257800421623e-06,0.000136217877827889,-0.491337300000001,"Non-significant",3.86576588998218,"ETNPPL","AT2L1_HUMAN"
0.2213962075,12.09335887375,10.3983318014747,1.40057474510671e-05,0.000711647333729194,3.74753679563441,"CFAH_HUMAN",50,13.3668249330264,1.49608530917358e-06,0.000136217877827889,0.2213962075,"Non-significant",3.86576588998218,"CFH","CFAH_HUMAN"
0.3810589325,10.70162379625,12.4904345449231,4.00308920728874e-06,0.000355179357139334,5.06518752649693,"GLSK_HUMAN",25,13.3584848323423,1.50293779072176e-06,0.000136217877827889,0.3810589325,"Non-significant",3.86576588998218,"GLS","GLSK_HUMAN"
-0.300366642499998,12.22564446875,-11.5864636240637,6.7051260810288e-06,0.000460245861467077,4.52613958504919,"SAMH1_HUMAN",37,-13.3231028889691,1.53240456388264e-06,0.00013741104328688,-0.300366642499998,"Non-significant",3.8619783630128,"SAMHD1","SAMH1_HUMAN"
0.375105377499997,13.00391173375,16.0509613701027,7.0130495764082e-07,0.000155560512840907,6.83599304007407,"GELS_HUMAN",12,13.1127541623022,1.72161989970782e-06,0.000151241715978586,0.375105377499997,"Non-significant",3.82032840380485,"GSN","GELS_HUMAN"
0.587581872500003,10.50917112625,12.8270236619596,3.33257587721259e-06,0.000315621146842976,5.25536704136243,"TREA_HUMAN",18,13.1118064658211,1.72252992453959e-06,0.000151241715978586,0.587581872500003,"Up in D8B",3.82032840380485,"TREH","TREA_HUMAN"
0.190575599999995,16.33252287,9.13196400441777,3.3511560362605e-05,0.00111208244998582,2.81458667450387,"SPTB2_HUMAN",209,13.0247008944573,1.80853393906614e-06,0.00015557318404593,0.190575599999995,"Non-significant",3.80806525968905,"SPTBN1","SPTB2_HUMAN"
0.3813102275,13.37416541625,11.6058557794768,6.62881890279284e-06,0.000460245861467077,4.53816021600527,"ITAV_HUMAN",56,13.0244624651034,1.80877589708164e-06,0.00015557318404593,0.3813102275,"Non-significant",3.80806525968905,"ITGAV","ITAV_HUMAN"
