Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0A024R1R8;Q9Y2S6,TMA7B_HUMAN;TMA7_HUMAN,TMA7B;TMA7,2,2.6791224479675257,1.4078395961997217e-10,7.085845472242889e-7,13.414218425750738,43.969852425022324,2.8837214993462344e-10,2.2593049087661618e-6,11.33923710529294,1166,7,39.777295125148946,1.4078395961997217e-10,Translation machinery-associated protein 7B;Translation machinery-associated protein 7,6.14960832297151
A0A075B767,PAL4H_HUMAN,PPIAL4H,3,3.376646757125851,1.681301571299772e-10,7.085845472242889e-7,11.948900103569025,40.44289384657866,5.360789912839392e-10,2.2593049087661618e-6,11.124707995351011,1167,7,38.91103661170828,1.681301571299772e-10,Peptidyl-prolyl cis-trans isomerase A-like 4H,6.14960832297151
A0A096LP01,SIM26_HUMAN,SMIM26,4,0.722134113311748,6.907849854790973e-10,1.940875547534437e-6,12.62404108047485,30.71857338747964,4.106409968746797e-9,1.1537643208855582e-5,10.233625547611465,4599,23,32.64904528182843,6.907849854790973e-10,Small integral membrane protein 26,5.712002311469894
A0A0B4J2F0,PIOS1_HUMAN,PIGBOS1,1,-1.2085441350936925,2.699307102850146e-8,5.68811489248097e-5,7.560039341449738,-19.720706316198836,1.0717071392793926e-7,2.2583548692465e-4,8.164931644644039,4939,24,-20.660519857705808,2.699307102850146e-8,Protein PIGBOS1,4.245031640009203
A0A0U1RRE5,NBDY_HUMAN,NBDY,2,1.0823740959167587,4.170572519501834e-8,7.030751153376193e-5,10.45225834846497,19.034809878192355,1.3884082811160843e-7,2.3405786803054948e-4,7.968025973636433,5550,17,19.561140314368572,4.170572519501834e-8,Negative regulator of P-body association,4.15299827322495
A0A6Q8PH20,A0A6Q8PH20_HUMAN,CAST,52,2.1673001429546694,7.758402967299093e-8,1.0899263101894009e-4,7.964113752985558,18.292723487289066,1.8563330875627113e-7,2.6078385991776823e-4,7.741902751855003,1168,6,18.089531522582103,7.758402967299093e-8,Calpastatin,3.9626028636740127
A0AAG2TUN3;A0AAG2TVJ1;A8MZA4;H0YM25;P0DX00;P0DX01;P0DX02;Q8N7Z2;Q8N9W4,A0AAG2TUN3_HUMAN;A0AAG2TVJ1_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN,GOLGA6L26;GOLGA6L2;GOLGA6L6;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L1;GOLGA6L2,1,-1.0413222312927246,1.723538995117597e-7,2.0083523342620768e-4,8.83172273635864,-17.209232696891306,2.8969867302800107e-7,3.0523376436912764e-4,7.385041149276864,6112,9,-16.352192702309704,1.723538995117597e-7,Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 2;Golgin subfamily A member 6-like protein 6;Golgin subfamily A member 6-like protein 22;Golgin subfamily A member 6-like protein 24;Golgin subfamily A member 6-like protein 25;Golgin subfamily A member 6-like protein 26;Golgin subfamily A member 6-like protein 1;Golgin subfamily A member 6-like protein 2,3.6971600946132703
A0AAG2UWQ9,A0AAG2UWQ9_HUMAN,NKRF,33,0.40967535972595037,1.9061358018859432e-7,2.0083523342620768e-4,11.47095024585725,15.563849352999831,6.010801988988209e-7,5.62944999613129e-4,6.774217872862888,5257,21,16.144626937363892,1.9061358018859432e-7,NF-kappa-B-repressing factor,3.6971600946132703
A0AAG2UXZ5,A0AAG2UXZ5_HUMAN,COL18A1,37,0.30033206939697266,2.344141673151112e-7,2.195418906998969e-4,12.826924800872787,12.791954616660334,2.4682305998276703e-6,0.001194219534035487,5.512138776818125,1006,51,15.726059235347913,2.344141673151112e-7,Collagen type XVIII alpha 1 chain,3.658482599959409
A0AAQ5BIG5;Q9HDB9,A0AAQ5BIG5_HUMAN;GAK5_HUMAN,LOC124906262;ERVK-5,1,2.2629631795773264,3.082311143366592e-7,2.5196638556091756e-4,8.139896450525056,17.219044518818492,2.884990463496308e-7,3.0523376436912764e-4,7.388424599282157,6905,1,15.187786082203408,3.082311143366592e-7,CCHC-type domain-containing protein;Endogenous retrovirus group K member 5 Gag polyprotein,3.5986573938976156
A0ABB0MV19,A0ABB0MV19_HUMAN,NA,11,-0.3963203430175781,3.2882076654052595e-7,2.5196638556091756e-4,11.134087085723888,-13.025599541993477,2.168277675815752e-6,0.001194219534035487,5.631844984461448,3106,65,-15.06319803653949,3.2882076654052595e-7,Small ribosomal subunit protein bS6m,3.5986573938976156
A0AV96,RBM47_HUMAN,RBM47,29,-0.589265346527073,4.1887078506677693e-7,2.942218206106552e-4,11.955007076263414,-14.18497786771112,1.1750221405328619e-6,9.117519613191671e-4,6.18750340903072,3542,19,-14.60528491207864,4.1887078506677693e-7,RNA-binding protein 47,3.531325121481428
A0AVI4,TM129_HUMAN,TMEM129,4,0.7377045154571356,5.602166129196008e-7,3.6323583309994727e-4,10.264251828193656,13.896337610350603,1.3625039561815088e-6,9.117519613191671e-4,6.054858822899282,4962,15,14.072411587879133,5.602166129196008e-7,E3 ubiquitin-protein ligase TM129,3.4398113150244316
A0AVT1,UBA6_HUMAN,UBA6,62,1.832241628434569,7.107729421515812e-7,4.2793608067111987e-4,7.59933061705713,13.835516980816196,1.406189998475403e-6,9.117519613191671e-4,6.026443514932321,5350,5,13.64969385264198,7.107729421515812e-7,Ubiquitin-like modifier-activating enzyme 6,3.368621095203907
A0FGR8,ESYT2_HUMAN,ESYT2,38,0.2342629432678276,8.009090047638088e-7,4.5005746674360955e-4,14.195613861083988,11.108848526991403,6.730461367461952e-6,0.002181963802551415,4.562157297037292,1821,36,13.442117332907912,8.009090047638088e-7,Extended synaptotagmin-2,3.3467320286775584
A0JLT2,MED19_HUMAN,MED19,4,-0.25262403488160246,8.639784256001641e-7,4.551546343364865e-4,13.856326341629025,-10.88582543207223,7.766042003744026e-6,0.0023378560017699424,4.423553591148744,1361,47,-13.311848744416688,8.639784256001641e-7,Mediator of RNA polymerase II transcription subunit 19,3.3418410309696633
A0JNW5,BLT3B_HUMAN,BLTP3B,53,0.33802080154417524,1.1605870149041357e-6,5.4413174548506e-4,12.191322088241563,11.816285748932,4.345778877687626e-6,0.001592633485218652,4.981235655556965,6278,27,12.81562748905648,1.1605870149041357e-6,Bridge-like lipid transfer protein family member 3B,3.2642959359452166
A0MZ66,SHOT1_HUMAN,SHTN1,50,0.22241592407225141,1.1619849826469426e-6,5.4413174548506e-4,17.36504220962525,9.680703591328399,1.766133302184391e-5,0.003721684401028058,3.6150087738373458,2394,166,12.813638699188719,1.1619849826469426e-6,Shootin-1,3.2642959359452166
A0PJW6,TM223_HUMAN,TMEM223,5,-0.2991464138030988,1.5996674688742685e-6,6.693627623300261e-4,12.796373963356,-10.808664670968712,8.165252483493093e-6,0.002346239997808807,4.374841082539321,1158,38,-12.29538875859995,1.5996674688742685e-6,Transmembrane protein 223,3.1743384517697266
A0PJX8,TMM82_HUMAN,TMEM82,5,0.27797508239746094,1.6622999310440718e-6,6.693627623300261e-4,9.407172679901123,12.000788756000029,3.892414784853733e-6,0.0015623411534062912,5.085647575188002,6230,20,12.234425519307655,1.6622999310440718e-6,Transmembrane protein 82,3.1743384517697266
A0PK00,T120B_HUMAN,TMEM120B,5,-0.2582027912139999,1.6676495443030663e-6,6.693627623300261e-4,10.82095777988435,-10.160642560713118,1.260272707152442e-5,0.003131902716449942,3.9496226628985287,8033,55,-12.229337868263428,1.6676495443030663e-6,Transmembrane protein 120B,3.1743384517697266
A1A4S6,RHG10_HUMAN,ARHGAP10,20,0.20071387290954945,1.7503271771424657e-6,6.706139898242655e-4,11.776536822319025,9.769404153986274,1.6575469196267464e-5,0.0036767007856668013,3.678178529558343,8024,39,12.152950774573263,1.7503271771424657e-6,Rho GTPase-activating protein 10,3.1735273909010737
A1IGU5,ARH37_HUMAN,ARHGEF37,20,0.18556737899777787,2.672062960919782e-6,9.198244430716073e-4,15.936959028244011,8.78072786732646,3.4647392560559155e-5,0.005123559156016721,2.9375766634084517,1786,57,11.50324321510029,2.672062960919782e-6,Rho guanine nucleotide exchange factor 37,3.036295053829091
A1L0T0,HACL2_HUMAN,ILVBL,36,0.34561300277709606,2.7132007365880114e-6,9.198244430716073e-4,9.565344333648683,10.72420656260291,8.6289524180891e-6,0.002346239997808807,4.321066219933234,4178,26,11.480375534299785,2.7132007365880114e-6,2-hydroxyacyl-CoA lyase 2,3.036295053829091
A1L170,CA226_HUMAN,C1orf226,8,-0.3286330699920743,2.728154119918161e-6,9.198244430716073e-4,12.436731696128863,-10.74398760638428,8.517744848767271e-6,0.002346239997808807,4.333703878364956,2279,25,-11.472159036771338,2.728154119918161e-6,Uncharacterized protein C1orf226,3.036295053829091
A1L188,NDUF8_HUMAN,NDUFAF8,3,-0.3659663200378507,3.1192265012587288e-6,9.216423815022936e-4,13.765267610549925,-13.975207567828397,1.3081188954594623e-6,9.117519613191671e-4,6.091463518189672,1487,11,-11.273517490314227,3.1192265012587288e-6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,3.035437562534822
A1L390,PKHG3_HUMAN,PLEKHG3,35,-0.23814487457279832,3.1212648630499307e-6,9.216423815022936e-4,14.404889345169074,-10.466843792755213,1.0235481488860834e-5,0.002696089795925249,4.154207300089217,1098,24,-11.272556372615588,3.1212648630499307e-6,Pleckstrin homology domain-containing family G member 3,3.035437562534822
A1X283,SPD2B_HUMAN,SH3PXD2B,31,0.29798483848570356,3.232899763818971e-6,9.216423815022936e-4,12.354831337928776,13.567120238657518,1.618853821198965e-6,9.746656327775769e-4,5.899064689018523,6635,13,11.220962820548019,3.232899763818971e-6,SH3 and PX domain-containing protein 2B,3.035437562534822
A1Z1Q3,MACD2_HUMAN,MACROD2,7,0.36892914772033336,3.2750441953906515e-6,9.216423815022936e-4,9.642064929008484,11.216454096983789,6.287177950883974e-6,0.0021197849179200407,4.627888268929805,8414,17,11.202000322496582,3.2750441953906515e-6,ADP-ribose glycohydrolase MACROD2,3.035437562534822
A2RRP1,NBAS_HUMAN,NBAS,101,0.38945960998537466,3.4184660382101123e-6,9.216423815022936e-4,11.413807392120361,12.53023873335811,2.8612381219633123e-6,0.0012693355857909875,5.374748706529919,7210,12,11.139452675569276,3.4184660382101123e-6,NBAS subunit of NRZ tethering complex,3.035437562534822
A2RTX5,SYTC2_HUMAN,TARS3,29,0.1925065517425466,3.485987600550488e-6,9.216423815022936e-4,12.427554488182075,8.793947431688494,3.429181574187728e-5,0.005123559156016721,2.948032563097172,4540,50,11.111012447256186,3.485987600550488e-6,Threonine--tRNA ligase 2. cytoplasmic,3.035437562534822
A2RU37,CI170_HUMAN,LINC02872,1,-0.40300202369689586,3.4989389260972115e-6,9.216423815022936e-4,9.940894246101376,-12.926490073094765,2.29017950236643e-6,0.001194219534035487,5.58140077352013,1148,11,-11.105627625638267,3.4989389260972115e-6,Uncharacterized protein encoded by LINC02872,3.035437562534822
A2RU49,HYKK_HUMAN,HYKK,7,0.15238618850709962,3.719964583261803e-6,9.501691355246587e-4,12.03146743774415,7.541218325454774,9.703517690414304e-5,0.008346015368622669,1.8824271475714767,5529,176,11.017016766244241,3.719964583261803e-6,Hydroxylysine kinase,3.022199080935369
A2RU67,F234B_HUMAN,FAM234B,9,-0.3518562316894531,3.951279067906787e-6,9.795685665701854e-4,13.855349302291875,-12.733629540465301,2.550237467391003e-6,0.001194219534035487,5.4818264974584725,3108,12,-10.930364108618994,3.951279067906787e-6,Protein FAM234B,3.0089651594233375
A2RUC4,TYW5_HUMAN,TYW5,15,0.18523502349855114,5.130255959623738e-6,0.0012355122138190996,14.712371349334699,8.190424482992839,5.568318188434471e-5,0.006705050572902022,2.454108771493816,4772,70,10.562199363454736,5.130255959623738e-6,tRNA wybutosine-synthesizing protein 5,2.908152956965245
A2VDF0,FUCM_HUMAN,FUOM,11,-1.341672038998201,5.714435001978997e-6,0.0013127461733303534,7.5407913446595325,-10.061960025749046,1.349262435486135e-5,0.003131902716449942,3.882239757592494,7500,13,-10.413362531332242,5.714435001978997e-6,Fucose mutarotase,2.881819239012289
A2VDJ0,T131L_HUMAN,TMEM131L,23,1.1246721744537327,5.762440196135138e-6,0.0013127461733303534,7.5389565229415885,11.84035127039368,4.283394797657554e-6,0.001592633485218652,4.9949653683015,8308,3,10.40189383114864,5.762440196135138e-6,Transmembrane protein 131-like,2.881819239012289
A3KMH1,VWA8_HUMAN,VWA8,121,-0.2171542644500768,6.667822828740525e-6,0.0014790283848277338,15.311117768287662,-8.559987776068974,4.1241092680238464e-5,0.005698707708225082,2.7606278280986984,1601,49,-10.203597543944994,6.667822828740525e-6,von Willebrand factor A domain-containing protein 8,2.8300234911445794
A3KN83,SBNO1_HUMAN,SBNO1,38,-0.20281529426574885,7.658230176558425e-6,0.00165515954251823,12.903632283210749,-8.5114517829163,4.287311812566131e-5,0.005761509832104416,2.7211154878920354,3181,38,-10.018469416643015,7.658230176558425e-6,Protein strawberry notch homolog 1,2.7811601377820403
A4D161,F221A_HUMAN,FAM221A,6,0.45155477523803356,7.914447351686355e-6,0.0016677719181841073,9.989602804183958,9.715480549605143,1.7226332724748107e-5,0.003721684401028058,3.6398491724767155,427,18,9.97490806073801,7.914447351686355e-6,Protein FAM221A,2.777863343055016
A4D1E9,GTPBA_HUMAN,GTPBP10,16,0.15061569213867188,8.38480938429066e-6,0.0016875768039506006,9.293182611465452,7.311360674744765,1.1921285892898823e-4,0.00902570205498126,1.6691876531128802,6056,65,9.898884531589163,8.38480938429066e-6,GTP-binding protein 10,2.7727364527055927
A4D1P6,WDR91_HUMAN,WDR91,33,0.2514846324920246,8.490696953148256e-6,0.0016875768039506006,10.758348584175112,10.899971392122039,7.695265671824477e-6,0.0023378560017699424,4.432441367157795,778,15,9.88242532277537,8.490696953148256e-6,WD repeat-containing protein 91,2.7727364527055927
A4D1U4,DEN11_HUMAN,DENND11,22,-0.18003606796265004,8.777557501356363e-6,0.0016875768039506006,15.556638717651376,-9.179968835785232,2.551651271748148e-5,0.004691807523589546,3.2465414017544667,2073,23,-9.838960241493242,8.777557501356363e-6,DENN domain-containing protein 11,2.7727364527055927
A4D2B0,MBLC1_HUMAN,MBLAC1,4,0.31284308433532715,8.809275047315984e-6,0.0016875768039506006,9.131717085838318,9.175374211039117,2.5604834035486905e-5,0.004691807523589546,3.2430643009338294,554,27,9.834251816924446,8.809275047315984e-6,Metallo-beta-lactamase domain-containing protein 1,2.7727364527055927
A5A3E0,POTEF_HUMAN,POTEF,1,0.253345966339122,9.283815620844547e-6,0.0017241975153762064,10.529549121856688,8.395288474420193,4.7081731686029784e-5,0.006105414098177617,2.625645262145058,4644,72,9.765981422894788,9.283815620844547e-6,POTE ankyrin domain family member F,2.7634129850747997
A5D8V6,VP37C_HUMAN,VPS37C,6,-0.27979135513304954,9.409548666188813e-6,0.0017241975153762064,10.811108350753775,-11.315663724604601,5.907462438141551e-6,0.0020747500371289637,4.687844347706987,1555,13,-9.748543091455304,9.409548666188813e-6,Vacuolar protein sorting-associated protein 37C,2.7634129850747997
