"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-5.6936289469401,17.1228615897042,-17.7606564337828,1.57287578030674e-07,0.000149580486707171,7.74555054252475,"HBSAG_HBVD3",2,-17.4635598315433,1.35752840837629e-07,0.000129100951636585,5.6936289469401,"Up in HBV",3.88907055642456,"S","Large envelope protein"
-4.19083221954446,16.1178059816445,-14.2106427607182,8.37558128163899e-07,0.000398258889941934,6.39939445178693,"XPP3_HUMAN",1,-13.7798566058724,8.35850240664112e-07,0.000397446789435785,4.19083221954446,"Up in HBV",3.40072100688494,"XPNPEP3","Xaa-Pro aminopeptidase 3"
-0.999216638490115,23.5452063172717,-7.27163866390782,0.000104032288047002,0.00516815106311995,1.8198357180586,"CO3_HUMAN",96,-12.2812548433288,2.00107432040502e-06,0.000634340559568392,0.999216638490118,"Up in HBV",3.19767751903989,"C3","Complement C3"
-1.36309969896765,30.0390317754856,-8.50203232471176,3.51767592494181e-05,0.00314485046905585,2.91295035687429,"ALBU_HUMAN",84,-11.6474054466979,2.98198098298472e-06,0.000708965978704617,1.36309969896764,"Up in HBV",3.14937460489501,"ALB","Albumin"
-1.01752825610851,20.8183079987888,-7.46914333587371,8.65963648759161e-05,0.00457517461094423,2.00646539455077,"CERU_HUMAN",38,-10.2916654057059,7.50591622388664e-06,0.00121313736004031,1.01752825610851,"Up in HBV",2.91609002243916,"CP","Ceruloplasmin"
-0.930815243147954,20.7374073404067,-6.75263740150537,0.000171688700262347,0.00567795593402227,1.30720440755635,"CO4A_HUMAN",60,-10.191686595682,8.06835380719271e-06,0.00121313736004031,0.930815243147958,"Up in HBV",2.91609002243916,"C4A","Complement C4-A"
-1.50806017635853,20.2009630114869,-9.00245002521897,2.34739473806244e-05,0.00314485046905585,3.31368421449225,"KNG1_HUMAN",18,-10.0528002688658,8.92950738200018e-06,0.00121313736004031,1.50806017635852,"Up in HBV",2.91609002243916,"KNG1","Kininogen-1"
-1.63279961112889,19.9817334579327,-8.54561550378013,3.3932660581313e-05,0.00314485046905585,2.94879485911759,"APOE_HUMAN",21,-9.42504808173077,1.43456183905746e-05,0.00138344227181781,1.63279961112889,"Up in HBV",2.85903895835465,"APOE","Apolipoprotein E"
-1.23416097425864,20.723676694481,-8.51577254234864,3.4779120260101e-05,0.00314485046905585,2.92427075586127,"APOH_HUMAN",14,-9.52388951089464,1.32902403813183e-05,0.00138344227181781,1.23416097425863,"Up in HBV",2.85903895835465,"APOH","Beta-2-glycoprotein 1"
-1.84799973710354,16.4052551176837,-9.05305925683216,2.25569447593688e-05,0.00314485046905585,3.35292466659429,"KAIN_HUMAN",7,-9.24856978378752,1.64709337895464e-05,0.00138344227181781,1.84799973710354,"Up in HBV",2.85903895835465,"SERPINA4","Kallistatin"
1.27691292499104,15.3436133851592,9.16894543540465,2.06043850006902e-05,0.00314485046905585,3.44191744263695,"NDRG1_HUMAN",4,9.17516338765982,1.74566848178904e-05,0.00138344227181781,-1.27691292499104,"Up in CTRL",2.85903895835465,"NDRG1","Protein NDRG1"
1.59636218207397,19.2159717212205,8.62741586453925,3.17281958746238e-05,0.00314485046905585,3.01557550070721,"SPYA_HUMAN",17,9.4069769855364,1.45485215923957e-05,0.00138344227181781,-1.59636218207397,"Up in CTRL",2.85903895835465,"AGXT","Serine--pyruvate aminotransferase"
-0.986229284066408,20.8701191165527,-6.34291712631987,0.000260304649413236,0.00641143875098332,0.878508017749817,"FINC_HUMAN",73,-8.75907887056452,2.44541924264046e-05,0.00178891823057775,0.986229284066408,"Up in HBV",2.74740951008688,"FN1","Fibronectin"
-1.50392364032767,16.4828756816663,-8.46162913856867,3.63757677808773e-05,0.00314485046905585,2.87955598941607,"APOA2_HUMAN",4,-8.50554062734723,3.02292898947055e-05,0.00205343247784749,1.50392364032767,"Up in HBV",2.68751957329748,"APOA2","Apolipoprotein A-II"
-0.973251271677583,22.1794391795455,-6.73806787232399,0.000174192226112155,0.00567795593402227,1.29233252527345,"ANGT_HUMAN",16,-7.68551912701153,6.22920423613226e-05,0.00283638802925333,0.973251271677587,"Up in HBV",2.54723435619843,"AGT","Angiotensinogen"
-1.08381057600046,22.2393822316367,-6.61503487423546,0.000197026862063864,0.00567795593402227,1.1656649808821,"APOA1_HUMAN",25,-7.70959717264545,6.09309660515534e-05,0.00283638802925333,1.08381057600047,"Up in HBV",2.54723435619843,"APOA1","Apolipoprotein A-I"
-1.34204602281518,19.4925603369902,-8.55617243697316,3.36387598516693e-05,0.00314485046905585,2.95744959791722,"APOC1_HUMAN",2,-7.74242524390517,5.91282469427072e-05,0.00283638802925333,1.34204602281518,"Up in HBV",2.54723435619843,"APOC1","Apolipoprotein C-I"
-0.832913303088578,20.1510309972271,-5.90342862550776,0.000415782707194437,0.00709542858524136,0.393594311031285,"C1R_HUMAN",33,-7.69517420937833,6.17422439765282e-05,0.00283638802925333,0.832913303088574,"Up in HBV",2.54723435619843,"C1R","Complement C1r subcomponent"
1.62211460736665,16.0965635311147,7.83805398401448,6.20907102978896e-05,0.00453410844127799,2.3432457297035,"ILEU_HUMAN",5,7.88220957914963,5.20886931461676e-05,0.00283638802925333,-1.62211460736665,"Up in CTRL",2.54723435619843,"SERPINB1","Leukocyte elastase inhibitor"
-0.880641725455561,21.1332107187942,-6.18803547082064,0.000306195403224943,0.00651390879503292,0.710652049624139,"ITIH4_HUMAN",26,-7.67957597840794,6.26331741475498e-05,0.00283638802925333,0.880641725455558,"Up in HBV",2.54723435619843,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4"
-1.11679804227138,22.0932145068895,-7.15340589335879,0.000116323220348251,0.00526778012148508,1.70592804261369,"TTHY_HUMAN",14,-7.88121410472411,5.21354049642632e-05,0.00283638802925333,1.11679804227138,"Up in HBV",2.54723435619843,"TTR","Transthyretin"
-0.828917424617774,19.6011478293163,-6.17150561159629,0.000311600406888646,0.00651390879503292,0.692544655452645,"FIBG_HUMAN",21,-7.56756652458043,6.94670774154724e-05,0.00285309955868506,0.828917424617774,"Up in HBV",2.54468307340666,"FGG","Fibrinogen gamma chain"
-0.78265683639049,23.9925958204741,-5.50851039344978,0.000646553466832124,0.00842290886242945,-0.0654419155517969,"HPT_HUMAN",42,-7.48546805829459,7.5002617210438e-05,0.00285309955868506,0.782656836390501,"Up in HBV",2.54468307340666,"HP","Haptoglobin"
1.68650733764076,17.2139039933999,7.46988009341823,8.65377437971804e-05,0.00457517461094423,2.00715317064002,"OTC_HUMAN",7,7.61864867305378,6.62527279051151e-05,0.00285309955868506,-1.68650733764076,"Up in CTRL",2.54468307340666,"OTC","Ornithine carbamoyltransferase, mitochondrial"
-1.14234467960677,20.8899276062878,-6.57399053100447,0.000205369082214568,0.00574429403488395,1.12297437411139,"PLMN_HUMAN",25,-7.52720324696962,7.21296834168228e-05,0.00285309955868506,1.14234467960677,"Up in HBV",2.54468307340666,"PLG","Plasminogen"
1.23102777501532,17.6473559070553,6.68619273082787,0.000183440899801531,0.00567795593402227,1.23916143630212,"ACOC_HUMAN",18,7.33098479692593,8.67981024085602e-05,0.0029203657651346,-1.23102777501532,"Up in CTRL",2.534562751349,"ACO1","Cytoplasmic aconitate hydratase"
-1.35362180736422,17.1637100557913,-6.91713660733249,0.000146032688028369,0.00567795593402227,1.4732627773465,"HRG_HUMAN",12,-7.3041009375619,8.90542662343884e-05,0.0029203657651346,1.35362180736423,"Up in HBV",2.534562751349,"HRG","Histidine-rich glycoprotein"
1.39755045607803,15.5493173600458,8.01916577292534,5.2975949869927e-05,0.00419834402719171,2.5031597984716,"IMB1_HUMAN",2,7.3993143124265,8.13441211110351e-05,0.0029203657651346,-1.39755045607803,"Up in CTRL",2.534562751349,"KPNB1","Importin subunit beta-1"
-0.866259501408525,23.4388690532146,-5.92437394641212,0.000406386916146844,0.00709542858524136,0.417314512654658,"VTDB_HUMAN",28,-7.3463463861045,8.55374600998606e-05,0.0029203657651346,0.866259501408535,"Up in HBV",2.534562751349,"GC","Vitamin D-binding protein"
