"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
5.2098945617676,19.1403583526611,21.5819395742815,8.85501651517242e-10,3.76748415114714e-06,9.19484853984191,"P03138",3,21.8820062997043,3.14828704672689e-10,1.55042883636028e-06,-5.2098945617676,"Up in HBV",5.80954816279351,"S","Large envelope protein","P03138"
4.83677425384522,17.6400311470032,21.06701157323,1.12445430566994e-09,3.76748415114714e-06,9.10841712854824,"P03146",2,21.0921670006677,4.62745511523738e-10,1.55042883636028e-06,-4.83677425384522,"Up in HBV",5.80954816279351,"C","Capsid protein","P03146"
0.715764435838238,25.0762585817938,9.96936869499331,1.51877214522225e-06,0.00303436394797106,5.11581183516316,"ALBU_BOVIN",54,10.9313153702745,3.86249401497191e-07,0.000862752413144226,-0.715764435838238,"Up in HBV",3.06411381730016,"ALB","Albumin","ALBU_BOVIN"
-0.635968763717521,20.3612817895162,-9.78081277878128,1.81129022412837e-06,0.00303436394797106,4.98527235852678,"Q6UXH0",3,-8.42284466993418,4.79716503841198e-06,0.00803645073059967,0.635968763717518,"Up in HBVM",2.09493571349637,"ANGPTL8","Angiopoietin-like protein 8","Q6UXH0"
-0.355126746355467,19.1738967755345,-7.86324585371099,1.294555315419e-05,0.0173496303372455,3.43830588760715,"Q9Y625",8,-7.87939808242013,8.93698875887709e-06,0.0119773523346471,0.355126746355463,"Non-significant",1.92163917472933,"GPC6","Glypican-6","Q9Y625"
-0.451648643455677,21.3124759758402,-7.09941791549195,3.14029690524137e-05,0.0259280980012889,2.69342266101913,"P05162",13,-7.50344438974472,1.40035094804495e-05,0.0134053595754989,0.451648643455684,"Non-significant",1.87272153232932,"LGALS2","Galectin-2","P05162"
-0.786617129649205,19.3128973624077,-7.39523441002396,2.21077118053321e-05,0.0246906294679217,2.99162791259565,"P16444",7,-7.53041540598363,1.35523253951004e-05,0.0134053595754989,0.786617129649201,"Up in HBVM",1.87272153232932,"DPEP1","Dipeptidase 1","P16444"
-0.585121957700547,17.7755202359979,-7.0138839518543,3.48235908090732e-05,0.0259280980012889,2.6048191053299,"Q9NXX6",9,-7.21470688063697,1.99895096230257e-05,0.0167437129979869,0.585121957700551,"Up in HBVM",1.77614822879615,"NSMCE4A","Non-structural maintenance of chromosomes element 4 homolog A","Q9NXX6"
0.526588305338382,17.5401648428057,7.2419983710426,2.64821320062408e-05,0.0253509666534028,2.83873229168578,"P06493",4,6.78633890838358,3.45244077334533e-05,0.0257053395802078,-0.526588305338382,"Up in HBV",1.58997665451485,"CDK1","Cyclin-dependent kinase 1","P06493"
0.231847292863232,20.9995162191335,5.09369759520148,0.000454790330925568,0.109695899265273,0.310483865371749,"O95954",30,5.9660205367727,0.000104967819303037,0.0493138672689681,-0.231847292863232,"Non-significant",1.3070309380952,"FTCD","Formimidoyltransferase-cyclodeaminase","O95954"
0.287430302455988,17.6989813181205,5.70210370863685,0.000190864988570807,0.0752344875537046,1.10321040685468,"P25205",11,6.01445141410723,9.80526907094388e-05,0.0493138672689681,-0.287430302455984,"Non-significant",1.3070309380952,"MCM3","DNA replication licensing factor MCM3","P25205"
0.357779317770301,17.4894015321874,5.8170182461521,0.000162944728539098,0.0742229975629889,1.24591889304681,"P33993",10,6.03845428609076,9.48075146999378e-05,0.0493138672689681,-0.357779317770301,"Non-significant",1.3070309380952,"MCM7","DNA replication licensing factor MCM7","P33993"
-0.258211250311071,19.6748643773207,-5.21335327887455,0.000381806882290611,0.102339516729175,0.471347439025896,"Q14764",32,-5.99614986271745,0.000100606813371807,0.0493138672689681,0.258211250311071,"Non-significant",1.3070309380952,"MVP","Major vault protein","Q14764"
-0.418313258791031,18.671795673299,-6.01611993045752,0.000124422507279664,0.0742229975629889,1.48796329854441,"Q16651",6,-5.93038835198463,0.000110387704676096,0.0493138672689681,0.418313258791027,"Non-significant",1.3070309380952,"PRSS8","Prostasin","Q16651"
-0.385726147624478,18.7880593857721,-5.79309244669046,0.000168374273666473,0.0742229975629889,1.21638858052929,"Q96SB8",15,-6.15262785431401,8.08690105433825e-05,0.0493138672689681,0.385726147624474,"Non-significant",1.3070309380952,"SMC6","Structural maintenance of chromosomes protein 6","Q96SB8"
0.77777274481684,18.7314501323648,5.79006459353552,0.000169075117200795,0.0742229975629889,1.21264464176037,"P62633",5,5.84906294569228,0.000123910528047112,0.0518952780277309,-0.777772744816843,"Non-significant",1.28487215698383,"CNBP","Cellular nucleic acid-binding protein","P62633"
-0.451959132861308,20.7762044061792,-5.39089663353782,0.000295638951792965,0.0990538307982331,0.705559521764418,"P06727",35,-5.76326461169863,0.000140115970251388,0.0552304186267383,0.451959132861305,"Non-significant",1.25782166496764,"APOA4","Apolipoprotein A-IV","P06727"
-0.322326169939938,22.0213703474821,-5.23148733906508,0.000371884778205266,0.102339516729175,0.495514876182565,"P08833",11,-5.47339529771669,0.000213865571167261,0.0739067623001655,0.322326169939942,"Non-significant",1.1313158228327,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.318633617283414,20.3450708601354,5.03390971045432,0.000496710771752914,0.114774444190216,0.229198240521082,"P19823",25,5.47993839507384,0.000211806160759428,0.0739067623001655,-0.318633617283414,"Non-significant",1.1313158228327,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
0.50464050408937,17.0906639613709,6.48831504615915,6.70335067590778e-05,0.0449191528792581,2.03607308700685,"Q96BI1",2,5.45250607885851,0.000220584277869469,0.0739067623001655,-0.504640504089362,"Non-significant",1.1313158228327,"SLC22A18","Solute carrier family 22 member 18","Q96BI1"
0.500187747466921,16.6212928033389,5.40679868524952,0.000289006369045899,0.0990538307982331,0.726276179886112,"P42357",5,5.35236163635552,0.000256064923003126,0.0779950476838156,-0.500187747466924,"Non-significant",1.10793297207711,"HAL","Histidine ammonia-lyase","P42357"
-0.329780821067448,17.0304386100733,-5.75582281717981,0.000177222498285006,0.0742229975629889,1.17019786850954,"P78357",5,-5.38068008619684,0.000245454150354533,0.0779950476838156,0.329780821067448,"Non-significant",1.10793297207711,"CNTNAP1","Contactin-associated protein 1","P78357"
0.489543609032271,20.6003208661519,5.0883786761368,0.000458362211524793,0.109695899265273,0.303276911980796,"Q06520",12,5.28684907738616,0.000282527054960916,0.0823136432736131,-0.489543609032278,"Non-significant",1.08452817563372,"SULT2A1","Sulfotransferase 2A1","Q06520"
-0.60891542904379,18.9998576707429,-5.75681773489525,0.00017697991730306,0.0742229975629889,1.17143395884409,"Q9NW97",2,-5.25756616222507,0.000295281637089301,0.0824450937556418,0.60891542904379,"Non-significant",1.08383518378235,"TMEM51","Transmembrane protein 51","Q9NW97"
0.35773189391346,17.7687499843305,5.11593353495102,0.000440176222659961,0.109695899265273,0.340560991837252,"Q14566",8,5.20710820589402,0.00031871621863409,0.0854286952426814,-0.357731893913463,"Non-significant",1.06839622659069,"MCM6","DNA replication licensing factor MCM6","Q14566"
0.243816876931717,22.2039832695366,4.47598734410007,0.00115916067088732,0.167470240612045,-0.558008905150253,"P02771",45,5.1264999399516,0.00036034438987769,0.0862381341632285,-0.243816876931724,"Non-significant",1.06430064839319,"AFP","Alpha-fetoprotein","P02771"
0.419132311629742,20.2025287374891,4.9619344973993,0.000552709712768925,0.119474444685954,0.130543608486509,"Q00266",11,5.1521841536488,0.000346486865922913,0.0862381341632285,-0.419132311629742,"Non-significant",1.06430064839319,"MAT1A","S-adenosylmethionine synthase isoform type-1","Q00266"
0.386081857438032,18.130118541735,5.31656648800503,0.000328874174767621,0.100172083868992,0.608155590819504,"Q96CX6",5,5.14344199258133,0.000351138981909768,0.0862381341632285,-0.386081857438036,"Non-significant",1.06430064839319,"LRRC58","Leucine-rich repeat-containing protein 58","Q96CX6"
-0.194300188339689,21.4198292999987,-4.25719078068935,0.00163558707920104,0.187880866369956,-0.88035482228219,"O00469",38,-5.07589259582237,0.000389398779682679,0.0885133944332599,0.194300188339685,"Non-significant",1.05299100401079,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","O00469"
0.351641925984573,17.7356749202126,4.97462126279361,0.000542370505583065,0.119474444685954,0.14799632227616,"Q9UHG0",8,5.06451056048713,0.00039626948709115,0.0885133944332599,-0.351641925984577,"Non-significant",1.05299100401079,"DCDC2","Doublecortin domain-containing protein 2","Q9UHG0"
-0.310081427501103,17.6475779846444,-4.93090219245282,0.000578894482338199,0.121224122692134,0.0877397146929635,"Q8NFZ8",7,-4.92208392188529,0.000493991123312606,0.106781758623154,0.3100814275011,"Non-significant",0.971502930883596,"CADM4","Cell adhesion molecule 4","Q8NFZ8"
-0.620575582593743,16.2846842837611,-5.24581493751073,0.000364240175021836,0.102339516729175,0.514569950682333,"A0A494C0G5",2,-4.89669122686189,0.000513946223609663,0.106925112605844,0.620575582593748,"Non-significant",0.970920283703174,"AGRN","Agrin","A0A494C0G5"
-0.313351386583825,19.7205164795702,-4.6771590051835,0.000849608032585349,0.142330585658861,-0.268274335730161,"P00738",11,-4.88116374271469,0.00052656748485194,0.106925112605844,0.313351386583829,"Non-significant",0.970920283703174,"HP","Haptoglobin","P00738"
-0.416569165191344,21.1229959907723,-4.69766312334957,0.000823391422167216,0.142330585658861,-0.239111261379865,"HBA_HUMAN",10,-4.85566567387948,0.000548009664115852,0.108006257624715,0.416569165191341,"Non-significant",0.966551081798651,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
0.465534508313159,18.2594093200101,4.86444123290732,0.000639519494246426,0.126041768557215,-0.00447467654002764,"P00450",5,4.82743259470426,0.000572833359713925,0.109673038384086,-0.465534508313155,"Non-significant",0.959900124660293,"CP","Ceruloplasmin","P00450"
-0.335105539559816,21.8099329076896,-4.47005524695264,0.00116992979915478,0.167470240612045,-0.566650621572071,"P05362",21,-4.76370643924409,0.000633337905351339,0.117888813993315,0.335105539559819,"Non-significant",0.928527401448168,"ICAM1","Intercellular adhesion molecule 1","P05362"
-0.372369524679371,18.8021755380908,-4.3456569432131,0.00142190182269788,0.186826747331344,-0.749136248864938,"O60437",47,-4.66188218800197,0.000744434948333209,0.131275226020548,0.372369524679371,"Non-significant",0.881817225302247,"PPL","Periplakin","O60437"
0.254963778791307,20.1737923717393,4.27972078745516,0.00157813644837518,0.187880866369956,-0.846824997323226,"Q8N6C5",22,4.66856083698267,0.000736552357090994,0.131275226020548,-0.254963778791303,"Non-significant",0.881817225302247,"IGSF1","Immunoglobulin superfamily member 1","Q8N6C5"
-0.406149033393463,15.6901138117826,-5.5850290089273,0.000224658752147664,0.083635461007861,0.95553668098475,"O43426",2,-4.58462446064339,0.000842368564856012,0.144736198797439,0.406149033393465,"Non-significant",0.839422837423483,"SYNJ1","Synaptojanin-1","O43426"
0.287432637840144,20.079171158092,4.2394913251398,0.00168226413702393,0.187880866369956,-0.906748739274733,"P21397",22,4.5614030374172,0.000874390684450113,0.146482299412505,-0.287432637840148,"Non-significant",0.834214851295624,"MAOA","Amine oxidase [flavin-containing] A","P21397"
-0.31351784888394,18.9151606948517,-4.28512814850394,0.00156466692549419,0.187880866369956,-0.838788913346002,"O43278",15,-4.52622078908594,0.000925371825368552,0.150224142572417,0.31351784888394,"Non-significant",0.823260266110735,"SPINT1","Kunitz-type protease inhibitor 1","O43278"
-0.2774986794456,18.6537108090414,-4.15772002421499,0.00191685775299672,0.197813329475352,-1.0292864111504,"P17301",21,-4.47281895953693,0.00100881755197116,0.150224142572417,0.2774986794456,"Non-significant",0.823260266110735,"ITGA2","Integrin alpha-2","P17301"
-0.151272177168966,20.0718859147028,-3.46283999828393,0.00601048477956844,0.260418811810008,-2.10556849228673,"Q07954",85,-4.48130984621762,0.000995037438560825,0.150224142572417,0.151272177168963,"Non-significant",0.823260266110735,"LRP1","Prolow-density lipoprotein receptor-related protein 1","Q07954"
0.462598800613584,19.1323618102363,4.28703546291721,0.00155994483728644,0.187880866369956,-0.835955428984759,"Q16850",17,4.47398707024469,0.00100690994252379,0.150224142572417,-0.462598800613584,"Non-significant",0.823260266110735,"CYP51A1","Lanosterol 14-alpha demethylase","Q16850"
0.634727236692445,16.3520475908763,4.73831494834916,0.000773918650733796,0.142330585658861,-0.18149577074954,"Q96L58",2,4.51224938325407,0.00094647691882924,0.150224142572417,-0.634727236692445,"Non-significant",0.823260266110735,"B3GALT6","Beta-1,3-galactosyltransferase 6","Q96L58"
-0.543624067999055,16.7025178269206,-4.8054399161036,0.000699010410435468,0.133830536009373,-0.0869561001629968,"Q8WV22",2,-4.44874023445872,0.00104899826090839,0.152811681442328,0.543624067999055,"Non-significant",0.815843445550688,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","Q8WV22"
-0.421870535338005,16.8313316974206,-4.56401621581908,0.00101110873209927,0.162782062803984,-0.430426743982411,"Q07837",4,-4.42399206096532,0.00109205375543439,0.155698983301401,0.421870535337998,"Non-significant",0.807714223321622,"SLC3A1","Neutral and basic amino acid transport protein rBAT","Q07837"
-0.408876029942526,22.3020308408123,-4.5581823122765,0.00102027259181724,0.162782062803984,-0.438843705642625,"HBB_HUMAN",4,-4.40289273333119,0.00113022767721583,0.157784493021318,0.408876029942526,"Non-significant",0.801935681267271,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.403436246495147,17.2418011723372,-4.47384460594969,0.00116303845321319,0.167470240612045,-0.561129747375969,"P48029",4,-4.32415132901758,0.00128552946765984,0.173227351490466,0.403436246495144,"Non-significant",0.761383534584525,"SLC6A8","Sodium- and chloride-dependent creatine transporter 1","P48029"
-0.308038193673379,17.585026248923,-4.70175723800588,0.000818260244148424,0.142330585658861,-0.233296428494827,"Q9Y244",4,-4.32083224782504,0.00129254851134507,0.173227351490466,0.308038193673376,"Non-significant",0.761383534584525,"POMP","Proteasome maturation protein","Q9Y244"
-0.423036465510719,20.0166006935616,-4.07945527641961,0.00217377514471389,0.20101596930437,-1.14747076513109,"P04792",10,-4.21219518746899,0.00154595146287669,0.180960736424103,0.423036465510719,"Non-significant",0.742415645043103,"HSPB1","Heat shock protein beta-1","P04792"
-0.701635041898149,16.1855094492001,-4.32714866659239,0.00146403758288239,0.187880866369956,-0.776490902330084,"P13747",2,-4.21860279620274,0.00152964833146722,0.180960736424103,0.701635041898149,"Non-significant",0.742415645043103,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","P13747"
0.264592872830292,22.3357719209759,3.78640760248017,0.00350548412566562,0.233414273651734,-1.5973101029433,"P49327",131,4.24955186976038,0.00145340024623898,0.180960736424103,-0.264592872830296,"Non-significant",0.742415645043103,"FASN","Fatty acid synthase","P49327"
-0.222212965055448,20.0108778624003,-4.44080495082529,0.00122459958065814,0.167470240612045,-0.609342566411778,"Q6ZNA5",6,-4.21703527075976,0.00153361994383697,0.180960736424103,0.222212965055444,"Non-significant",0.742415645043103,"FRRS1","Ferric-chelate reductase 1","Q6ZNA5"
-0.261945146169403,17.5297936716992,-4.86580766728478,0.000638207215204166,0.126041768557215,-0.00257132286778106,"Q86WB7",4,-4.26776518149813,0.00141039958400739,0.180960736424103,0.261945146169403,"Non-significant",0.742415645043103,"UNC93A","Protein unc-93 homolog A","Q86WB7"
-0.402066270739617,20.352778311312,-4.14287802756259,0.00196300748637726,0.199304744942636,-1.05163178244648,"Q8WTV0",9,-4.26251671745455,0.00142265245449069,0.180960736424103,0.402066270739613,"Non-significant",0.742415645043103,"SCARB1","Scavenger receptor class B member 1","Q8WTV0"
0.305400188819565,19.1294042740634,4.08819612146411,0.00214336775433827,0.20101596930437,-1.13422869918798,"Q96LJ7",9,4.20429923779754,0.00156629200307387,0.180960736424103,-0.305400188819572,"Non-significant",0.742415645043103,"DHRS1","Dehydrogenase/reductase SDR family member 1","Q96LJ7"
-0.283277168616525,18.9426001078264,-4.6825850086285,0.000842585278931415,0.142330585658861,-0.26055022513927,"Q9NQ84",4,-4.22954951550054,0.00150221132441872,0.180960736424103,0.283277168616525,"Non-significant",0.742415645043103,"GPRC5C","G-protein coupled receptor family C group 5 member C","Q9NQ84"
0.179827192608155,21.9786403576546,3.70687384836376,0.00399804287681838,0.233414273651734,-1.72122619860773,"Q5XG92",22,4.17580387464291,0.00164205851365112,0.186498883050443,-0.179827192608155,"Non-significant",0.729323764855196,"CES2","Cocaine esterase","Q5XG92"
0.339925933380364,17.9520868835455,5.35384840173481,0.000311731239839516,0.0994719541983141,0.657127886608561,"Q9ULJ6",2,4.16464070533358,0.00167277711145283,0.186821323730757,-0.339925933380364,"Non-significant",0.728573555032746,"ZMIZ1","Zinc finger MIZ domain-containing protein 1","Q9ULJ6"
-0.66213056714502,16.3461973657865,-4.15708844842651,0.00191879815190239,0.197813329475352,-1.03023663568895,"Q8N3V7",3,-4.13465726164402,0.00175829706360525,0.193153256118341,0.66213056714502,"Non-significant",0.714097966254297,"SYNPO","Synaptopodin","Q8N3V7"
-0.192517989898189,21.5486624820514,-3.62836131166448,0.00455529312309549,0.240354482030416,-1.8442358063692,"O15118",21,-4.01202575966459,0.00215855710393975,0.19371517647267,0.192517989898189,"Non-significant",0.71283635346704,"NPC1","NPC intracellular cholesterol transporter 1","O15118"
-0.131967119208213,19.7043397440694,-3.22523744854042,0.00898792337111513,0.292369293737099,-2.48451837887043,"O60271",48,-4.11515522764091,0.00181636490739934,0.19371517647267,0.131967119208216,"Non-significant",0.71283635346704,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","O60271"
0.192301861890332,19.0668880792854,3.66317286584003,0.00429886427836831,0.234200727880862,-1.78961389718769,"P00439",19,4.03282996243561,0.00208447312444687,0.19371517647267,-0.192301861890328,"Non-significant",0.71283635346704,"PAH","Phenylalanine-4-hydroxylase","P00439"
-0.229279118662543,21.6174045256645,-3.85268908266775,0.00314345662614988,0.233414273651734,-1.49460825493338,"P06731",13,-4.08767382812038,0.0019016146890286,0.19371517647267,0.229279118662536,"Non-significant",0.71283635346704,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731"
-0.14856964515873,19.6982827575132,-3.40309910190837,0.00664734362452423,0.268336443541788,-2.20047831186356,"P10586",30,-4.03789698536155,0.00206683428054382,0.19371517647267,0.148569645158727,"Non-significant",0.71283635346704,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586"
0.300744777210809,18.6873926507946,3.81924173141761,0.00332099665325116,0.233414273651734,-1.54636805839618,"P11532",17,4.03469357532305,0.00207796750227097,0.19371517647267,-0.300744777210809,"Non-significant",0.71283635346704,"DMD","Dystrophin","P11532"
-0.282145583265038,18.8360926774471,-4.00662886593957,0.00244542362376649,0.217008594203334,-1.25821023535552,"P16870",7,-4.02398734153392,0.00211563237538618,0.19371517647267,0.282145583265034,"Non-significant",0.71283635346704,"CPE","Carboxypeptidase E","P16870"
0.264307444354436,19.2176833851647,4.0944092044587,0.00212202567257903,0.20101596930437,-1.12482259981662,"P21291",6,4.0093920077601,0.00216812986650503,0.19371517647267,-0.26430744435444,"Non-significant",0.71283635346704,"CSRP1","Cysteine and glycine-rich protein 1","P21291"
-0.295065059245363,20.7143151476427,-3.85806241493076,0.00311587213030386,0.233414273651734,-1.48630580338402,"P40261",11,-4.01353966977649,0.00215307452995815,0.19371517647267,0.29506505924536,"Non-significant",0.71283635346704,"NNMT","Nicotinamide N-methyltransferase","P40261"
-0.364888640410541,17.333014722277,-4.44099573807346,0.00122423436963145,0.167470240612045,-0.609063670184886,"Q5EBL8",3,-4.05903796081022,0.00199490392940198,0.19371517647267,0.364888640410541,"Non-significant",0.71283635346704,"PDZD11","PDZ domain-containing protein 11","Q5EBL8"
-0.4232766550526,17.310297850786,-3.99964110941462,0.00247329821575028,0.217008594203334,-1.26887375863189,"Q8IY18",8,-4.09720853907471,0.00187157324152365,0.19371517647267,0.423276655052604,"Non-significant",0.71283635346704,"SMC5","Structural maintenance of chromosomes protein 5","Q8IY18"
-0.216861317670638,18.3702220852926,-4.20842759093584,0.00176760943731048,0.191044368377702,-0.953183855268029,"Q8NC42",6,-4.01349528777266,0.00215323505109453,0.19371517647267,0.216861317670642,"Non-significant",0.71283635346704,"RNF149","E3 ubiquitin-protein ligase RNF149","Q8NC42"
-0.327268671587731,17.7482932959476,-4.24120746816219,0.00167767749542735,0.187880866369956,-0.904187543668386,"Q92484",4,-4.01311950055642,0.00215459470115276,0.19371517647267,0.327268671587735,"Non-significant",0.71283635346704,"SMPDL3A","Acid sphingomyelinase-like phosphodiesterase 3a","Q92484"
-0.447450910712119,15.5517539500059,-4.2903359658644,0.00155180897917158,0.187880866369956,-0.831053532044909,"Q9UBS9",3,-4.08914434452428,0.00189694881282261,0.19371517647267,0.447450910712121,"Non-significant",0.71283635346704,"SUCO","SUN domain-containing ossification factor","Q9UBS9"
-0.460532530219279,17.5994753059078,-4.37101183763508,0.00136624503788606,0.183104159977489,-0.711747570242418,"Q969G9",2,-3.98861012782237,0.00224523473490294,0.197964709981376,0.460532530219279,"Non-significant",0.703412221992687,"NKD1","Protein naked cuticle homolog 1","Q969G9"
