"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CF_vs_BFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.878683866751871,17.1951132689474,9.33730847253473,1.5521887097826e-05,0.0134729980009129,3.45305175861562,"PCYOX_HUMAN",9,10.962866471831,2.63623135372356e-06,0.00228824881503205,-0.878683866751878,"Up in CF",2.64049675386491,"PCYOX1","Prenylcysteine oxidase 1","PCYOX_HUMAN"
-0.541963401800253,19.2638878980067,-5.9945566563822,0.00034390202402073,0.0507222632487161,0.70336996021609,"AGRIN_HUMAN",47,-9.54466135255423,7.89737083019987e-06,0.00342745894030674,0.541963401800253,"Up in BFM",2.46502773919491,"AGRN","Agrin","AGRIN_HUMAN"
1.342137544586,16.3958652169783,6.14050689670205,0.000293188955411613,0.0507222632487161,0.853632072570188,"PDIA4_HUMAN",6,6.37047867263047,0.000166347797506179,0.0481299627451212,-1.34213754458601,"Up in CF",1.31758447448708,"PDIA4","Protein disulfide-isomerase A4","PDIA4_HUMAN"
1.27827621076446,18.5704997776744,5.19956747966995,0.000860676861122456,0.070928692176963,-0.173378220381032,"AK1C3_HUMAN",7,5.43327951899452,0.000504755917059082,0.0484426637994349,-1.27827621076446,"Up in CF",1.31477198358044,"AKR1C3","Aldo-keto reductase family 1 member C3","AK1C3_HUMAN"
2.22756975896133,15.7377611922431,6.20484837828101,0.000273504053445818,0.0507222632487161,0.918860370717455,"ASPH_HUMAN",1,6.04587932880057,0.000241205866176234,0.0484426637994349,-2.22756975896133,"Up in CF",1.31477198358044,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
-0.333877749886483,22.1325188940842,-3.5620190971568,0.00755152947523177,0.0973124305850175,-2.30296300215898,"CO4A_HUMAN",62,-5.51532727695233,0.000455888575698321,0.0484426637994349,0.333877749886479,"Non-significant",1.31477198358044,"C4A","Complement C4-A","CO4A_HUMAN"
1.56787219196366,20.2077971796296,5.20889399206107,0.000851042782407146,0.070928692176963,-0.162503971597765,"H2A1B_HUMAN",4,5.31870830647238,0.000582788226131964,0.0484426637994349,-1.56787219196365,"Up in CF",1.31477198358044,"H2AC12;H2AC14;H2AC17;H2AC25;H2AC6;H2AC7;H2AC8;H2AJ","Histone H2A type 1-B/E","H2A1B_HUMAN"
1.18775221556958,16.7866864076786,6.52635450667825,0.000194696013120815,0.0507222632487161,1.23571316937279,"LGUL_HUMAN",2,5.74332013200638,0.000345194095219449,0.0484426637994349,-1.18775221556958,"Up in CF",1.31477198358044,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
-0.811273449678602,17.0057604657491,-4.98198191335699,0.00112305727738758,0.070928692176963,-0.431139374752225,"PAI1_HUMAN",8,-5.31788194518126,0.000583396656376629,0.0484426637994349,0.811273449678602,"Up in BFM",1.31477198358044,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.484273331111734,19.291096470014,-4.52396636472801,0.00201057933627227,0.0818865027457418,-0.999404149250177,"QSOX1_HUMAN",17,-5.66739637474473,0.000378400037964902,0.0484426637994349,0.484273331111741,"Non-significant",1.31477198358044,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
0.754883485019345,18.4948654689998,4.78278548851173,0.00144135426515491,0.070928692176963,-0.673996171831705,"TKFC_HUMAN",12,5.27760629201686,0.000613904725568876,0.0484426637994349,-0.754883485019345,"Up in CF",1.31477198358044,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.868043041552422,19.4903401754931,4.8699479563991,0.00129135573460814,0.070928692176963,-0.566917244843514,"TTHY_HUMAN",8,5.17383780986,0.000700798272628545,0.0506910750534648,-0.868043041552426,"Non-significant",1.29506849818602,"TTR","Transthyretin","TTHY_HUMAN"
-1.59215891707599,16.4450851394664,-5.19355872092989,0.000866947040701309,0.070928692176963,-0.180391694889736,"cRAP-CASK_BOVIN",2,-5.05398681515381,0.000818128255898355,0.0546257943169055,1.59215891707599,"Non-significant",1.26260223487386,"cRAP-CSN3","Kappa-casein","cRAP-CASK_BOVIN"
1.30495358736011,16.9524979258355,4.68002823765698,0.00164304890890819,0.0750613922595952,-0.801857635593229,"DCXR_HUMAN",5,4.82029042655399,0.00111297893741723,0.0568273951575386,-1.30495358736011,"Non-significant",1.24544225060025,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.879545361858,20.0175863352791,4.49966117590729,0.00207546435530682,0.0818865027457418,-1.03053358963378,"EF1A1_HUMAN",16,4.89964752689477,0.00100164336458983,0.0568273951575386,-0.879545361858,"Non-significant",1.24544225060025,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","EF1A1_HUMAN"
-0.235163941371795,17.9845720039252,-2.80437745406232,0.0233661264172783,0.152694531880955,-3.41305907927011,"LAMC1_HUMAN",35,-4.84116904856048,0.00108244412167266,0.0568273951575386,0.235163941371802,"Non-significant",1.24544225060025,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
0.876120215025626,15.3853869183307,5.97703501648729,0.000350614722917392,0.0507222632487161,0.685113955107719,"UGPA_HUMAN",2,4.89984967498461,0.00100137564450112,0.0568273951575386,-0.876120215025626,"Non-significant",1.24544225060025,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","UGPA_HUMAN"
1.54966592088381,17.7097130817661,4.80920084524181,0.00139398083196419,0.070928692176963,-0.641411408914847,"H2B3B_HUMAN",1,4.62013903850035,0.00145782679452932,0.0571730330890052,-1.54966592088381,"Non-significant",1.24280876739957,"H2BC26","Histone H2B type 3-B","H2B3B_HUMAN"
-0.263854635803927,20.071192894592,-3.07896011794066,0.01540240119951,0.119754415428854,-3.00513759236571,"MA1A1_HUMAN",20,-4.63535850444919,0.00142791800489125,0.0571730330890052,0.263854635803931,"Non-significant",1.24280876739957,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
1.32641942672737,15.9259743874092,5.16313857398696,0.000899468339439696,0.070928692176963,-0.215989367266634,"PTBP1_HUMAN",1,4.76784193549893,0.00119387241729926,0.0571730330890052,-1.32641942672736,"Non-significant",1.24280876739957,"PTBP1","Polypyrimidine tract-binding protein 1","PTBP1_HUMAN"
1.36708091736503,14.9620014604738,4.95266091271381,0.0011646563091853,0.070928692176963,-0.466473107783886,"RAB5C_HUMAN",1,4.63869701468511,0.00142144622912552,0.0571730330890052,-1.36708091736503,"Non-significant",1.24280876739957,"RAB5C","Ras-related protein Rab-5C","RAB5C_HUMAN"
1.42318960674996,14.7423255105598,4.86145508072743,0.00130519402789795,0.070928692176963,-0.577295131897648,"RL23_HUMAN",1,4.60099363416267,0.0014964141175643,0.0571730330890052,-1.42318960674996,"Non-significant",1.24280876739957,"RPL23","Large ribosomal subunit protein uL14","RL23_HUMAN"
1.56613049928002,16.1585980483172,4.76680114424081,0.0014708714967573,0.070928692176963,-0.693770136903745,"TCPD_HUMAN",1,4.59198362256362,0.00151495364175935,0.0571730330890052,-1.56613049928001,"Non-significant",1.24280876739957,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN"
2.00610152484978,17.2902929059793,4.45124662299963,0.00221159287570479,0.083463592004859,-1.09283242755054,"H31T_HUMAN",2,4.48001209540042,0.00176720523850692,0.063913922792667,-2.00610152484978,"Non-significant",1.1944045262955,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
0.303057490468568,21.6473320557047,3.08215478521342,0.0153285713716996,0.119754415428854,-3.00041925926241,"FIBB_HUMAN",37,4.39077903676496,0.00200061294829995,0.0670398438465516,-0.303057490468561,"Non-significant",1.1736670059628,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
1.25468186612319,14.9768063734347,4.30205136106354,0.00269571524927655,0.0899954167835401,-1.28723548620878,"PRDX5_HUMAN",4,4.38810298108205,0.0020081059216709,0.0670398438465516,-1.25468186612319,"Non-significant",1.1736670059628,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
