"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-5.6936289469401,17.1228615897042,-17.0672307048125,7.36028254004663e-07,0.000685242304478341,6.40792430406263,"HBSAG_HBVD3",2,-16.6482643480027,6.89419779867716e-07,0.000641849815056844,5.6936289469401,"Up in HBV",3.19256657959835,"S","Large envelope protein"
5.5640861193339,15.7932706560408,14.4044882822292,2.28296472004955e-06,0.00106272007718306,5.50278961129233,"HIBCH_HUMAN",3,14.4527784497588,1.80952349643709e-06,0.000842333187591467,-5.56408611933389,"Up in CTRL",3.07451608794208,"HIBCH","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial"
-0.999216715494793,23.5452063424247,-7.71893372055986,0.000129056366669736,0.007104045685392,1.70746061448805,"CO3_HUMAN",96,-12.3550473463255,5.22703904786618e-06,0.0016221244511878,0.999216715494793,"Up in HBV",2.7899158292921,"C3","Complement C3"
-1.36310036977131,30.0390317099435,-8.71825762041254,6.01046678851647e-05,0.00583572758202982,2.47673134241899,"ALBU_HUMAN",84,-11.415435985152,8.88368335063836e-06,0.00165414183988886,1.36310036977132,"Up in HBV",2.78142725316321,"ALB","Albumin"
-1.01752773920697,20.8183078765869,-7.94728835134402,0.000107624958067755,0.007104045685392,1.89177350142,"CERU_HUMAN",38,-11.4390398587366,8.76189157183176e-06,0.00165414183988886,1.01752773920697,"Up in HBV",2.78142725316321,"CP","Ceruloplasmin"
-1.23416105906167,20.7236764090402,-8.91888546444707,5.20225138725028e-05,0.00583572758202982,2.62010399416441,"APOH_HUMAN",14,-10.7072424580644,1.36115070535214e-05,0.00195485351232194,1.23416105906168,"Up in HBV",2.70888578106803,"APOH","Beta-2-glycoprotein 1"
-1.5080599784851,20.2009628840855,-9.16050388205341,4.3878598452851e-05,0.00583572758202982,2.78822490715032,"KNG1_HUMAN",18,-10.5840589547678,1.46981467091875e-05,0.00195485351232194,1.50805997848511,"Up in HBV",2.70888578106803,"KNG1","Kininogen-1"
-1.63279978434243,19.9817338671003,-8.5325685719087,6.8875386224856e-05,0.00583572758202982,2.34087980958696,"APOE_HUMAN",21,-9.56147566390106,2.87303649790739e-05,0.00267479697955178,1.63279978434244,"Up in HBV",2.57270917588814,"APOE","Apolipoprotein E"
1.27691316604616,15.3436137608119,9.69843727454607,3.04468985827954e-05,0.00583572758202982,3.14558518733527,"NDRG1_HUMAN",4,9.73513776532548,2.55286647147373e-05,0.00267479697955178,-1.27691316604616,"Up in CTRL",2.57270917588814,"NDRG1","Protein NDRG1"
1.59636243184405,19.2159718104771,8.64972181100973,6.31852756470099e-05,0.00583572758202982,2.42694818565641,"SPYA_HUMAN",17,9.66737007746534,2.67273349987396e-05,0.00267479697955178,-1.59636243184405,"Up in CTRL",2.57270917588814,"AGXT","Serine--pyruvate aminotransferase"
-1.84799989064533,16.4052551814488,-8.9708990669746,5.01336906587824e-05,0.00583572758202982,2.65670947381616,"KAIN_HUMAN",7,-9.40001533499292,3.21207080904879e-05,0.00271857993020402,1.84799989064533,"Up in HBV",2.56565789358512,"SERPINA4","Kallistatin"
-0.973251660664889,22.1794392721994,-7.06264601695612,0.000223100033517035,0.00920021845799022,1.14698813390152,"ANGT_HUMAN",16,-8.62804085150963,5.60857384336523e-05,0.00334392323014433,0.973251660664893,"Up in HBV",2.47574370165988,"AGT","Angiotensinogen"
-1.50392405192058,16.4828758239746,-8.53109449459216,6.89505944171085e-05,0.00583572758202982,2.33978897766554,"APOA2_HUMAN",4,-8.5932032828496,5.75714635792766e-05,0.00334392323014433,1.50392405192058,"Up in HBV",2.47574370165988,"APOA2","Apolipoprotein A-II"
-0.828917185465503,19.6011477879115,-6.59277935975976,0.000338579959303035,0.00920021845799022,0.71555030491885,"FIBG_HUMAN",21,-8.8205099136084,4.86197886929053e-05,0.00334392323014433,0.8289171854655,"Up in HBV",2.47574370165988,"FGG","Fibrinogen gamma chain"
-0.9862297375997,20.8701190948486,-6.54261387424518,0.00035447399978946,0.00920021845799022,0.667904795725819,"FINC_HUMAN",73,-8.71467279171444,5.25755395206758e-05,0.00334392323014433,0.986229737599707,"Up in HBV",2.47574370165988,"FN1","Fibronectin"
-0.880642255147315,21.1332105909075,-6.50951227210033,0.000365421574960072,0.00920021845799022,0.63629387558368,"ITIH4_HUMAN",26,-8.51525420826837,6.1059822677179e-05,0.00334392323014433,0.880642255147315,"Up in HBV",2.47574370165988,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4"
-1.11679776509608,22.0932145799909,-7.37264309143151,0.000171433004651732,0.0086971875777698,1.41759326637187,"TTHY_HUMAN",14,-8.56645956065909,5.87422408235992e-05,0.00334392323014433,1.11679776509608,"Up in HBV",2.47574370165988,"TTR","Transthyretin"
-0.969292163848834,22.4904123033796,-6.6974996491811,0.000307922503753103,0.00920021845799022,0.814007111191393,"AMBP_HUMAN",15,-7.95959122041854,9.41432678858586e-05,0.00368486122212265,0.969292163848834,"Up in HBV",2.43357886373472,"AMBP","Protein AMBP"
-1.08381080627437,22.2393823351179,-6.75681017391895,0.000291954063490199,0.00920021845799022,0.869175233861268,"APOA1_HUMAN",25,-8.06634754398039,8.64635495333234e-05,0.00368486122212265,1.08381080627438,"Up in HBV",2.43357886373472,"APOA1","Apolipoprotein A-I"
-0.874107519785603,21.6998239244734,-6.4494971488595,0.000386255185108748,0.00920021845799022,0.578629881312192,"CLUS_HUMAN",19,-8.11082978868166,8.34745124849526e-05,0.00368486122212265,0.874107519785603,"Up in HBV",2.43357886373472,"CLU","Clusterin"
-0.820854504903192,20.2110590253557,-6.28005050378168,0.000452669756650141,0.00962061540074927,0.4133423268007,"FIBB_HUMAN",16,-7.87570361721171,0.000100720262239521,0.00368486122212265,0.820854504903199,"Up in HBV",2.43357886373472,"FGB","Fibrinogen beta chain"
-0.882877667744939,19.6170261928013,-6.45348000749164,0.000384831879537757,0.00920021845799022,0.582470812806525,"HEP2_HUMAN",15,-7.84917508305586,0.000102906972905681,0.00368486122212265,0.882877667744946,"Up in HBV",2.43357886373472,"SERPIND1","Heparin cofactor 2"
-0.782656987508126,23.9925956726074,-5.79701776521788,0.000724430778197337,0.0111282780043371,-0.0786562265064745,"HPT_HUMAN",42,-8.03661741449911,8.85286855574886e-05,0.00368486122212265,0.782656987508137,"Up in HBV",2.43357886373472,"HP","Haptoglobin"
1.62211497624714,16.0965636117118,7.75573885729317,0.000125296664538407,0.007104045685392,1.73752687515289,"ILEU_HUMAN",5,7.93858695977179,9.57433269812765e-05,0.00368486122212265,-1.62211497624714,"Up in CTRL",2.43357886373472,"SERPINB1","Leukocyte elastase inhibitor"
-1.29597155253091,17.9304577963693,-6.6534264227916,0.000320426890794955,0.00920021845799022,0.772734316156974,"M0R1Q1_HUMAN",96,-7.85295233196336,0.000102592371832757,0.00368486122212265,1.29597155253091,"Up in HBV",2.43357886373472,"C3","Complement C3 (Fragment)"
-0.866259415944388,23.4388689313616,-6.19195587800785,0.000492212958811554,0.00989142497141282,0.325940039074205,"VTDB_HUMAN",28,-7.99249951201412,9.16967300796838e-05,0.00368486122212265,0.866259415944384,"Up in HBV",2.43357886373472,"GC","Vitamin D-binding protein"
-1.34204641977945,19.4925605228969,-8.81034651499589,5.62301120521582e-05,0.00583572758202982,2.54297293169041,"APOC1_HUMAN",2,-7.6336506109334,0.000122799926589427,0.00383148642809348,1.34204641977945,"Up in HBV",2.41663270846422,"APOC1","Apolipoprotein C-I"
1.68650738398235,17.2139039720808,7.33114909465016,0.000177493624036118,0.0086971875777698,1.38199364388212,"OTC_HUMAN",7,7.62715423082107,0.000123463579852636,0.00383148642809348,-1.68650738398234,"Up in CTRL",2.41663270846422,"OTC","Ornithine carbamoyltransferase, mitochondrial"
-1.14234463373818,20.8899274553571,-6.65034398078398,0.000321322626422402,0.00920021845799022,0.769838823578398,"PLMN_HUMAN",25,-7.74712783711358,0.000111832765775838,0.00383148642809348,1.14234463373819,"Up in HBV",2.41663270846422,"PLG","Plasminogen"
-0.712982495625806,21.4303913116455,-5.62987728190707,0.000857985185323052,0.0122254232726124,-0.256363048578809,"ZA2G_HUMAN",24,-7.64668877709089,0.000121480088912051,0.00383148642809348,0.712982495625809,"Up in HBV",2.41663270846422,"AZGP1","Zinc-alpha-2-glycoprotein"
1.2310279210408,17.6473563058036,6.70794296304919,0.0003050407646816,0.00920021845799022,0.823752057431032,"ACOC_HUMAN",18,7.52997039885282,0.000133890557648627,0.0039632178507172,-1.2310279210408,"Up in CTRL",2.40195205464941,"ACO1","Cytoplasmic aconitate hydratase"
-1.35362180074053,17.1637099129813,-6.886753533393,0.000260129066294429,0.00920021845799022,0.988562164922569,"HRG_HUMAN",12,-7.47286287788308,0.000140479257866453,0.0039632178507172,1.35362180074053,"Up in HBV",2.40195205464941,"HRG","Histidine-rich glycoprotein"
2.22670944531758,14.2699008669172,8.15773113392507,9.13853050117147e-05,0.00679676198542121,2.05702083670742,"PSB9_HUMAN",1,7.47551415551036,0.000140165398919371,0.0039632178507172,-2.22670944531758,"Up in CTRL",2.40195205464941,"PSMB9","Proteasome subunit beta type-9"
1.05209445953371,17.7063288007464,6.45833213915892,0.000383105904597477,0.00920021845799022,0.587147324931656,"PYGL_HUMAN",15,7.38546913214398,0.000151282181735316,0.00414246209398762,-1.05209445953371,"Up in CTRL",2.3827414569454,"PYGL","Glycogen phosphorylase, liver form"
-0.900448481241867,20.1933171408517,-6.27536647994513,0.000454679997457538,0.00962061540074927,0.408720648841184,"IBP2_HUMAN",12,-7.30766681497512,0.000161692286914829,0.00430101483193444,0.900448481241867,"Up in HBV",2.36642905979044,"IGFBP2","Insulin-like growth factor-binding protein 2"
-0.741875648498514,21.0316254752023,-5.44522376191896,0.00103855952252532,0.0135285832228363,-0.457318970206881,"C1S_HUMAN",30,-7.20960144652371,0.000175982215800751,0.00431156428711841,0.741875648498517,"Up in HBV",2.36536513401362,"C1S","Complement C1s subcomponent"
-0.882437864939376,18.7791194915772,-6.09338075926889,0.000541134317192575,0.0102815520266589,0.226926181426654,"FIBA_HUMAN",15,-7.23983528736517,0.000171430257324286,0.00431156428711841,0.882437864939384,"Up in HBV",2.36536513401362,"FGA","Fibrinogen alpha chain"
1.39755058288578,15.5493172236851,8.10868193068497,9.49064509242489e-05,0.00679676198542121,2.01889237411704,"IMB1_HUMAN",2,7.2401266466914,0.000171387040803379,0.00431156428711841,-1.39755058288577,"Up in CTRL",2.36536513401362,"KPNB1","Importin subunit beta-1"
-0.809129556020103,21.9542064666748,-6.06293741092166,0.000557329825379344,0.0103774813485634,0.196085565510018,"VTNC_HUMAN",11,-7.16328235934267,0.000183222442705743,0.00437384856818068,0.8091295560201,"Up in HBV",2.35913625722476,"VTN","Vitronectin"
-0.993729114532442,22.8283852168492,-6.36265477234538,0.000418811391650829,0.00928365251492672,0.494379864049906,"A1BG_HUMAN",10,-7.11168030421402,0.000191686312763336,0.00446149892956664,0.993729114532442,"Up in HBV",2.35051920687688,"A1BG","Alpha-1B-glycoprotein"
0.942454814910899,16.7284660339356,6.59310208464725,0.000338480343121889,0.00920021845799022,0.715855805182787,"ANXA5_HUMAN",6,7.0388741830482,0.00020438715029034,0.00464108382732456,-0.942454814910896,"Up in CTRL",2.33338058727679,"ANXA5","Annexin A5"
1.29173183441165,17.0775737762451,6.40062353644174,0.000404211807150814,0.00920021845799022,0.53133368588174,"HAOX1_HUMAN",14,6.96774463970665,0.000217717312673221,0.00482606709758974,-1.29173183441164,"Up in CTRL",2.31640664431899,"HAO1","Hydroxyacid oxidase 1"
-1.36212587356565,16.3025332859584,-7.71256883889634,0.000129719416382024,0.007104045685392,1.70224692418784,"CO4B_HUMAN",2,-6.9230142061928,0.000226600234193619,0.00490615855893626,1.36212587356565,"Up in HBV",2.30925842022292,"C4B","Complement C4-B"
-0.847665945688895,27.5914946964809,-5.87696800188873,0.000668916302948071,0.0111282780043371,0.00496640327578213,"FETUA_HUMAN",13,-6.89012576470002,0.000233391751540599,0.0049383572882795,0.847665945688892,"Up in HBV",2.3064174922261,"AHSG","Alpha-2-HS-glycoprotein"
-0.825944900512702,21.2903088160924,-5.77441466653076,0.00074104909369517,0.0111282780043371,-0.102458684318568,"IC1_HUMAN",14,-6.84338010861989,0.000243442352419149,0.0050365517800495,0.82594490051271,"Up in HBV",2.29786669677235,"SERPING1","Plasma protease C1 inhibitor"
1.48936494191489,15.979645047869,6.73968779266269,0.000296466033271026,0.00920021845799022,0.853292559946378,"LGUL_HUMAN",4,6.79964478716064,0.000253288310546844,0.0051263351547633,-1.48936494191488,"Up in CTRL",2.29019300347639,"GLO1","Lactoylglutathione lyase"
1.01013326644895,17.0064220428467,6.15493766179541,0.000509976797666826,0.00989142497141282,0.288908253830362,"EST2_HUMAN",8,6.67553170766731,0.000283757045107578,0.00562080444670543,-1.01013326644894,"Up in CTRL",2.25020152397482,"CES2","Cocaine esterase"
1.09347701072694,16.7365260805403,6.15736595318074,0.000508789705596848,0.00989142497141282,0.291342990908404,"AMPN_HUMAN",8,6.60663260946615,0.000302436781762849,0.00586601341294193,-1.09347701072693,"Up in CTRL",2.23165694831762,"ANPEP","Aminopeptidase N"
1.24754651387537,17.8467221941267,5.94698397395368,0.000624198664139949,0.0107616473391536,0.0774742969900259,"FUMH_HUMAN",10,6.34274098026355,0.000387915240641221,0.00737038957218319,-1.24754651387537,"Up in CTRL",2.1325095562959,"FH","Fumarate hydratase, mitochondrial"
1.57402920722959,14.7926390511649,7.24584844534046,0.000190728859687765,0.00887842841846548,1.30821275598757,"PGRC1_HUMAN;PGRC2_HUMAN",1,6.31944681116903,0.000396678904649619,0.00738616120457591,-1.57402920722959,"Up in CTRL",2.13158121801001,"PGRMC1;PGRMC2","Membrane-associated progesterone receptor component 1"
